screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,legacy_screen_state,asset_type,representation,source_root,source_session,width,height,dataset_role,annotation_completeness,proposal_source,template_name,event_json,event_id,timestamp,screen_change_score,positive_bbox_count,split_group,split
vis_det_v2_000314,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000314.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110411_052\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110411_052\pre_click.png,file_f5bfff148bf4ce72,asset_e73a3b24297bf494,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110411_052:pre_click,train
vis_det_v2_000315,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000315.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110416_718\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110416_718\pre_click.png,file_aa7cd9606ae8f5d7,asset_136f52c915f46d70,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110416_718:pre_click,train
vis_det_v2_000316,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000316.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110434_595\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110434_595\pre_click.png,file_83db19d2f3f8e426,asset_c5ad53230f43a74c,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110434_595:pre_click,test
vis_det_v2_000317,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000317.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110439_535\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110439_535\pre_click.png,file_036daca5cd5d1f0f,asset_f7d2bc8e25e6c590,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110439_535:pre_click,val
vis_det_v2_000318,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000318.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110445_256\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110445_256\pre_click.png,file_cbb027d36f2e614e,asset_f20bab74d4e23683,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110445_256:pre_click,train
vis_det_v2_000319,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000319.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110503_183\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110503_183\pre_click.png,file_845b4e90e4ecb54a,asset_9f183babb0c335e7,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110503_183:pre_click,train
vis_det_v2_000320,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000320.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110508_122\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110508_122\pre_click.png,file_444f77f1bfc574ad,asset_94c5feb948404354,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110508_122:pre_click,train
vis_det_v2_000321,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000321.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110513_718\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110513_718\pre_click.png,file_beb2aab2858ef578,asset_dfeb5891e30fb61a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110513_718:pre_click,train
vis_det_v2_000322,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000322.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110531_653\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110531_653\pre_click.png,file_9d153f88c277c238,asset_8a27add9c53ecdd9,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110531_653:pre_click,train
vis_det_v2_000323,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000323.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110536_532\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110536_532\pre_click.png,file_e8d82399b8282a4f,asset_8449dbc48899b49d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110536_532:pre_click,train
vis_det_v2_000324,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000324.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080054_581\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080054_581/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080054_581,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080054_581\event.json,20260713_080054_581,2026-07-13T08:00:54+0800,35.268541666666664,1,session:ads2_click_success_20260713_080054_581,train
vis_det_v2_000325,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000325.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080135_133\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080135_133/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080135_133,960,540,weak_positive,weak_single_bbox,close_template,close_5.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080135_133\event.json,20260713_080135_133,2026-07-13T08:01:35+0800,36.73798611111111,1,session:ads2_click_success_20260713_080135_133,train
vis_det_v2_000326,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000326.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080145_040\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080145_040/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080145_040,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080145_040\event.json,20260713_080145_040,2026-07-13T08:01:45+0800,41.56326388888889,1,session:ads2_click_success_20260713_080145_040,train
vis_det_v2_000327,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000327.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080151_966\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080151_966/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080151_966,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080151_966\event.json,20260713_080151_966,2026-07-13T08:01:51+0800,58.68131944444445,1,session:ads2_click_success_20260713_080151_966,train
vis_det_v2_000328,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000328.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080258_516\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080258_516/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080258_516,960,540,weak_positive,weak_single_bbox,close_template,close_5.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080258_516\event.json,20260713_080258_516,2026-07-13T08:02:58+0800,91.46166666666667,1,session:ads2_click_success_20260713_080258_516,train
vis_det_v2_000329,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000329.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080308_161\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080308_161/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080308_161,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080308_161\event.json,20260713_080308_161,2026-07-13T08:03:08+0800,41.39791666666667,1,session:ads2_click_success_20260713_080308_161,train
vis_det_v2_000330,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000330.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080316_811\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080316_811/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080316_811,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080316_811\event.json,20260713_080316_811,2026-07-13T08:03:16+0800,62.74520833333333,1,session:ads2_click_success_20260713_080316_811,train
vis_det_v2_000331,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000331.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080355_864\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080355_864/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080355_864,960,540,weak_positive,weak_single_bbox,close_template,close_5.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080355_864\event.json,20260713_080355_864,2026-07-13T08:03:55+0800,176.03458333333333,1,session:ads2_click_success_20260713_080355_864,train
vis_det_v2_000332,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000332.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080405_663/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080405_663,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\event.json,20260713_080405_663,2026-07-13T08:04:05+0800,41.43902777777778,1,session:ads2_click_success_20260713_080405_663,train
vis_det_v2_000333,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000333.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080412_253\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080412_253/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080412_253,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080412_253\event.json,20260713_080412_253,2026-07-13T08:04:12+0800,58.602291666666666,1,session:ads2_click_success_20260713_080412_253,train
vis_det_v2_000334,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000334.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080451_263\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080451_263/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080451_263,960,540,weak_positive,weak_single_bbox,close_template,close_10.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080451_263\event.json,20260713_080451_263,2026-07-13T08:04:51+0800,47.07951388888889,1,session:ads2_click_success_20260713_080451_263,train
vis_det_v2_000335,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000335.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080500_682\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080500_682/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080500_682,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080500_682\event.json,20260713_080500_682,2026-07-13T08:05:00+0800,41.28722222222222,1,session:ads2_click_success_20260713_080500_682,train
vis_det_v2_000336,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000336.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080508_706\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080508_706/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080508_706,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080508_706\event.json,20260713_080508_706,2026-07-13T08:05:08+0800,96.08430555555556,1,session:ads2_click_success_20260713_080508_706,train
vis_det_v2_000337,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000337.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080545_818\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080545_818/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080545_818,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080545_818\event.json,20260713_080545_818,2026-07-13T08:05:45+0800,40.115972222222226,1,session:ads2_click_success_20260713_080545_818,train
vis_det_v2_000338,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000338.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080711_318\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080711_318/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080711_318,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080711_318\event.json,20260713_080711_318,2026-07-13T08:07:11+0800,55.12236111111111,1,session:ads2_click_success_20260713_080711_318,train
vis_det_v2_000339,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000339.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080814_562\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080814_562/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080814_562,960,540,weak_positive,weak_single_bbox,close_template,ad_issue_20260606_045316_roi_0.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080814_562\event.json,20260713_080814_562,2026-07-13T08:08:14+0800,137.58916666666667,1,session:ads2_click_success_20260713_080814_562,train
vis_det_v2_000340,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000340.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080823_970\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080823_970/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080823_970,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080823_970\event.json,20260713_080823_970,2026-07-13T08:08:24+0800,41.32590277777778,1,session:ads2_click_success_20260713_080823_970,train
vis_det_v2_000341,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000341.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080848_828\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080848_828/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080848_828,960,540,weak_positive,weak_single_bbox,close_template,close_11.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080848_828\event.json,20260713_080848_828,2026-07-13T08:08:48+0800,27.820972222222224,1,session:ads2_click_success_20260713_080848_828,train
vis_det_v2_000342,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000342.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080901_974\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080901_974/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080901_974,960,540,weak_positive,weak_single_bbox,close_template,close_11.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080901_974\event.json,20260713_080901_974,2026-07-13T08:09:02+0800,118.38923611111112,1,session:ads2_click_success_20260713_080901_974,train
vis_det_v2_000343,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000343.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080907_353\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080907_353/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080907_353,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080907_353\event.json,20260713_080907_353,2026-07-13T08:09:07+0800,41.272013888888885,1,session:ads2_click_success_20260713_080907_353,train
vis_det_v2_000344,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000344.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080913_676\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_080913_676/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_080913_676,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080913_676\event.json,20260713_080913_676,2026-07-13T08:09:13+0800,58.72819444444445,1,session:ads2_click_success_20260713_080913_676,train
vis_det_v2_000345,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000345.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081020_456\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081020_456/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081020_456,960,540,weak_positive,weak_single_bbox,close_template,close_8.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081020_456\event.json,20260713_081020_456,2026-07-13T08:10:20+0800,69.61875,1,session:ads2_click_success_20260713_081020_456,train
vis_det_v2_000346,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000346.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081029_964\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081029_964/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081029_964,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081029_964\event.json,20260713_081029_964,2026-07-13T08:10:30+0800,41.400555555555556,1,session:ads2_click_success_20260713_081029_964,train
vis_det_v2_000347,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000347.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081038_362\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081038_362/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081038_362,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081038_362\event.json,20260713_081038_362,2026-07-13T08:10:38+0800,70.02340277777778,1,session:ads2_click_success_20260713_081038_362,train
vis_det_v2_000348,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000348.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081144_892\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081144_892/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081144_892,960,540,weak_positive,weak_single_bbox,close_template,close_5.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081144_892\event.json,20260713_081144_892,2026-07-13T08:11:44+0800,113.94701388888889,1,session:ads2_click_success_20260713_081144_892,train
vis_det_v2_000349,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000349.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081154_299\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081154_299/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081154_299,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081154_299\event.json,20260713_081154_299,2026-07-13T08:11:54+0800,41.348055555555554,1,session:ads2_click_success_20260713_081154_299,train
vis_det_v2_000350,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000350.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081203_020\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081203_020/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081203_020,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081203_020\event.json,20260713_081203_020,2026-07-13T08:12:03+0800,37.236180555555556,1,session:ads2_click_success_20260713_081203_020,train
vis_det_v2_000351,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000351.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081251_268\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081251_268/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081251_268,960,540,weak_positive,weak_single_bbox,close_template,close_5.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081251_268\event.json,20260713_081251_268,2026-07-13T08:12:51+0800,38.87701388888889,1,session:ads2_click_success_20260713_081251_268,train
vis_det_v2_000352,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000352.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081300_633\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081300_633/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081300_633,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081300_633\event.json,20260713_081300_633,2026-07-13T08:13:00+0800,40.118402777777774,1,session:ads2_click_success_20260713_081300_633,train
vis_det_v2_000353,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000353.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081501_024\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081501_024/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081501_024,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081501_024\event.json,20260713_081501_024,2026-07-13T08:15:01+0800,58.73576388888889,1,session:ads2_click_success_20260713_081501_024,train
vis_det_v2_000354,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000354.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081518_911\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081518_911/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081518_911,960,540,weak_positive,weak_single_bbox,close_template,close_2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081518_911\event.json,20260713_081518_911,2026-07-13T08:15:18+0800,49.07131944444444,1,session:ads2_click_success_20260713_081518_911,train
vis_det_v2_000355,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000355.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081523_978\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081523_978/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081523_978,960,540,weak_positive,weak_single_bbox,got_template,got2.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081523_978\event.json,20260713_081523_978,2026-07-13T08:15:24+0800,41.401944444444446,1,session:ads2_click_success_20260713_081523_978,train
vis_det_v2_000356,vision_platform\ads\datasets\detector\visual_candidate_v2_20260719\images\vis_det_v2_000356.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081529_784\pre_click.png,vision_platform/ads/runtime_collection/click_success/click_success_20260713_081529_784/pre_click.png,,,ads,,clean_fullscreen,raw,vision_platform/ads/runtime_collection,ads2_click_success_20260713_081529_784,960,540,weak_positive,weak_single_bbox,free_ad_template,free_ad_9.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081529_784\event.json,20260713_081529_784,2026-07-13T08:15:29+0800,58.746319444444445,1,session:ads2_click_success_20260713_081529_784,train
