instance_id,families,review_status,note,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,source_root,asset_type,representation,sample_role,sub_role,image_review_status
file_b030e63c8e034663,negative,reviewed,,asset_a7eb90b90ec44f28,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000409.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000409.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_23783aeac83ec68a,negative,reviewed,,asset_a1dec426b151cd0c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000410.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000410.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_e58575fdb2072574,negative,reviewed,,asset_d8c7a2cae4db60f1,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000411.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000411.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_da663e61e8b915bb,negative,reviewed,,asset_a7eb90b90ec44f28,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000412.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000412.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ee04089407ece7b7,negative,reviewed,,asset_a1dec426b151cd0c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000413.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000413.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ad2a0ed2dd8dcc7d,negative,reviewed,,asset_98a96f5633e7b417,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000414.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000414.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_8e9d7f424debdd27,negative,reviewed,,asset_1f9bb92b70cdd5e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000415.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000415.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_cb96778ce2637d1d,negative,reviewed,,asset_51f31492518a613c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000416.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000416.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_451013469397a4ba,uncertain,reviewed,,asset_5e27748ae170c12c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000417.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000417.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_37c927539f69d7db,negative,reviewed,,asset_17a648c454f69753,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000418.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000418.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_3a3858f7caa3e03f,negative,reviewed,,asset_881d5f55b1fd4cb8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000419.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000419.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_c71981d6643cb2cc,negative,reviewed,,asset_569cd673359f917f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000420.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000420.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_2711495718f99287,negative,reviewed,,asset_121c1c77088daf4c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000421.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000421.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_c3af6d60583e9080,negative,reviewed,,asset_98a96f5633e7b417,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000422.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000422.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_4bd0b9b0302c4245,negative,reviewed,,asset_1f9bb92b70cdd5e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000423.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000423.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_0496ebe45cd2e78c,negative,reviewed,,asset_51f31492518a613c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000424.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000424.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_668c7cabaa9145a0,uncertain,reviewed,,asset_5e27748ae170c12c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000425.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000425.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_7f74c0a29479afb2,uncertain,reviewed,,asset_17a648c454f69753,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000426.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000426.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_59fd6a786fe4430c,negative,reviewed,,asset_881d5f55b1fd4cb8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000427.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000427.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_5675368f70bf7113,negative,reviewed,,asset_569cd673359f917f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000428.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000428.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_00c193eaf92669b2,negative,reviewed,,asset_121c1c77088daf4c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000429.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000429.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_0218449f42edbaf3,negative,reviewed,,asset_9bc381ef0c68bbc3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000430.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000430.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_802a9c08b7af6ba6,negative,reviewed,,asset_1f525b1c7216f47a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000431.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000431.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_6e20fb04dd1eddca,negative,reviewed,,asset_3e0413b5fa5c216f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000432.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000432.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_61f231736fa8f453,negative,reviewed,,asset_b12f92fba3bdb0f0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000433.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000433.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_aad3a8dd24fa7ebf,negative,reviewed,,asset_b3d0e849e8d93f80,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000434.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000434.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_6192565f7b4042fd,negative,reviewed,,asset_5474a52ae2e93b2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000435.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000435.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_cdae1b6587215de1,negative,reviewed,,asset_d73a88ad80afa725,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000436.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000436.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_aba9c46c1e8362cf,negative,reviewed,,asset_db58b7734b7a237e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000437.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000437.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_344aa24cfd8f52fe,negative,reviewed,,asset_467a52c34a17caa3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000438.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000438.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_176d5b104e56a3b7,negative,reviewed,,asset_a50b8ded84cef065,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000439.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000439.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_6ad738d9b178e236,negative,reviewed,,asset_a0dcb07dc2f5b905,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000440.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000440.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_0a817ead256eb13a,negative,reviewed,,asset_7df6f950bddd88f9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000441.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000441.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_1a85fa2991aa93f7,negative,reviewed,,asset_729342d62d8d49fa,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000442.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000442.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_7938583d7fed3975,negative,reviewed,,asset_98927a24f1a19ae5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000443.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000443.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_80e18effbb1172ed,negative,reviewed,,asset_ad9c86e09b91f3cb,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000444.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000444.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_9a4a696e9b4656f8,negative,reviewed,,asset_e4ec6fe1e73c8fab,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000445.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000445.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_2cc5a4ddf15183f1,negative,reviewed,,asset_307e5b02106e11f1,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000446.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000446.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_44548adfaee5a5bd,negative,reviewed,,asset_467a52c34a17caa3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000447.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000447.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_cd29cdea7125144b,negative,reviewed,,asset_a50b8ded84cef065,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000448.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000448.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_de5dbeea00344e22,negative,reviewed,,asset_a0dcb07dc2f5b905,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000449.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000449.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_9270bd26b1805973,negative,reviewed,,asset_7df6f950bddd88f9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000450.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000450.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_d1217f281df00709,negative,reviewed,,asset_729342d62d8d49fa,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000451.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000451.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_e588c77fd84d3ca8,negative,reviewed,,asset_98927a24f1a19ae5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000452.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000452.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_a199e1a5f77190e7,negative,reviewed,,asset_ad9c86e09b91f3cb,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000453.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000453.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_59796d6bf9b338f9,negative,reviewed,,asset_e4ec6fe1e73c8fab,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000454.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000454.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_87c626cf3e42b73a,negative,reviewed,,asset_307e5b02106e11f1,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000455.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000455.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_b802e76e37a4a3e0,negative,reviewed,,asset_1b00effb5b4f59d7,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000456.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000456.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_276a28d3463b5cd1,negative,reviewed,,asset_95f3c8776d31be18,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000457.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000457.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_f45f37c18153c82f,negative,reviewed,,asset_0d9906356f208687,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000458.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000458.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_0f08b035eb6652b0,negative,reviewed,,asset_45179bd4f2e585ba,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000459.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000459.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_426ef8c26be634e5,negative,reviewed,,asset_95f3c8776d31be18,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000460.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000460.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_7fbcbc970bab12d6,negative,reviewed,,asset_0d9906356f208687,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000461.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000461.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_b34522e8af0adc7c,negative,reviewed,,asset_45179bd4f2e585ba,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000462.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000462.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_bb81ca257c30b5fa,negative,reviewed,,asset_07e1c3cf78b4b917,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000463.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000463.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_7fb1e4a6a45e728a,negative,reviewed,,asset_0456bb695cc0e6b1,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000464.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000464.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_8aa4dadeeec02720,negative,reviewed,,asset_fb7c62ad9232883c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000465.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000465.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_a3352dc74c5f11eb,negative,reviewed,,asset_4368d3023586bce9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000466.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000466.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_8d1899996bb47db4,negative,reviewed,,asset_973d7f536645eaf0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000467.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000467.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_52352db16febab53,negative,reviewed,,asset_c925c1cbebe902d8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000468.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000468.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_3ada7e051e3adc5b,negative,reviewed,,asset_37a8095027de793b,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000469.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000469.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_2196711fbe063a08,negative,reviewed,,asset_0eb7001fb90c7ab5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000470.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000470.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_a11dbc89164cb5d9,negative,reviewed,,asset_e81029be4d5f2f38,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000471.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000471.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_3fb23508805b4005,negative,reviewed,,asset_0b590b370863f8c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000472.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000472.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_24159310c6ee980f,negative,reviewed,,asset_07e1c3cf78b4b917,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000473.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000473.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_ecea4baaac531b28,negative,reviewed,,asset_0456bb695cc0e6b1,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000474.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000474.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_20e4899f9a0949b3,negative,reviewed,,asset_fb7c62ad9232883c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000475.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000475.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_7d257c53c984c767,negative,reviewed,,asset_4368d3023586bce9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000476.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000476.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_77f4da6c43badf8b,negative,reviewed,,asset_973d7f536645eaf0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000477.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000477.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_3cbf464078475f46,negative,reviewed,,asset_c925c1cbebe902d8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000478.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000478.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_2835bf6b613bb260,negative,reviewed,,asset_37a8095027de793b,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000479.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000479.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_18d1b5108e9f08b8,negative,reviewed,,asset_0eb7001fb90c7ab5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000480.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000480.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_7eaed53e6221e854,negative,reviewed,,asset_e81029be4d5f2f38,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000481.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000481.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_247878eeb2153bcd,negative,reviewed,,asset_0b590b370863f8c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000482.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000482.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,uncertain,,reviewed
file_9eee08746eb5772e,negative,reviewed,,asset_c6b501de27429b96,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000483.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000483.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
file_c71ae0f3a13520fc,negative,reviewed,,asset_be923395b401e764,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000484.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000484.png,ads,candidate_crop,crop,vision_platform\ads\hard_negative_mining,crop,raw,action_target,,reviewed
