image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative,review_status,source_screen,original_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,pool_status,pool_role,is_none_of_the_above,hard_negative_source,evaluation_status
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_018.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_7d92d6059f85aa25,asset_synth_next_b5b72a1e4cb7dd99,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_018.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_019.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_b7c2fbf270f35b78,asset_synth_next_a0b1d7e1072018c2,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_019.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_020.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_5d4816f63d18f2b4,asset_synth_next_5d84784cfcf5e501,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_020.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_021.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_a4d09fc20dc06ebf,asset_synth_next_827ab3684520139e,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_021.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_022.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_23c34dd6c6cecb81,asset_synth_next_764eb189ca8cc58d,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_022.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_023.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_383a5387b596bbcd,asset_synth_next_425c7b631ee33aed,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_023.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_024.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_80e604b873e0b7c2,asset_synth_next_92fcb37266878497,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_024.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_025.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_a6aaf0c149d657f4,asset_synth_next_9c24e17271e75701,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_025.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_026.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_84dc732eada6b89b,asset_synth_next_8182156ee6666e53,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_026.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_027.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_522ed5188dfc7aad,asset_synth_next_da62b7d3b7e48b6c,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_027.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_028.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_b23df8e02b4c2822,asset_synth_next_5786665d1e473cc4,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_028.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_029.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_8aa403fa0a5d2da9,file_synth_next_c6fdca7371cbeb2d,asset_synth_next_0aa5e1499c45f163,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_8aa403fa0a5d2da9_029.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00046_next_asset_6e9c3a68167cfe89.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_000.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_2f8c69c414adb41a,asset_synth_next_efa8a79decfef8ad,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_000.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_001.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_05ee8e69b465186f,asset_synth_next_ee6c806ae5d97a3e,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_001.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_002.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_43ac8e52ee439dca,asset_synth_next_f7f25b5138d98c5e,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_002.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_003.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_93054630447d7f0f,asset_synth_next_05bec4d7eae51320,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_003.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_004.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_7c1f8140abc1f937,asset_synth_next_12e07b00b24f122c,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_004.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_005.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_ebd02b6f511bd773,asset_synth_next_540aa408503e4fc2,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_005.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_006.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_bc3da9b2640eb22d,asset_synth_next_ae873aa974a42b1b,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_006.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_007.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_24e9b5198054d0e0,asset_synth_next_51b45301d3338eb1,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_007.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_008.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_85910b3babad4398,asset_synth_next_cd6b6686e453e1f2,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_008.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_009.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_a687a3bcb636414d,asset_synth_next_01b352a9086fe0b3,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_009.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_010.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_8c47c8f08efb665b,asset_synth_next_b3f0852ec8226977,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_010.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_011.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_c0763c237a33e398,asset_synth_next_d98ec2817ea81e47,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_011.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_012.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_05b01c651c4116a6,asset_synth_next_ef87c0b151c7f33f,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_012.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_013.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_95431a571d2a5371,asset_synth_next_6db8afb34182ff83,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_013.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_014.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_cdd41e6e411407f5,asset_synth_next_f5585fbd719ae5d7,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_014.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_015.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_578a575edca31493,asset_synth_next_f1b236315960a2ff,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_015.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_016.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_ac82995c23a9c76f,asset_synth_next_eb049fba29c6eea4,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_016.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_017.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_c427f2ac9514f965,asset_synth_next_06c813aecf4139dd,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_017.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_018.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_72802b1bfba2ceff,asset_synth_next_f7aaedba6f63baf1,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_018.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_019.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_0e9478dae6b09818,asset_synth_next_d9b2c6091f53f84e,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_019.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_020.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_1d10d568cf90af2c,asset_synth_next_92eb32a1a9d02e7a,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_020.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_021.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_c21b733b5dcf50d6,asset_synth_next_67967d2f3dbdd820,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_021.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_022.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_3eabbe498d305e1b,asset_synth_next_905b8464da8e7ad3,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_022.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_023.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_c9f3182e0a639bdb,asset_synth_next_b97d630504f898c2,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_023.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_024.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_20632fabea77eef4,asset_synth_next_c514282231188cf8,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_024.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_025.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_ef3e18acf534b765,asset_synth_next_6c65392eff989706,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_025.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_026.png,next,0,0,0,1,0,0,0,train,synthetic_next:file_9d15a57210e6aeca,file_synth_next_ec32034ec6167248,asset_synth_next_54b524cdb2a8751f,vision_platform\ads\pilot\visual_family_smoke_20260719\next_tight_aug\seed42_30x\images\synth_next_file_9d15a57210e6aeca_026.png,0,synthetic,,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,ads,crop,candidate_crop,crop,raw,synthetic_next_tight_bbox,trainable,synthetic_next_train_only,0,,synthetic_train_only_not_for_eval
