instance_id,content_id,families,relative_path,image_path,seeds_wrong,max_wrong_prob,min_true_prob,is_hard_negative,score,seed_details
file_e972f5889402233d,asset_2b6292ad717f73cc,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000558.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00850_negative_asset_2b6292ad717f73cc.png,2,0.6807076334953308,1.0,0,268,s43 true=negative pred=x_mark top=x_mark:0.57 ; s44 true=negative pred=arrow|next|x_mark top=arrow:0.68
file_e1b144e2b6fdbd8c,asset_e803f75736766f83,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000192.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00267_x_mark_asset_e803f75736766f83.png,2,0.6800056099891663,0.7471581697463989,0,268,s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.85 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.75
file_1da5901059e13361,asset_d63984efea65ebca,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000196.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00271_x_mark_asset_d63984efea65ebca.png,2,0.6898096799850464,0.37460455298423767,0,268,s42 true=x_mark pred=arrow|x_mark top=arrow:0.68 ; s44 true=x_mark pred=arrow top=arrow:0.69
file_b07faf42176367f9,asset_975338eb7abf4fba,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000206.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00281_x_mark_asset_975338eb7abf4fba.png,2,0.6836095452308655,0.6404316425323486,0,268,s42 true=x_mark pred=arrow|x_mark top=arrow:0.68 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.64
file_4bf9c732ffcf4bd7,asset_b7e64faadd9ca7c4,arrow,ads2\assets\1_templates\close_icons\close_15.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00022_arrow_asset_b7e64faadd9ca7c4.png,2,0.675818920135498,0.6029394865036011,0,267,s43 true=arrow pred=arrow|next top=next:0.66 ; s44 true=arrow pred=arrow|got|next top=next:0.68
file_305f139217f54d07,asset_c966fc39fcf6d4e7,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000081.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00156_arrow_asset_c966fc39fcf6d4e7.png,2,0.6784330606460571,0.8335797190666199,0,267,s43 true=arrow pred=arrow|next top=arrow:0.83 ; s44 true=arrow pred=arrow|next top=arrow:0.84
file_09262bd1f2321a7b,asset_b2038ae70ba4928b,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000138.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00213_arrow_asset_b2038ae70ba4928b.png,2,0.6702775955200195,0.5692071318626404,0,267,s42 true=arrow pred=arrow|play_triangle top=play_triangle:0.67 ; s43 true=arrow pred=arrow|play_triangle top=play_triangle:0.65
file_336863d2e06088df,asset_cd2eb5e6a77d8f9f,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01076_x_mark_asset_cd2eb5e6a77d8f9f.png,2,0.6528984904289246,0.904634416103363,0,265,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.90 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.92
file_17615f1425fe431c,asset_c57aae3a08359e62,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000007.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00304_negative_asset_c57aae3a08359e62.png,2,0.6493601202964783,1.0,0,264,s42 true=negative pred=play_triangle top=play_triangle:0.65 ; s44 true=negative pred=play_triangle top=play_triangle:0.59
file_cef7d35edd121fde,asset_7dbafd1f3c70387c,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000046.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00343_negative_asset_7dbafd1f3c70387c.png,2,0.6457497477531433,1.0,0,264,s42 true=negative pred=play_triangle top=play_triangle:0.65 ; s44 true=negative pred=play_triangle top=play_triangle:0.58
file_b704924adcde6ed5,asset_7dbafd1f3c70387c,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000054.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00351_negative_asset_7dbafd1f3c70387c.png,2,0.6457497477531433,1.0,0,264,s42 true=negative pred=play_triangle top=play_triangle:0.65 ; s44 true=negative pred=play_triangle top=play_triangle:0.58
file_0567b11b04d3ff7a,asset_d4017dc915fca39d,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000005.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00080_x_mark_asset_d4017dc915fca39d.png,2,0.6427963376045227,0.4302648901939392,0,264,s43 true=x_mark pred=negative top=x_mark:0.48 ; s44 true=x_mark pred=arrow top=arrow:0.64
file_3902cd5c61e2e3d9,asset_478ecdf953e4df35,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000203.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00278_x_mark_asset_478ecdf953e4df35.png,2,0.6478580236434937,0.31610968708992004,0,264,s42 true=x_mark pred=arrow|x_mark top=arrow:0.61 ; s44 true=x_mark pred=arrow top=arrow:0.65
file_bf5064b3c751fece,asset_57057a2072ac0aa9,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095331_314\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00995_arrow_asset_57057a2072ac0aa9.png,2,0.6365406513214111,0.625630259513855,0,263,s42 true=arrow pred=arrow|x_mark top=arrow:0.66 ; s43 true=arrow pred=arrow|x_mark top=arrow:0.63
file_3dc0d458cc883ee3,asset_57057a2072ac0aa9,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100447_093\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01019_arrow_asset_57057a2072ac0aa9.png,2,0.6365406513214111,0.625630259513855,0,263,s42 true=arrow pred=arrow|x_mark top=arrow:0.66 ; s43 true=arrow pred=arrow|x_mark top=arrow:0.63
file_54dcfd8a6e1ab7bd,asset_57057a2072ac0aa9,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01051_arrow_asset_57057a2072ac0aa9.png,2,0.6365406513214111,0.625630259513855,0,263,s42 true=arrow pred=arrow|x_mark top=arrow:0.66 ; s43 true=arrow pred=arrow|x_mark top=arrow:0.63
file_bacdf7e09c08d915,asset_57057a2072ac0aa9,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01085_arrow_asset_57057a2072ac0aa9.png,2,0.6365406513214111,0.6256301403045654,0,263,s42 true=arrow pred=arrow|x_mark top=arrow:0.66 ; s43 true=arrow pred=arrow|x_mark top=arrow:0.63
file_0218449f42edbaf3,asset_9bc381ef0c68bbc3,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000430.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00722_negative_asset_9bc381ef0c68bbc3.png,2,0.6303502321243286,1.0,0,263,s42 true=negative pred=x_mark top=x_mark:0.63 ; s44 true=negative pred=arrow top=arrow:0.60
file_ce79f73ed3186b0d,asset_49afee44f4eb1fa6,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090340_942\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00944_got_asset_49afee44f4eb1fa6.png,2,0.6174991130828857,0.2653251886367798,0,261,s42 true=got pred=got|x_mark top=x_mark:0.62 ; s44 true=got pred=arrow|x_mark top=x_mark:0.55
file_89bf80364d6050d5,asset_8263ab7cd58c1c1f,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080451_263\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00861_arrow_asset_8263ab7cd58c1c1f.png,2,0.6025516986846924,0.8109811544418335,0,260,s42 true=arrow pred=arrow|free|x_mark top=arrow:0.82 ; s44 true=arrow pred=arrow|next|x_mark top=arrow:0.81
file_255e40d648488c61,asset_8263ab7cd58c1c1f,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01062_arrow_asset_8263ab7cd58c1c1f.png,2,0.6025516986846924,0.8109811544418335,0,260,s42 true=arrow pred=arrow|free|x_mark top=arrow:0.82 ; s44 true=arrow pred=arrow|next|x_mark top=arrow:0.81
file_8fa1a19595654b28,asset_b0b35ce09c8f69e6,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100125_922\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01007_got_asset_b0b35ce09c8f69e6.png,2,0.6010527014732361,0.33513566851615906,0,260,s43 true=got pred=x_mark top=x_mark:0.60 ; s44 true=got pred=negative top=x_mark:0.47
file_02ce57272c84b6f5,asset_6e8a5d255426a167,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01052_got_asset_6e8a5d255426a167.png,2,0.6063065528869629,0.3354912996292114,0,260,s42 true=got pred=got|x_mark top=got:0.65 ; s43 true=got pred=x_mark top=x_mark:0.56
file_e43f95fcbeed911e,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,2,0.5947797894477844,0.7388973236083984,0,259,s42 true=google_play pred=google_play|x_mark top=google_play:0.83 ; s44 true=google_play pred=arrow|google_play|next top=google_play:0.74
file_a2e7dd396ff48987,asset_f6644fda6fd59f54,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093038_210\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00985_got_asset_f6644fda6fd59f54.png,2,0.5923448204994202,0.35328176617622375,0,259,s42 true=got pred=got|x_mark top=got:0.68 ; s43 true=got pred=x_mark top=x_mark:0.55
file_2200224e47c6acf2,asset_fe436527d7d5643c,arrow,ads2\assets\1_templates\close_icons\close_20.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00028_arrow_asset_fe436527d7d5643c.png,2,0.5804693698883057,0.6812239289283752,0,258,s43 true=arrow pred=arrow|next top=arrow:0.68 ; s44 true=arrow pred=arrow|next top=arrow:0.81
file_5e99e876883b9184,asset_d082cffe4e8f8f90,got,ads2\assets\1_templates\got_icons\got_6.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00065_got_asset_d082cffe4e8f8f90.png,2,0.5874313116073608,0.679047703742981,0,258,s42 true=got pred=got|next|play_triangle top=got:0.68 ; s43 true=got pred=google_play|got|play_triangle top=got:0.74
file_5d85190da480ef0d,asset_2814a8612c24914c,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000188.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00263_arrow_asset_2814a8612c24914c.png,2,0.5771066546440125,0.7599886059761047,0,257,s43 true=arrow pred=arrow|next top=arrow:0.76 ; s44 true=arrow pred=arrow|next top=arrow:0.82
file_d86e984d901f001c,asset_054e2d14776c7eaa,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092841_138\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00973_got_asset_054e2d14776c7eaa.png,2,0.5757297277450562,0.2590321898460388,0,257,s42 true=got pred=got|x_mark top=x_mark:0.58 ; s44 true=got pred=arrow top=arrow:0.50
file_da24a97c4580a385,asset_8246d10f6c6dfb69,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080135_133\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00852_arrow_next_asset_8246d10f6c6dfb69.png,2,0.5644409656524658,0.6487732529640198,0,256,s43 true=arrow|next pred=arrow|next|x_mark top=arrow:0.79 ; s44 true=arrow|next pred=arrow|next|x_mark top=arrow:0.89
file_cd87cbee7fb17dd2,asset_8246d10f6c6dfb69,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081251_268\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00878_arrow_next_asset_8246d10f6c6dfb69.png,2,0.5644409656524658,0.6487732529640198,0,256,s43 true=arrow|next pred=arrow|next|x_mark top=arrow:0.79 ; s44 true=arrow|next pred=arrow|next|x_mark top=arrow:0.89
file_235d042046ef0efc,asset_300c377715d5afb0,free,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01056_free_asset_300c377715d5afb0.png,2,0.5688079595565796,0.8827342987060547,0,256,s42 true=free pred=arrow|free top=free:0.88 ; s44 true=free pred=arrow|free top=free:0.92
file_5127788b0383ad92,asset_ab19bac3e1d1fc80,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092910_536\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00976_got_asset_ab19bac3e1d1fc80.png,2,0.5666459202766418,0.31063181161880493,0,256,s43 true=got pred=x_mark top=x_mark:0.57 ; s44 true=got pred=negative top=x_mark:0.46
file_b69dcf4baa8fa608,asset_603ade2051e58c6b,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_01080_got_asset_603ade2051e58c6b.png,2,0.5626782774925232,0.30268803238868713,0,256,s42 true=got pred=arrow|x_mark top=x_mark:0.56 ; s43 true=got pred=arrow top=arrow:0.51
file_ca66e278bf651e4f,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png,2,0.5588542819023132,0.5655762553215027,0,255,s42 true=free pred=free|play_triangle top=free:0.57 ; s43 true=free pred=free|play_triangle top=free:0.57
file_3b61165f5f216c4e,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000033.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00330_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_554b1bc9a5c92103,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000038.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00335_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_14ae45f8e1481e22,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000057.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00354_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_d156d0c750a9771e,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000060.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00357_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_36c1bf147da7bc5f,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000063.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00360_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_2787c0d61d2d6b25,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000066.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00363_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_e3e85b4d69b2ceab,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000070.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00367_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_e9df8a8c540656ea,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000074.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00371_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_fade7875c2957e57,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000078.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00375_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_f7904b0a29960395,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000082.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00379_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_f81e759ab65ae25b,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000087.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00384_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_7fdce7573dab9648,asset_1b7294ee603b113e,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000093.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00390_negative_asset_1b7294ee603b113e.png,2,0.5566405653953552,1.0,0,255,s43 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.55
file_17fe3cf46f69152a,asset_077e8cd494dee233,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000557.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00849_negative_asset_077e8cd494dee233.png,2,0.5590329766273499,1.0,0,255,s42 true=negative pred=x_mark top=x_mark:0.56 ; s44 true=negative pred=x_mark top=x_mark:0.56
file_2529cd8543729086,asset_3339e98614734240,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000017.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00092_got_asset_3339e98614734240.png,2,0.5486717820167542,0.7624695897102356,0,254,s42 true=got pred=got|next|play_triangle top=got:0.76 ; s43 true=got pred=got|play_triangle top=got:0.76
file_2c7fdf034b0a93b4,asset_99b47e8bcd3204e2,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000069.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00144_got_asset_99b47e8bcd3204e2.png,2,0.5413559079170227,0.7365943789482117,0,254,s42 true=got pred=got|next|play_triangle top=got:0.74 ; s43 true=got pred=got|play_triangle top=got:0.74
file_081b7fcf077b5e2e,asset_4baeb732de29dc99,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000166.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00241_got_asset_4baeb732de29dc99.png,2,0.541307806968689,0.7388076782226562,0,254,s42 true=got pred=got|next|play_triangle top=got:0.74 ; s43 true=got pred=got|play_triangle top=got:0.74
file_3ede1657ecbdcef2,asset_e0f9b0b7ef47940a,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000190.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00265_got_asset_e0f9b0b7ef47940a.png,2,0.5413215756416321,0.7420420050621033,0,254,s42 true=got pred=got|next|play_triangle top=got:0.74 ; s43 true=got pred=got|play_triangle top=got:0.74
file_4ac6ad712fdb4326,asset_c90cef604d9a9e87,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000213.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00288_got_asset_c90cef604d9a9e87.png,2,0.5444977283477783,0.7397262454032898,0,254,s42 true=got pred=got|next|play_triangle top=got:0.74 ; s43 true=got pred=got|play_triangle top=got:0.74
file_31980825c4420b48,asset_bcc1721bb55d1642,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000100.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00175_x_mark_asset_bcc1721bb55d1642.png,2,0.5457262396812439,0.5018554925918579,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.74 ; s43 true=x_mark pred=arrow|x_mark top=arrow:0.51
file_14caa55f8b8cccfe,asset_bcc1721bb55d1642,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000131.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00206_x_mark_asset_bcc1721bb55d1642.png,2,0.5457262396812439,0.5018554925918579,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.74 ; s43 true=x_mark pred=arrow|x_mark top=arrow:0.51
file_46d7d0408c058727,asset_bcc1721bb55d1642,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000135.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00210_x_mark_asset_bcc1721bb55d1642.png,2,0.5457262396812439,0.5018554925918579,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.74 ; s43 true=x_mark pred=arrow|x_mark top=arrow:0.51
file_e8faeac1714fec7c,asset_bcc1721bb55d1642,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000157.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00232_x_mark_asset_bcc1721bb55d1642.png,2,0.5457262396812439,0.5018554925918579,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.74 ; s43 true=x_mark pred=arrow|x_mark top=arrow:0.51
file_2a9c4cbc79d3cdd4,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081714_190\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00893_x_mark_asset_dfe2e766e76863a7.png,2,0.5441299676895142,0.8337109088897705,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.83 ; s44 true=x_mark pred=next|x_mark top=x_mark:0.87
file_05def3d81c771cda,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081958_183\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00899_x_mark_asset_dfe2e766e76863a7.png,2,0.5441299676895142,0.8337109088897705,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.83 ; s44 true=x_mark pred=next|x_mark top=x_mark:0.87
file_f5a827ce6ecfcbc9,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085710_406\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00917_x_mark_asset_dfe2e766e76863a7.png,2,0.5441299676895142,0.8337109088897705,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.83 ; s44 true=x_mark pred=next|x_mark top=x_mark:0.87
file_ad7e4eb378125644,asset_507e8cbb255ddbba,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092358_638\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00955_x_mark_asset_507e8cbb255ddbba.png,2,0.5472776889801025,0.8647874593734741,0,254,s43 true=x_mark pred=arrow|x_mark top=x_mark:0.86 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.93
file_32bf64afd9c4411a,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092835_996\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_after_label_fix\dataset\images\vf_00972_x_mark_asset_dfe2e766e76863a7.png,2,0.5441299676895142,0.8337109088897705,0,254,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.83 ; s44 true=x_mark pred=next|x_mark top=x_mark:0.87
