reason,score,seeds_wrong,fp_count,fn_count,max_wrong_prob,min_true_prob,instance_id,content_id,families,relative_path,image_path,seed_details
train_repeated_model_disagreement,25,2,2,0,0.7701,1.0000,file_dbcb265eba29993b,asset_837bff722f31b610,negative,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000090.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00387_negative_asset_837bff722f31b610.png,s43 true=negative pred=free|play_triangle top=free:0.77 ; s44 true=negative pred=free|next|play_triangle|x_mark top=free:0.72
train_repeated_model_disagreement,25,2,2,0,0.8380,0.5533,file_ff68673e47bf2194,asset_811965ed2f4bf3fe,x_mark,ads2\assets\1_templates\close_icons\ad_issue_20260606_044653_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00006_x_mark_asset_811965ed2f4bf3fe.png,s42 true=x_mark pred=arrow|x_mark top=arrow:0.81 ; s44 true=x_mark pred=arrow|next|x_mark top=arrow:0.84
train_repeated_model_disagreement,25,2,2,0,0.7327,0.8203,file_0c54c714e6e4e54c,asset_ef19a71539533c38,x_mark,ads2\assets\1_templates\close_icons\ad_issue_20260606_044717_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00007_x_mark_asset_ef19a71539533c38.png,s42 true=x_mark pred=arrow|next|x_mark top=x_mark:0.82 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.83
train_repeated_model_disagreement,25,2,2,0,0.8426,0.7934,file_a4f0c7925d120a09,asset_2a7b5573529608a3,x_mark,ads2\assets\1_templates\close_icons\ad_issue_20260606_052302_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00011_x_mark_asset_2a7b5573529608a3.png,s42 true=x_mark pred=arrow|x_mark top=arrow:0.84 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.85
train_repeated_model_disagreement,25,2,2,0,0.9043,0.7415,file_e01dd7c029653e86,asset_7513f11f0e141a8c,x_mark,ads2\assets\1_templates\close_icons\close_14.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00021_x_mark_asset_7513f11f0e141a8c.png,s42 true=x_mark pred=arrow|next|x_mark top=arrow:0.83 ; s44 true=x_mark pred=arrow|next|x_mark top=arrow:0.90
train_repeated_model_disagreement,25,2,2,0,0.8539,0.7497,file_c6293287feb9bff3,asset_9fdb4db2e3fe6848,x_mark,ads2\assets\1_templates\close_icons\close_17.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00024_x_mark_asset_9fdb4db2e3fe6848.png,s42 true=x_mark pred=arrow|x_mark top=arrow:0.85 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.77
train_repeated_model_disagreement,25,2,2,0,0.8156,0.6663,file_91bbfc8a9546e898,asset_702ce9c110ac8383,x_mark,ads2\assets\1_templates\close_icons\close_x_gp.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00049_x_mark_asset_702ce9c110ac8383.png,s42 true=x_mark pred=arrow|next|x_mark top=arrow:0.82 ; s44 true=x_mark pred=arrow|next|x_mark top=x_mark:0.67
train_repeated_model_disagreement,25,2,2,0,0.8727,0.5041,file_3dbd94023a2aefb9,asset_ae17f2d94d0c0ab9,x_mark,ads2\assets\1_templates\close_icons\close_x_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00050_x_mark_asset_ae17f2d94d0c0ab9.png,s43 true=x_mark pred=arrow|next|x_mark top=next:0.77 ; s44 true=x_mark pred=arrow|next|x_mark top=arrow:0.87
train_repeated_model_disagreement,25,2,2,1,0.9078,0.4922,file_ec85e8680fb6449d,asset_ca2b6cba35c5b2d0,x_mark,ads2\assets\1_templates\備份\ad_issue_20260606_043707_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00066_x_mark_asset_ca2b6cba35c5b2d0.png,s43 true=x_mark pred=arrow|next|x_mark top=arrow:0.74 ; s44 true=x_mark pred=arrow top=arrow:0.91
train_repeated_model_disagreement,25,2,2,0,0.7859,0.8457,file_1826db5c62538f61,asset_4c87c089867a99c8,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000011.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00086_x_mark_asset_4c87c089867a99c8.png,s43 true=x_mark pred=arrow|x_mark top=x_mark:0.88 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.85
train_repeated_model_disagreement,25,2,2,0,0.7859,0.8457,file_c0732ecb975d0119,asset_4c87c089867a99c8,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000023.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00098_x_mark_asset_4c87c089867a99c8.png,s43 true=x_mark pred=arrow|x_mark top=x_mark:0.88 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.85
train_repeated_model_disagreement,25,2,2,0,0.7781,0.8083,file_7bb1b60bd9354098,asset_d9d86649c8843324,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000050.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00125_x_mark_asset_d9d86649c8843324.png,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.81 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.85
train_repeated_model_disagreement,25,2,2,0,0.7087,0.9457,file_cc0295811aa6fec6,asset_653791f50f2b86dc,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000056.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00131_x_mark_asset_653791f50f2b86dc.png,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.95 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.96
train_repeated_model_disagreement,25,2,2,1,0.7021,0.3948,file_1da5901059e13361,asset_d63984efea65ebca,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000196.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00271_x_mark_asset_d63984efea65ebca.png,s42 true=x_mark pred=arrow|x_mark top=arrow:0.70 ; s44 true=x_mark pred=arrow top=arrow:0.69
train_repeated_model_disagreement,25,2,2,0,0.7021,0.6362,file_b07faf42176367f9,asset_975338eb7abf4fba,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000206.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00281_x_mark_asset_975338eb7abf4fba.png,s42 true=x_mark pred=arrow|x_mark top=arrow:0.70 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.64
train_repeated_model_disagreement,25,2,2,0,0.7087,0.9457,file_c2dfd098db422abf,asset_653791f50f2b86dc,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000218.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00293_x_mark_asset_653791f50f2b86dc.png,s42 true=x_mark pred=arrow|x_mark top=x_mark:0.95 ; s44 true=x_mark pred=arrow|x_mark top=x_mark:0.96
train_repeated_model_disagreement,25,2,2,0,0.7370,0.6658,file_abe392545a8d5177,asset_55fbb5e834c0e298,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100156_787\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01009_x_mark_asset_55fbb5e834c0e298.png,s42 true=x_mark pred=arrow|x_mark top=arrow:0.74 ; s43 true=x_mark pred=arrow|next|x_mark top=x_mark:0.72
train_repeated_model_disagreement,23,2,2,2,0.5469,0.2735,file_bde160b4ff62fd23,asset_14abfab802adf40c,google_play,ads2\assets\1_templates\close_icons\close_skip_gp.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00042_google_play_asset_14abfab802adf40c.png,s42 true=google_play pred=got top=got:0.55 ; s43 true=google_play pred=got top=got:0.53
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2819,file_c9b0f3fff6864aab,asset_86d49425885a0694,got,ads2\assets\1_templates\備份\got_2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00074_got_asset_86d49425885a0694.png,s42 true=got pred=negative top=got:0.32 ; s44 true=got pred=negative top=got:0.28
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1652,file_94c067721838b5a7,asset_10a60b88bb107d49,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080145_040\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00853_got_asset_10a60b88bb107d49.png,s43 true=got pred=negative top=x_mark:0.29 ; s44 true=got pred=negative top=arrow:0.39
train_repeated_model_disagreement,23,2,1,2,0.5883,0.1704,file_4b3f40d609b103c8,asset_3da5069be36e1858,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00859_got_asset_3da5069be36e1858.png,s43 true=got pred=arrow top=arrow:0.59 ; s44 true=got pred=negative top=arrow:0.49
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2430,file_ef413d45fecc7350,asset_fb6f9655e9c30e97,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080545_818\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00864_got_asset_fb6f9655e9c30e97.png,s42 true=got pred=negative top=x_mark:0.41 ; s44 true=got pred=negative top=x_mark:0.46
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2065,file_fa231e96cc4ad879,asset_7fd813ce3578ef46,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080823_970\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00867_got_asset_7fd813ce3578ef46.png,s43 true=got pred=negative top=x_mark:0.45 ; s44 true=got pred=negative top=x_mark:0.42
train_repeated_model_disagreement,23,2,1,2,0.5055,0.2034,file_8c24b44569d0efa9,asset_ef8824e2b0e42aaf,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080907_353\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00870_got_asset_ef8824e2b0e42aaf.png,s43 true=got pred=negative top=arrow:0.49 ; s44 true=got pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1521,file_25f3ac1b552bd237,asset_d3a2423f432b3a89,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081029_964\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00873_got_asset_d3a2423f432b3a89.png,s42 true=got pred=negative top=x_mark:0.32 ; s43 true=got pred=negative top=arrow:0.48
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1953,file_18b5612cf996a0e2,asset_e6692a08aff865cc,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081154_299\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00876_got_asset_e6692a08aff865cc.png,s42 true=got pred=negative top=x_mark:0.30 ; s44 true=got pred=negative top=arrow:0.44
train_repeated_model_disagreement,23,2,1,2,0.5239,0.2500,file_d47e518578ccb400,asset_052743a3536937ab,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081300_633\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00879_got_asset_052743a3536937ab.png,s42 true=got pred=negative top=x_mark:0.41 ; s43 true=got pred=x_mark top=x_mark:0.52
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1602,file_a74329e46e350a11,asset_003f01a0aee6b9bc,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081621_578\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00888_got_asset_003f01a0aee6b9bc.png,s42 true=got pred=negative top=x_mark:0.33 ; s43 true=got pred=negative top=arrow:0.46
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1925,file_889c5f7849e9e56b,asset_3666987badf94225,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082003_150\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00900_got_asset_3666987badf94225.png,s43 true=got pred=negative top=x_mark:0.46 ; s44 true=got pred=negative top=x_mark:0.47
train_repeated_model_disagreement,23,2,1,2,0.5572,0.2292,file_7ba37ba4e13e658e,asset_649ddbb0bb1f8942,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082031_822\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00903_got_asset_649ddbb0bb1f8942.png,s42 true=got pred=negative top=x_mark:0.42 ; s44 true=got pred=x_mark top=x_mark:0.56
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2806,file_74e06e5ceb318bc4,asset_7ea505252b3da083,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085745_144\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00921_got_asset_7ea505252b3da083.png,s42 true=got pred=negative top=x_mark:0.38 ; s43 true=got pred=negative top=x_mark:0.44
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2735,file_5bfda3c051041ad2,asset_a91cc48870a330e4,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085930_193\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00930_got_asset_a91cc48870a330e4.png,s42 true=got pred=negative top=got:0.49 ; s44 true=got pred=negative top=x_mark:0.30
train_repeated_model_disagreement,23,2,2,2,0.6011,0.2653,file_ce79f73ed3186b0d,asset_49afee44f4eb1fa6,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090340_942\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00944_got_asset_49afee44f4eb1fa6.png,s42 true=got pred=x_mark top=x_mark:0.54 ; s44 true=got pred=arrow|x_mark top=x_mark:0.60
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2443,file_92496cc044399074,asset_ff4135452321c27d,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092403_554\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00956_got_asset_ff4135452321c27d.png,s42 true=got pred=negative top=x_mark:0.36 ; s44 true=got pred=negative top=x_mark:0.44
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1710,file_6baeafdbf1505b34,asset_42640b7956e1a5af,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092433_793\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00959_got_asset_42640b7956e1a5af.png,s42 true=got pred=negative top=got:0.30 ; s43 true=got pred=negative top=x_mark:0.41
train_repeated_model_disagreement,23,2,2,2,0.5222,0.2590,file_d86e984d901f001c,asset_054e2d14776c7eaa,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092841_138\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00973_got_asset_054e2d14776c7eaa.png,s42 true=got pred=x_mark top=x_mark:0.50 ; s44 true=got pred=arrow|x_mark top=x_mark:0.52
train_repeated_model_disagreement,23,2,1,2,0.5606,0.2780,file_fbaa02f8549aa9f7,asset_fe628b894f9e9d17,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092939_863\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00979_got_asset_fe628b894f9e9d17.png,s43 true=got pred=x_mark top=x_mark:0.56 ; s44 true=got pred=negative top=x_mark:0.48
train_repeated_model_disagreement,23,2,2,2,0.5433,0.2938,file_a6dbca664e932053,asset_fe9d31d6ed9b602d,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100202_021\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01010_got_asset_fe9d31d6ed9b602d.png,s43 true=got pred=x_mark top=x_mark:0.52 ; s44 true=got pred=x_mark top=x_mark:0.54
train_repeated_model_disagreement,23,2,1,2,0.5406,0.2597,file_c4b10a260a8dd4ba,asset_ec0f3962ae857614,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100337_863\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01017_got_asset_ec0f3962ae857614.png,s43 true=got pred=negative top=x_mark:0.50 ; s44 true=got pred=x_mark top=x_mark:0.54
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2127,file_6c9d7fd2cf8b2a09,asset_263d9bbf7a74f119,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102305_939\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01028_got_asset_263d9bbf7a74f119.png,s42 true=got pred=negative top=got:0.32 ; s43 true=got pred=negative top=x_mark:0.41
train_repeated_model_disagreement,23,2,1,2,0.5583,0.2453,file_dd15bfd220012da9,asset_5d8ca4120212a47b,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01055_got_asset_5d8ca4120212a47b.png,s42 true=got pred=negative top=x_mark:0.47 ; s43 true=got pred=x_mark top=x_mark:0.56
train_repeated_model_disagreement,23,2,0,2,0.0000,0.2163,file_e8cec87605007653,asset_d03e45f89671476c,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01074_got_asset_d03e45f89671476c.png,s42 true=got pred=negative top=got:0.37 ; s44 true=got pred=negative top=x_mark:0.43
train_repeated_model_disagreement,23,2,1,2,0.5054,0.2272,file_4a79ba7a94cfeb5a,asset_f4267fd43f7332c6,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01086_got_asset_f4267fd43f7332c6.png,s42 true=got pred=negative top=arrow:0.44 ; s44 true=got pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1656,file_ed775e73f24dae53,asset_57705cc7f11a2a7f,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01089_got_asset_57705cc7f11a2a7f.png,s43 true=got pred=negative top=x_mark:0.31 ; s44 true=got pred=negative top=x_mark:0.37
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1702,file_e1800e087389adce,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png,s43 true=got|x_mark pred=negative top=arrow:0.41 ; s44 true=got|x_mark pred=negative top=x_mark:0.47
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1477,file_93bb21d0c9b6b5ab,asset_6104349d1d13028a,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000160.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00235_x_mark_asset_6104349d1d13028a.png,s42 true=x_mark pred=negative top=arrow:0.39 ; s43 true=x_mark pred=negative top=arrow:0.32
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1477,file_6238053c8e348d24,asset_6104349d1d13028a,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000163.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00238_x_mark_asset_6104349d1d13028a.png,s42 true=x_mark pred=negative top=arrow:0.39 ; s43 true=x_mark pred=negative top=arrow:0.32
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1477,file_f3370fca6a5a25e5,asset_6104349d1d13028a,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000168.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00243_x_mark_asset_6104349d1d13028a.png,s42 true=x_mark pred=negative top=arrow:0.39 ; s43 true=x_mark pred=negative top=arrow:0.32
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1477,file_b2e085b44f5a5d9d,asset_6104349d1d13028a,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000171.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00246_x_mark_asset_6104349d1d13028a.png,s42 true=x_mark pred=negative top=arrow:0.39 ; s43 true=x_mark pred=negative top=arrow:0.32
train_repeated_model_disagreement,23,2,0,2,0.0000,0.1477,file_8598f00aa97cf91c,asset_6104349d1d13028a,x_mark,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000173.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00248_x_mark_asset_6104349d1d13028a.png,s42 true=x_mark pred=negative top=arrow:0.39 ; s43 true=x_mark pred=negative top=arrow:0.32
train_repeated_model_disagreement,20,2,2,0,0.6210,0.6029,file_4bf9c732ffcf4bd7,asset_b7e64faadd9ca7c4,arrow,ads2\assets\1_templates\close_icons\close_15.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00022_arrow_asset_b7e64faadd9ca7c4.png,s43 true=arrow pred=arrow|next top=next:0.60 ; s44 true=arrow pred=arrow|got|next top=arrow:0.65
train_repeated_model_disagreement,20,2,2,0,0.5161,0.5047,file_54f5287c84fc7e1d,asset_db80ab2f7ad7e606,arrow,ads2\assets\1_templates\close_icons\close_18.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00025_arrow_asset_db80ab2f7ad7e606.png,s43 true=arrow pred=arrow|x_mark top=x_mark:0.52 ; s44 true=arrow pred=arrow|x_mark top=arrow:0.81
train_repeated_model_disagreement,20,2,1,2,0.5098,0.3105,file_d109bb027585db3a,asset_384d89598f4f57fc,arrow,ads2\assets\1_templates\close_icons\close_22.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00030_arrow_asset_384d89598f4f57fc.png,s42 true=arrow pred=negative top=x_mark:0.37 ; s43 true=arrow pred=x_mark top=x_mark:0.51
train_repeated_model_disagreement,20,2,0,2,0.0000,0.4685,file_b28b9ec89b84ce89,asset_226c1d36e84e0a83,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000093.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00168_arrow_asset_226c1d36e84e0a83.png,s42 true=arrow pred=negative top=arrow:0.47 ; s43 true=arrow pred=negative top=arrow:0.50
train_repeated_model_disagreement,20,2,2,0,0.6244,0.6161,file_20a9c5333b15a0aa,asset_4a60fdfab002b186,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000176.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00251_arrow_asset_4a60fdfab002b186.png,s42 true=arrow pred=arrow|free top=free:0.62 ; s43 true=arrow pred=arrow|free|next top=arrow:0.76
train_repeated_model_disagreement,20,2,0,2,0.0000,0.3884,file_b3bac06a83836101,asset_93e074b680c4fe7b,arrow,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000202.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00277_arrow_asset_93e074b680c4fe7b.png,s42 true=arrow pred=negative top=arrow:0.44 ; s44 true=arrow pred=negative top=arrow:0.39
train_repeated_model_disagreement,20,2,2,0,0.6162,0.8110,file_89bf80364d6050d5,asset_8263ab7cd58c1c1f,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080451_263\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00861_arrow_asset_8263ab7cd58c1c1f.png,s42 true=arrow pred=arrow|next|x_mark top=arrow:0.81 ; s44 true=arrow pred=arrow|next|x_mark top=arrow:0.81
train_repeated_model_disagreement,20,2,2,0,0.6162,0.8110,file_255e40d648488c61,asset_8263ab7cd58c1c1f,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01062_arrow_asset_8263ab7cd58c1c1f.png,s42 true=arrow pred=arrow|next|x_mark top=arrow:0.81 ; s44 true=arrow pred=arrow|next|x_mark top=arrow:0.81
train_repeated_model_disagreement,20,2,2,0,0.5790,0.6490,file_da24a97c4580a385,asset_8246d10f6c6dfb69,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080135_133\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00852_arrow_next_asset_8246d10f6c6dfb69.png,s43 true=arrow|next pred=arrow|next|x_mark top=arrow:0.79 ; s44 true=arrow|next pred=arrow|next|x_mark top=arrow:0.89
train_repeated_model_disagreement,20,2,2,0,0.5790,0.6490,file_cd87cbee7fb17dd2,asset_8246d10f6c6dfb69,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081251_268\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00878_arrow_next_asset_8246d10f6c6dfb69.png,s43 true=arrow|next pred=arrow|next|x_mark top=arrow:0.79 ; s44 true=arrow|next pred=arrow|next|x_mark top=arrow:0.89
train_repeated_model_disagreement,20,2,2,1,0.5394,0.4433,file_bf5064b3c751fece,asset_57057a2072ac0aa9,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095331_314\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00995_arrow_next_asset_57057a2072ac0aa9.png,s42 true=arrow|next pred=arrow|x_mark top=arrow:0.61 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.66
train_repeated_model_disagreement,20,2,0,2,0.0000,0.3254,file_1d5e457bcbcb4021,asset_7e28f00f839fce1f,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100332_771\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01016_arrow_next_asset_7e28f00f839fce1f.png,s42 true=arrow|next pred=negative top=arrow:0.43 ; s44 true=arrow|next pred=arrow top=arrow:0.71
train_repeated_model_disagreement,20,2,2,1,0.5394,0.4433,file_3dc0d458cc883ee3,asset_57057a2072ac0aa9,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100447_093\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01019_arrow_next_asset_57057a2072ac0aa9.png,s42 true=arrow|next pred=arrow|x_mark top=arrow:0.61 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.66
train_repeated_model_disagreement,20,2,2,1,0.5394,0.4433,file_54dcfd8a6e1ab7bd,asset_57057a2072ac0aa9,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01051_arrow_next_asset_57057a2072ac0aa9.png,s42 true=arrow|next pred=arrow|x_mark top=arrow:0.61 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.66
train_repeated_model_disagreement,20,2,2,1,0.5394,0.4433,file_bacdf7e09c08d915,asset_57057a2072ac0aa9,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01085_arrow_next_asset_57057a2072ac0aa9.png,s42 true=arrow|next pred=arrow|x_mark top=arrow:0.61 ; s43 true=arrow|next pred=arrow|next|x_mark top=next:0.66
