distance,content_id_a,families_a,path_a,image_a,content_id_b,families_b,path_b,image_b
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000036.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00111_free_asset_0a4e900ac50de596.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_a2b1e091a21628ed,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000037.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00112_free_asset_a2b1e091a21628ed.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000040.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00115_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_966793a379a174df,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000041.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00116_free_asset_966793a379a174df.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_21c5da20d19c35cc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000042.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00117_free_asset_21c5da20d19c35cc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000045.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00120_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_966793a379a174df,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000046.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00121_free_asset_966793a379a174df.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000049.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00124_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000052.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00127_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000055.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00130_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000058.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00133_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000061.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00136_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000064.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00139_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000067.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00142_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000070.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00145_free_asset_05e39c545c2d589c.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000071.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00146_free_asset_3ace1f0522c58233.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000072.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00147_free_asset_0a4e900ac50de596.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000077.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00152_free_asset_05e39c545c2d589c.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000078.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00153_free_asset_3ace1f0522c58233.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000079.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00154_free_asset_0a4e900ac50de596.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000084.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00159_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_966793a379a174df,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000085.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00160_free_asset_966793a379a174df.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_21c5da20d19c35cc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000086.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00161_free_asset_21c5da20d19c35cc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000091.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00166_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_966793a379a174df,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000092.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00167_free_asset_966793a379a174df.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000096.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00171_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000099.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00174_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000102.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00177_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000105.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00180_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000108.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00183_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000111.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00186_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000114.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00189_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000117.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00192_free_asset_05e39c545c2d589c.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000118.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00193_free_asset_3ace1f0522c58233.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000119.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00194_free_asset_0a4e900ac50de596.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000123.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00198_free_asset_05e39c545c2d589c.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000124.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00199_free_asset_3ace1f0522c58233.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000125.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00200_free_asset_0a4e900ac50de596.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000128.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00203_free_asset_05e39c545c2d589c.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000129.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00204_free_asset_3ace1f0522c58233.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000130.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00205_free_asset_0a4e900ac50de596.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000133.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00208_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_966793a379a174df,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000134.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00209_free_asset_966793a379a174df.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000137.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00212_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000141.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00216_free_asset_0f4b94e17468addc.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000159.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00234_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000162.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00237_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000167.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00242_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000170.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00245_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000175.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00250_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000179.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00254_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000185.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00260_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000186.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00261_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000187.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00262_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000195.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00270_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000200.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00275_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000205.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00280_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000208.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00283_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000211.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00286_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000214.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00289_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000217.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00292_free_asset_1efd56983e8a2be7.png
1,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_1efd56983e8a2be7,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000220.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00295_free_asset_1efd56983e8a2be7.png
