image_path,label,review_status,source_screen,source_session,ad_source,icon_family,reject_type,candidate_score,geometry_score,bbox,source_type,original_name,split
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00118_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001716_score_0.894_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000040_20260711_014956_after_tap_301_350.png.png,20260711_014956_after,unknown_ad_source,unknown_family,,0.894000,0.894000,"48,48,18,18",manifest_bbox_negative,cand_000106.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00119_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001723_score_0.893_x82_y193_w15_h15_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000002_20260711_100313_after_tap_80_140.png.png,20260711_100310_38732,unknown_ad_source,unknown_family,,0.893000,0.893000,"48,48,15,15",manifest_bbox_negative,cand_000107.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00120_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002608_score_0.884_x395_y131_w14_h14_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000017_20260711_112026_after_swipe_455_430_455_170_520.png.png,20260711_111953_39056,unknown_ad_source,unknown_family,,0.893000,0.893000,"33,48,14,14",manifest_bbox_negative,cand_000108.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00121_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000293_score_0.921_x453_y147_w16_h17_log__20260710_125824_2204__000504_20260711_145942_before_tap_51_22.png.png,20260710_125824_2204,unknown_ad_source,unknown_family,,0.892000,0.892000,"30,48,16,17",manifest_bbox_negative,cand_000109.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00122_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000294_score_0.921_x453_y147_w16_h17_log__20260710_125824_2204__000505_20260711_145944_after_tap_51_22.png.png,20260710_125824_2204,unknown_ad_source,unknown_family,,0.892000,0.892000,"30,48,16,17",manifest_bbox_negative,cand_000110.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00123_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001811_score_0.892_x268_y107_w18_h18_log__20260711_085840_33128_afk_20260711_085840_14_看廣告_route_enter__000003_20260711_085846_before_tap_67_340.png.png,20260711_085840_33128,unknown_ad_source,unknown_family,,0.892000,0.892000,"48,48,18,18",manifest_bbox_negative,cand_000111.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00124_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001914_score_0.892_x606_y222_w15_h15_log__20260711_085849_37020_afk_20260711_085840_14_看廣告_task__000025_20260711_090105_before_tap_757_364.png.png,20260711_085849_37020,unknown_ad_source,unknown_family,,0.892000,0.892000,"48,48,15,15",manifest_bbox_negative,cand_000112.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00125_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001945_score_0.891_x467_y222_w14_h15_log__20260711_104622_54288_afk_20260711_104613_311_看廣告_task__000017_20260711_104918_before_tap_483_157.png.png,20260711_104622_54288,unknown_ad_source,unknown_family,,0.891000,0.891000,"48,48,14,15",manifest_bbox_negative,cand_000113.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00126_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001947_score_0.891_x317_y106_w16_h15_log__20260711_093513_29888_kingdom_vault__000047_20260711_093730_before_swipe_86_430_86_130_420.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.891000,0.891000,"48,48,16,15",manifest_bbox_negative,cand_000114.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00127_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000362_score_0.915_x45_y79_w17_h16_log__20260711_155245_32320_kingdom_vault__000003_20260711_155250_before_swipe_86_130_86_430_420.png.png,20260711_155245_32320,unknown_ad_source,unknown_family,,0.890000,0.890000,"45,48,17,16",manifest_bbox_negative,cand_000115.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00128_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001987_score_0.890_x45_y192_w17_h17_log__20260711_100901_69040_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000001_20260711_100903_before_swipe_86_430_86_130_420.png.png,20260711_100901_69040,unknown_ad_source,unknown_family,,0.890000,0.890000,"45,48,17,17",manifest_bbox_negative,cand_000116.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00129_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001988_score_0.890_x45_y120_w17_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000002_20260711_100544_after_swipe_86_430_86_130_420.png.png,20260711_100541_44936,unknown_ad_source,unknown_family,,0.890000,0.890000,"45,48,17,17",manifest_bbox_negative,cand_000117.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00130_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001989_score_0.890_x45_y120_w17_h17_log__20260711_154545_35900_kingdom_vault__000002_20260711_154549_after_swipe_86_430_86_130_420.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.890000,0.890000,"45,48,17,17",manifest_bbox_negative,cand_000118.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00131_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001991_score_0.890_x118_y312_w16_h17_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000002_20260711_100313_after_tap_80_140.png.png,20260711_100310_38732,unknown_ad_source,unknown_family,,0.890000,0.890000,"48,48,16,17",manifest_bbox_negative,cand_000119.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00132_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001992_score_0.890_x432_y206_w17_h15_log__20260707_160103_33324__000860_20260709_070811_before_tap_80_500.png.png,20260707_160103_33324,unknown_ad_source,unknown_family,,0.890000,0.890000,"48,48,17,15",manifest_bbox_negative,cand_000120.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00133_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001994_score_0.890_x118_y240_w16_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000002_20260711_100544_after_swipe_86_430_86_130_420.png.png,20260711_100541_44936,unknown_ad_source,unknown_family,,0.890000,0.890000,"48,48,16,17",manifest_bbox_negative,cand_000121.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00134_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001995_score_0.890_x118_y240_w16_h17_log__20260711_105219_54776_afk_20260711_105214_311_王國金庫_task__000024_20260711_105300_after_swipe_86_430_86_130_420.png.png,20260711_105219_54776,unknown_ad_source,unknown_family,,0.890000,0.890000,"48,48,16,17",manifest_bbox_negative,cand_000122.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00135_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001996_score_0.890_x118_y240_w16_h17_log__20260711_154545_35900_kingdom_vault__000002_20260711_154549_after_swipe_86_430_86_130_420.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.890000,0.890000,"48,48,16,17",manifest_bbox_negative,cand_000123.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00136_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002022_score_0.888_x268_y107_w18_h18_log__20260711_112339_34208_afk_20260711_112330_tiger_看廣告_task__000035_20260711_112656_before_tap_483_157.png.png,20260711_112339_34208,unknown_ad_source,unknown_family,,0.888000,0.888000,"48,48,18,18",manifest_bbox_negative,cand_000124.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00137_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002026_score_0.888_x549_y486_w16_h17_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000023_20260711_084049_after_tap_25_20.png.png,20260711_084004_22576,unknown_ad_source,unknown_family,,0.888000,0.888000,"48,48,16,17",manifest_bbox_negative,cand_000125.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00138_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002028_score_0.888_x549_y486_w16_h17_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000040_20260711_084131_before_tap_575_419.png.png,20260711_084004_22576,unknown_ad_source,unknown_family,,0.888000,0.888000,"48,48,16,17",manifest_bbox_negative,cand_000126.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00139_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002027_score_0.888_x549_y486_w16_h17_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000024_20260711_084053_before_swipe_360_430_360_230_700.png.png,20260711_084004_22576,unknown_ad_source,unknown_family,,0.888000,0.888000,"48,48,16,17",manifest_bbox_negative,cand_000127.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00140_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002239_score_0.888_x118_y246_w16_h17_log__20260711_093513_29888_kingdom_vault__000018_20260711_093637_after_tap_80_134.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.888000,0.888000,"48,48,16,17",manifest_bbox_negative,cand_000128.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00141_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002240_score_0.888_x118_y246_w16_h17_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000018_20260711_112838_after_tap_80_134.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.888000,0.888000,"48,48,16,17",manifest_bbox_negative,cand_000129.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00142_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002241_score_0.888_x118_y246_w16_h17_log__20260711_141026_2432_kingdom_vault__000004_20260711_141032_after_tap_80_134.png.png,20260711_141026_2432,unknown_ad_source,unknown_family,,0.888000,0.888000,"48,48,16,17",manifest_bbox_negative,cand_000130.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00143_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002243_score_0.887_x82_y186_w16_h17_log__20260711_093513_29888_kingdom_vault__000018_20260711_093637_after_tap_80_134.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.887000,0.887000,"48,48,16,17",manifest_bbox_negative,cand_000131.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00144_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002247_score_0.887_x84_y72_w16_h17_log__20260711_084610_10484_afk_20260711_083942_14_每日任務_task__000092_20260711_084917_before_tap_349_253.png.png,20260711_084610_10484,unknown_ad_source,unknown_family,,0.887000,0.887000,"48,48,16,17",manifest_bbox_negative,cand_000132.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00145_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002668_score_0.876_x481_y130_w25_h28_log__20260711_101710_60008_afk_20260711_100305_em3_王國金庫_route_exit__000002_20260711_101712_after_tap_34_28.png.png,20260711_101710_60008,unknown_ad_source,unknown_family,,0.887000,0.887000,"79,90,10,10",manifest_bbox_negative,cand_000133.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00146_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002544_score_0.886_x636_y243_w12_h12_log__20260707_160103_33324__001327_20260710_070736_after_tap_782_79.png.png,20260707_160103_33324,unknown_ad_source,unknown_family,,0.886000,0.886000,"48,48,12,12",manifest_bbox_negative,cand_000134.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00147_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002546_score_0.886_x843_y33_w20_h20_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000003_20260711_004000_before_tap_931_41.png.png,20260711_003939_31364,unknown_ad_source,unknown_family,,0.886000,0.886000,"48,33,20,20",manifest_bbox_negative,cand_000135.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00148_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002547_score_0.886_x315_y495_w13_h14_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000025_20260711_084055_after_swipe_360_430_360_230_700.png.png,20260711_084004_22576,unknown_ad_source,unknown_family,,0.886000,0.886000,"48,48,13,14",manifest_bbox_negative,cand_000136.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00149_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002548_score_0.886_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000022_20260711_014423_after_tap_301_350.png.png,20260711_014423_after,unknown_ad_source,unknown_family,,0.886000,0.886000,"48,48,18,18",manifest_bbox_negative,cand_000137.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00150_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002608_score_0.884_x395_y131_w14_h14_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000017_20260711_112026_after_swipe_455_430_455_170_520.png.png,20260711_111953_39056,unknown_ad_source,unknown_family,,0.884000,0.884000,"48,48,14,14",manifest_bbox_negative,cand_000138.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00151_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002624_score_0.882_x330_y481_w13_h14_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000283_20260711_104127_after_swipe_360_430_360_230_700.png.png,20260711_103235_63312,unknown_ad_source,unknown_family,,0.882000,0.882000,"48,48,13,14",manifest_bbox_negative,cand_000139.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00152_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002626_score_0.882_x81_y280_w17_h16_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000010_20260711_112822_after_tap_80_408.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.882000,0.882000,"48,48,17,16",manifest_bbox_negative,cand_000140.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00153_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002625_score_0.882_x81_y280_w17_h16_log__20260711_093513_29888_kingdom_vault__000010_20260711_093622_after_tap_80_408.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.882000,0.882000,"48,48,17,16",manifest_bbox_negative,cand_000141.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00154_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002629_score_0.882_x364_y424_w18_h17_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000027_20260711_004318_before_tap_301_350.png.png,20260711_003939_31364,unknown_ad_source,unknown_family,,0.882000,0.882000,"48,48,18,17",manifest_bbox_negative,cand_000142.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00155_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002630_score_0.881_x395_y167_w14_h13_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000018_20260711_095300_abyss_rental_scan_05.png.png,20260711_095223_69352,unknown_ad_source,unknown_family,,0.881000,0.881000,"48,48,14,13",manifest_bbox_negative,cand_000143.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00156_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002636_score_0.881_x395_y131_w14_h13_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000019_20260711_112030_abyss_rental_scan_01.png.png,20260711_111953_39056,unknown_ad_source,unknown_family,,0.881000,0.881000,"48,48,14,13",manifest_bbox_negative,cand_000144.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00157_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002641_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001311_20260710_070713_before_tap_80_500.png.png,20260707_160103_33324,unknown_ad_source,unknown_family,,0.880000,0.880000,"48,48,17,15",manifest_bbox_negative,cand_000145.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00158_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002646_score_0.880_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000050_20260711_015228_after_tap_301_350.png.png,20260711_015228_after,unknown_ad_source,unknown_family,,0.880000,0.880000,"48,48,18,18",manifest_bbox_negative,cand_000146.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00159_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002657_score_0.878_x492_y105_w15_h15_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000025_20260711_100355_before_tap_495_170.png.png,20260711_100310_38732,unknown_ad_source,unknown_family,,0.878000,0.878000,"48,48,15,15",manifest_bbox_negative,cand_000147.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00160_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002665_score_0.876_x675_y499_w12_h15_log__20260711_004437_69372_afk_20260711_004419_tiger_廣告時間沙漏_task__000024_20260711_004802_after_tap_67_40.png.png,20260711_004437_69372,unknown_ad_source,unknown_family,,0.876000,0.876000,"48,48,12,15",manifest_bbox_negative,cand_000148.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00161_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002666_score_0.876_x675_y499_w12_h15_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000004_20260711_011203_after_tap_67_40.png.png,20260711_011142_36488,unknown_ad_source,unknown_family,,0.876000,0.876000,"48,48,12,15",manifest_bbox_negative,cand_000149.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00162_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002795_score_0.875_x585_y468_w18_h18_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000003_20260711_004000_before_tap_931_41.png.png,20260711_003939_31364,unknown_ad_source,unknown_family,,0.875000,0.875000,"48,48,18,18",manifest_bbox_negative,cand_000150.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00163_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002796_score_0.874_x285_y384_w12_h13_log__20260711_085410_10484_afk_20260711_083942_14_每日任務_route_exit__000003_20260711_085414_before_tap_544_493.png.png,20260711_085410_10484,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,12,13",manifest_bbox_negative,cand_000151.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00164_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002809_score_0.874_x549_y486_w16_h17_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000029_20260711_084104_after_tap_749_420.png.png,20260711_084004_22576,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,16,17",manifest_bbox_negative,cand_000152.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00165_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002808_score_0.874_x549_y486_w16_h17_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000027_20260711_084058_after_tap_840_442.png.png,20260711_084004_22576,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,16,17",manifest_bbox_negative,cand_000153.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00166_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002238_score_0.888_x25_y192_w24_h24_log__20260711_083159_41740_afk_20260711_083021_14_廣告探寶鏟_route_enter__000008_20260711_083217_after_tap_916_352.png.png,20260711_083159_41740,unknown_ad_source,unknown_family,,0.874000,0.874000,"72,29,12,13",manifest_bbox_negative,cand_000154.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00167_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002890_score_0.874_x82_y461_w15_h15_log__20260711_093513_29888_kingdom_vault__000008_20260711_093618_after_tap_495_170.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000155.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00168_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002891_score_0.874_x82_y461_w15_h15_log__20260711_093513_29888_kingdom_vault__000015_20260711_093633_before_swipe_86_430_86_130_420.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000156.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00169_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002892_score_0.874_x82_y461_w15_h15_log__20260711_093513_29888_kingdom_vault__000014_20260711_093629_after_tap_495_170.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000157.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00170_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002893_score_0.874_x82_y461_w15_h15_log__20260711_093806_46808_afk_20260711_093802_14_王國金庫_task__000001_20260711_093808_before_swipe_86_430_86_130_420.png.png,20260711_093806_46808,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000158.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00171_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002895_score_0.874_x82_y461_w15_h15_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000014_20260711_112829_after_tap_495_170.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000159.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00172_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002894_score_0.874_x82_y461_w15_h15_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000008_20260711_112818_after_tap_495_170.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000160.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00173_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002896_score_0.874_x82_y461_w15_h15_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000015_20260711_112833_before_swipe_86_430_86_130_420.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000161.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00174_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002897_score_0.874_x82_y461_w15_h15_log__20260711_141026_2432_kingdom_vault__000001_20260711_141027_before_swipe_86_430_86_130_420.png.png,20260711_141026_2432,unknown_ad_source,unknown_family,,0.874000,0.874000,"48,48,15,15",manifest_bbox_negative,cand_000162.png,val
