screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,legacy_screen_state,asset_type,representation,source_root,source_session,width,height,dataset_role,annotation_completeness,proposal_source,template_name,event_json,event_id,timestamp,screen_change_score,positive_bbox_count,split_group,split
vis_det_v2_000370,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000370.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105856_683\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105856_683\pre_click.png,file_53ff9c1b4ced5df3,asset_1c21ba94a6f3f2b4,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105856_683:pre_click,train
vis_det_v2_000371,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000371.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105901_684\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105901_684\pre_click.png,file_46f9cf79e87cca8f,asset_8a105686d62d0afe,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105901_684:pre_click,train
vis_det_v2_000372,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000372.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105933_635\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105933_635\pre_click.png,file_6e9b490b89a95760,asset_7a3643f48f8676ff,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105933_635:pre_click,val
vis_det_v2_000373,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000373.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105938_563\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105938_563\pre_click.png,file_118ccccd700b3f80,asset_c289a1a1431e6f2c,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105938_563:pre_click,train
vis_det_v2_000374,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000374.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105945_054\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105945_054\pre_click.png,file_b31adb46af07f477,asset_7217adfd3f655754,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105945_054:pre_click,val
vis_det_v2_000375,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000375.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110018_584\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110018_584\pre_click.png,file_d63a1e8ca24ef92a,asset_19bbc349541cbdd7,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,540,960,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110018_584:pre_click,test
vis_det_v2_000376,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000376.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110026_247\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110026_247\pre_click.png,file_9a2c24f6fb1e42af,asset_99a9b81e66b3c18e,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,540,960,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110026_247:pre_click,train
vis_det_v2_000377,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000377.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110032_813\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110032_813\pre_click.png,file_7564eb45cf9c8528,asset_b7cd20a5945beb9f,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,540,960,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110032_813:pre_click,train
vis_det_v2_000378,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000378.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110038_072\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110038_072\pre_click.png,file_dee9e1c4961009d7,asset_5c23620cad7b6430,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110038_072:pre_click,train
vis_det_v2_000379,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000379.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110044_256\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110044_256\pre_click.png,file_b75fd60209dcab2f,asset_3689572352d168b4,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110044_256:pre_click,train
vis_det_v2_000380,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000380.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110114_573\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110114_573\pre_click.png,file_1b48c02f71399e8f,asset_eae065bae3dae185,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110114_573:pre_click,train
vis_det_v2_000381,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000381.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110119_442\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110119_442\pre_click.png,file_7557169e920e7e8c,asset_c2e7d538874140e7,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110119_442:pre_click,train
vis_det_v2_000382,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000382.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110319_841\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110319_841\pre_click.png,file_d1d97a90eae690d7,asset_a69fe5f84a766564,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110319_841:pre_click,train
vis_det_v2_000383,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000383.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110337_701\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110337_701\pre_click.png,file_0573961976a03050,asset_3eeb22b551675460,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110337_701:pre_click,train
vis_det_v2_000384,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000384.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110342_704\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110342_704\pre_click.png,file_71fb755338f3f257,asset_d5d4b83c327b5c49,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110342_704:pre_click,train
vis_det_v2_000385,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000385.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110348_333\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110348_333\pre_click.png,file_0be5a71b43dcde7d,asset_53310d81fb5be3a1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110348_333:pre_click,train
vis_det_v2_000386,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000386.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110406_185\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110406_185\pre_click.png,file_3cb5ed7cc8311040,asset_ec83c2c1ebe46b39,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110406_185:pre_click,test
vis_det_v2_000387,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000387.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110411_052\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110411_052\pre_click.png,file_f5bfff148bf4ce72,asset_e73a3b24297bf494,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110411_052:pre_click,train
vis_det_v2_000388,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000388.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110416_718\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110416_718\pre_click.png,file_aa7cd9606ae8f5d7,asset_136f52c915f46d70,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110416_718:pre_click,train
vis_det_v2_000389,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000389.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110434_595\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110434_595\pre_click.png,file_83db19d2f3f8e426,asset_c5ad53230f43a74c,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110434_595:pre_click,train
vis_det_v2_000390,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000390.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110439_535\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110439_535\pre_click.png,file_036daca5cd5d1f0f,asset_f7d2bc8e25e6c590,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110439_535:pre_click,train
vis_det_v2_000391,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000391.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110445_256\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110445_256\pre_click.png,file_cbb027d36f2e614e,asset_f20bab74d4e23683,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110445_256:pre_click,val
vis_det_v2_000392,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000392.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110503_183\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110503_183\pre_click.png,file_845b4e90e4ecb54a,asset_9f183babb0c335e7,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110503_183:pre_click,test
vis_det_v2_000393,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000393.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110508_122\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110508_122\pre_click.png,file_444f77f1bfc574ad,asset_94c5feb948404354,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110508_122:pre_click,train
vis_det_v2_000394,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000394.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110513_718\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110513_718\pre_click.png,file_beb2aab2858ef578,asset_dfeb5891e30fb61a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110513_718:pre_click,test
vis_det_v2_000395,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000395.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110531_653\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110531_653\pre_click.png,file_9d153f88c277c238,asset_8a27add9c53ecdd9,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110531_653:pre_click,test
vis_det_v2_000396,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000396.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110536_532\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110536_532\pre_click.png,file_e8d82399b8282a4f,asset_8449dbc48899b49d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110536_532:pre_click,train
vis_det_v2_000397,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000397.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164410_480\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_164410_480\pre_click.png,file_bf5c986d7e6feebc,asset_b84baaf6ad09373d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_164410_480:pre_click,train
vis_det_v2_000398,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000398.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164447_460\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_164447_460\pre_click.png,file_b010acf0105eea0b,asset_0645c4d75c791dac,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_164447_460:pre_click,train
vis_det_v2_000399,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000399.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164510_805\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_164510_805\pre_click.png,file_70f8f7ba6132a8d3,asset_e8d240395ba90ae2,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_164510_805:pre_click,test
vis_det_v2_000400,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000400.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164515_611\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_164515_611\pre_click.png,file_2942548eb09a2ecb,asset_842f901bc8b6991c,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_164515_611:pre_click,test
vis_det_v2_000401,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000401.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164543_978\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_164543_978\pre_click.png,file_18df67095ae460ad,asset_aab217fc5ba214ed,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_164543_978:pre_click,train
vis_det_v2_000402,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000402.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164612_179\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_164612_179\pre_click.png,file_5c4b1ba79f38fbba,asset_d8a6f62c0a7437ea,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_164612_179:pre_click,train
vis_det_v2_000403,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000403.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_182728_072\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_182728_072\pre_click.png,file_1520c7eea24d2ae7,asset_a4609824b075598a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_182728_072:pre_click,test
vis_det_v2_000404,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000404.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_182800_396\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_182800_396\pre_click.png,file_011a7184fd13a902,asset_1d1e20286d818868,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_182800_396:pre_click,train
vis_det_v2_000405,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000405.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_182832_353\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_182832_353\pre_click.png,file_5cadf1811ac1cad2,asset_2b9b79bba2b915f4,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_182832_353:pre_click,train
vis_det_v2_000406,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000406.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_182905_434\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_182905_434\pre_click.png,file_86b907df4693bedb,asset_c3aeb0f60eae7fc4,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_182905_434:pre_click,train
vis_det_v2_000407,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000407.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_182938_013\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_182938_013\pre_click.png,file_f1e20981a7415733,asset_1039fb381293c84c,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_182938_013:pre_click,train
vis_det_v2_000408,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000408.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_093819_308\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_093819_308\pre_click.png,file_5bfa7ace385936e2,asset_47034a8668ba5b87,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260719_093819_308:pre_click,val
vis_det_v2_000409,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000409.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_093900_785\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_093900_785\pre_click.png,file_e424beda83c393f8,asset_27158d2fb03801e3,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260719_093900_785:pre_click,train
vis_det_v2_000410,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000410.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_093947_006\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_093947_006\pre_click.png,file_e29eefdb141b3f2c,asset_90bb0917e5f67418,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260719_093947_006:pre_click,val
vis_det_v2_000411,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000411.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094035_435\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094035_435\pre_click.png,file_c8fe8743953abb9e,asset_17c041ec4ddb0a57,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260719_094035_435:pre_click,train
vis_det_v2_000412,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000412.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094121_626\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094121_626\pre_click.png,file_0874240e0b995576,asset_2ba5407f2b090b44,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260719_094121_626:pre_click,train
vis_det_v2_000413,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000413.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094207_685\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094207_685\pre_click.png,file_148448ef2ae44fe9,asset_60b0ca490abdb611,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260719_094207_685:pre_click,val
vis_det_v2_000414,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000414.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_100742_015\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_100742_015\pre_click.png,file_84e859fe54d6a13d,asset_6cc19fafb7da55d8,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260719_100742_015:pre_click,train
