instance_id,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,asset_type,representation,families,review_status,note,created_at,updated_at
file_ae20fd14c3b78ed2,asset_42af79d6f3977354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000229.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000229.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T12:00:44.069496+00:00,2026-07-16T22:49:11.394101+00:00
file_7cd0b77a206fa6c7,asset_dc3dc837810a96ff,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000230.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000230.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:47.809092+00:00,2026-07-16T11:54:48.278035+00:00
file_cb00cea635197e1f,asset_799747195dbb5834,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000231.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000231.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:24.432232+00:00,2026-07-16T11:54:24.562705+00:00
file_d3fa8550365f8fe4,asset_35ac884fc325961e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000232.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000232.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T12:00:41.186845+00:00,2026-07-16T12:00:41.374707+00:00
file_e4281c012ef515dd,asset_2a0f570b2f00cb3d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000233.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000233.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:02.239280+00:00,2026-07-16T11:54:03.188875+00:00
file_8c4907b15f97a471,asset_fbcc564523d58e3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000234.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000234.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:54.853807+00:00,2026-07-16T11:53:55.099162+00:00
file_9571d299368d849d,asset_f41984001785bb2e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000235.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000235.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:03.609811+00:00,2026-07-16T11:54:03.773252+00:00
file_9cf757558f9e0af1,asset_9a379d2a900c1801,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000236.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000236.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:18.045726+00:00,2026-07-16T11:54:18.217017+00:00
file_25e7518c9fbdab74,asset_9a379d2a900c1801,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000237.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000237.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:18.258582+00:00,2026-07-16T11:54:18.423151+00:00
file_7c75055982a0cbdc,asset_b9a0d9fdf86fb0f3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000238.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000238.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:13.030651+00:00,2026-07-16T11:53:13.199932+00:00
file_17749d389d2719e4,asset_33a77d82715fbedc,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000239.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000239.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:50.788461+00:00,2026-07-16T11:53:50.976709+00:00
file_2ecde3fe23f31891,asset_4b4254cab0997fc5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000240.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000240.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T12:00:48.978392+00:00,2026-07-16T12:00:49.122239+00:00
file_514e2d28ad14648c,asset_624d00d50131b009,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000241.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000241.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:33.687466+00:00,2026-07-16T11:54:33.872232+00:00
file_90554c10a617dd43,asset_d64c31b4e165a289,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000242.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000242.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:47.758508+00:00,2026-07-16T11:53:48.023634+00:00
file_fb4425bbd2d07b96,asset_3f6859149ae19ee2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000243.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000243.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:40.722071+00:00,2026-07-16T11:54:40.911586+00:00
file_cc7010bfe5c8ae5a,asset_e68604b0aa84e362,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000244.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000244.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:10.841196+00:00,2026-07-16T11:53:10.996577+00:00
file_20b9181688f766f5,asset_092b1e6a6323cd51,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000245.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000245.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:48.805460+00:00,2026-07-16T11:53:48.959301+00:00
file_40e524b703b5715d,asset_b9a0d9fdf86fb0f3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000246.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000246.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:13.248885+00:00,2026-07-16T11:53:13.412425+00:00
file_b53a86ef89e6815d,asset_4e0cefcf1ece8cc8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000247.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000247.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:05.417534+00:00,2026-07-16T11:53:05.689522+00:00
file_8f916714afacd431,asset_4b4254cab0997fc5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000248.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000248.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T12:00:49.167031+00:00,2026-07-16T12:00:49.316339+00:00
file_19a9461f25c2941c,asset_624d00d50131b009,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000249.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000249.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:33.918462+00:00,2026-07-16T11:54:34.213409+00:00
file_d3a1ce23f7878e60,asset_d64c31b4e165a289,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000250.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000250.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:48.070365+00:00,2026-07-16T11:53:48.267507+00:00
file_4b1a3f275345124b,asset_3f6859149ae19ee2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000251.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000251.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:40.948392+00:00,2026-07-16T11:54:41.120451+00:00
file_ca708631cd1a1fe3,asset_e68604b0aa84e362,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000252.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000252.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:11.037179+00:00,2026-07-16T11:53:11.334576+00:00
file_2572f965c7a79d8e,asset_092b1e6a6323cd51,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000253.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000253.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:49.001803+00:00,2026-07-16T11:53:49.189345+00:00
file_a29a7aa97d65b9ea,asset_b9a0d9fdf86fb0f3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000254.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000254.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:13.459347+00:00,2026-07-16T11:53:13.622616+00:00
file_d00b620936310524,asset_4e0cefcf1ece8cc8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000255.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000255.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:05.738613+00:00,2026-07-16T11:53:06.328524+00:00
file_e897343a0b28823c,asset_4b4254cab0997fc5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000256.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000256.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T12:00:49.355017+00:00,2026-07-16T12:00:49.495520+00:00
file_ace56457f134bf4a,asset_a527cf4aa3fa1661,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000257.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000257.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:32.699462+00:00,2026-07-16T11:54:33.087427+00:00
file_fa5f36ef899d722e,asset_d64c31b4e165a289,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000258.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000258.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:48.307156+00:00,2026-07-16T11:53:48.537020+00:00
file_bc200ef398fc787f,asset_3f6859149ae19ee2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000259.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000259.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:41.169424+00:00,2026-07-16T11:54:41.341049+00:00
file_f6b4bc989a7b7284,asset_479218a9a6c55280,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000260.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000260.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:11.383766+00:00,2026-07-16T11:53:11.490655+00:00
file_a8e07d190544e5e4,asset_092b1e6a6323cd51,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000261.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000261.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:49.229519+00:00,2026-07-16T11:53:49.418839+00:00
file_a21df86bc1da6101,asset_b9a0d9fdf86fb0f3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000262.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000262.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:13.663595+00:00,2026-07-16T11:53:13.852281+00:00
file_29513f0fde9b44ec,asset_4e0cefcf1ece8cc8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000263.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000263.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:06.369335+00:00,2026-07-16T11:53:06.533882+00:00
file_b33c04a1e88d29fc,asset_4b4254cab0997fc5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000264.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000264.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T12:00:49.534710+00:00,2026-07-16T12:00:50.008574+00:00
file_94e53b4d61a36129,asset_a527cf4aa3fa1661,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000265.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000265.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:33.144485+00:00,2026-07-16T11:54:33.646910+00:00
file_685ac4b82a4c1664,asset_d64c31b4e165a289,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000266.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000266.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:48.577519+00:00,2026-07-16T11:53:48.764418+00:00
file_87d85cb8e6e468a8,asset_3f6859149ae19ee2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000267.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000267.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:54:41.382052+00:00,2026-07-16T11:54:41.553358+00:00
file_3ecb27f3c60e1580,asset_479218a9a6c55280,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000268.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000268.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:11.539436+00:00,2026-07-16T11:53:11.654471+00:00
file_1d62fae1bf8a5879,asset_092b1e6a6323cd51,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000269.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000269.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:49.459384+00:00,2026-07-16T11:53:49.606806+00:00
file_52dd77aa6a4fb144,asset_65975859fc58a188,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000270.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000270.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:53.632534+00:00,2026-07-16T11:53:54.572262+00:00
file_fc5aec71430aa03c,asset_a9d96fef2d6ec515,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000271.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000271.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:48.598587+00:00,2026-07-16T11:51:48.767742+00:00
file_ffcb1a39d5287189,asset_98ee59d34bec3e01,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000272.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000272.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:13.901894+00:00,2026-07-16T11:53:14.041076+00:00
file_da4d433b941e83c2,asset_3a70a38f501424ae,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000273.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000273.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:35.117127+00:00,2026-07-16T11:51:35.256292+00:00
file_1e78acf3c19943d7,asset_955d0a5838b50e44,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000274.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000274.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:34.210564+00:00,2026-07-16T11:51:34.366558+00:00
file_c44991840af9fc81,asset_65975859fc58a188,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000275.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000275.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:54.613501+00:00,2026-07-16T11:53:54.801423+00:00
file_da3c1dcb0222d871,asset_a9d96fef2d6ec515,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000276.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000276.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:48.809281+00:00,2026-07-16T11:51:48.990516+00:00
file_14898c73c98be21a,asset_98ee59d34bec3e01,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000277.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000277.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:14.082701+00:00,2026-07-16T11:53:14.262251+00:00
file_9b57e29b0445b9f0,asset_3a70a38f501424ae,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000278.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000278.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:35.297274+00:00,2026-07-16T11:51:42.676426+00:00
file_0fc3ab379204bc7f,asset_955d0a5838b50e44,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000279.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000279.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:34.405273+00:00,2026-07-16T11:51:34.560517+00:00
file_121dbf42304146d6,asset_645fc598baa74b13,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000280.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000280.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:49.031096+00:00,2026-07-16T11:51:49.166492+00:00
file_43643f13f528a6d4,asset_98ee59d34bec3e01,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000281.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000281.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:53:14.303330+00:00,2026-07-16T11:53:34.952851+00:00
file_c7f6049ee26e0913,asset_6d7210ba44990ec1,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000282.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000282.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:42.717876+00:00,2026-07-16T11:51:42.937277+00:00
file_19e71da0176b2a2b,asset_d29651a7cc984daa,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000283.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000283.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:34.600809+00:00,2026-07-16T11:51:34.732445+00:00
file_f1141de47ce99b42,asset_a9b476d44194e237,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000284.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000284.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:32.765308+00:00,2026-07-16T11:51:32.879721+00:00
file_8818ecd5ac6f5f18,asset_40388cbeda722631,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000285.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000285.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:49.199205+00:00,2026-07-16T11:51:49.361686+00:00
file_5482a1f721713907,asset_a9b476d44194e237,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000286.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000286.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:32.937265+00:00,2026-07-16T11:51:33.678638+00:00
file_7f06fb45d47553d8,asset_40388cbeda722631,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000287.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000287.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:49.403573+00:00,2026-07-16T11:51:49.559374+00:00
file_96d167cbef64b580,asset_a9b476d44194e237,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000288.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000288.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:33.710985+00:00,2026-07-16T11:51:42.392772+00:00
file_ce88567c4d3d712e,asset_42bcf57ba667185d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000289.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000289.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:52:54.361224+00:00,2026-07-16T11:52:54.675423+00:00
file_c5e364b48f51f902,asset_4de72edb8b93dbe3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000290.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000290.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:24.600362+00:00,2026-07-16T11:51:24.714075+00:00
file_cc7cfd7a79d66b2b,asset_1b07d33b8110e6a8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000291.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000291.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:32.036100+00:00,2026-07-16T11:51:32.166918+00:00
file_6ac09f0896d934dc,asset_42bcf57ba667185d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000292.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000292.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:52:54.732718+00:00,2026-07-16T11:52:55.336714+00:00
file_09c6954d9c752647,asset_4de72edb8b93dbe3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000293.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000293.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:24.764043+00:00,2026-07-16T11:51:24.876982+00:00
file_9522839fd4e95c44,asset_1b07d33b8110e6a8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000294.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000294.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:32.208081+00:00,2026-07-16T11:51:32.379873+00:00
file_d24922487b21a99d,asset_42bcf57ba667185d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000295.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000295.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:52:55.379089+00:00,2026-07-16T11:52:55.672974+00:00
file_c94bfc1ebe5a288a,asset_4de72edb8b93dbe3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000296.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000296.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:24.918971+00:00,2026-07-16T11:51:25.189303+00:00
file_75c0d405ba45a9bf,asset_1b07d33b8110e6a8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000297.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000297.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:32.428585+00:00,2026-07-16T11:51:32.551534+00:00
file_9cd4e22991a9d403,asset_42bcf57ba667185d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000298.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000298.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:52:55.714091+00:00,2026-07-16T11:52:56.221057+00:00
file_77e98e430a0b3935,asset_4de72edb8b93dbe3,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000299.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000299.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:25.229823+00:00,2026-07-16T11:51:25.343776+00:00
file_3430db5a0949f456,asset_1b07d33b8110e6a8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000300.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000300.png,ads,candidate_crop,crop,crop,raw,negative,reviewed,,2026-07-16T11:51:32.601539+00:00,2026-07-16T11:51:32.724084+00:00
