instance_id,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,asset_type,representation,families,review_status,note,created_at,updated_at
file_20377abdaa1b4e5b,asset_e9a31cd691f5a239,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085839_414\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085839_414\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:21.856384+00:00,2026-07-14T12:53:22.340556+00:00
file_b651671549196160,asset_00f7d7b29ed47ea4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085844_232\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085844_232\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:58.353401+00:00,2026-07-14T12:54:58.556028+00:00
file_61ea568b16c69a4a,asset_5643b71b7351e12b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085911_846\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085911_846\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:23.678021+00:00,2026-07-14T12:53:24.295048+00:00
file_22c6d5ea5f4ac98b,asset_13567d4eacd981a8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085925_098\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085925_098\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:55:10.370224+00:00,2026-07-14T12:56:09.556760+00:00
file_5bfda3c051041ad2,asset_a91cc48870a330e4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085930_193\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085930_193\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T13:00:24.380294+00:00,2026-07-14T13:00:33.439454+00:00
file_feba933493202f49,asset_de7b8c7922f1f900,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085957_142\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085957_142\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:50:17.753877+00:00,2026-07-14T12:50:19.745986+00:00
file_ac40e0b46fb02e4d,asset_8563daf0cc5f8eee,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090002_331\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090002_331\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T13:00:35.495174+00:00,2026-07-14T13:00:35.959176+00:00
file_107b4cb1288bc630,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090150_924\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090150_924\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:43.812797+00:00,2026-07-14T12:54:43.951753+00:00
file_94f1bde14ac54667,asset_90ce48e4e47a01c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090208_867\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090208_867\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:50:06.626027+00:00,2026-07-14T12:50:08.034674+00:00
file_0d067cdbf10452a5,asset_dea8ae9d91e5e666,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090213_965\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090213_965\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:07.550952+00:00,2026-07-14T12:55:07.716178+00:00
file_87ac57244ab5f299,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090219_764\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090219_764\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:43.993034+00:00,2026-07-14T12:54:44.156715+00:00
file_22ff620fe77cc31e,asset_6245704c040830e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090237_721\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090237_721\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:29.327894+00:00,2026-07-14T12:53:29.846243+00:00
file_e48611eca572140a,asset_2a225f2e94246f95,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090242_795\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090242_795\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:08.496515+00:00,2026-07-14T12:55:09.013086+00:00
file_b9fda2c43c5f7e13,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090248_537\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090248_537\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:44.199612+00:00,2026-07-14T12:54:44.321699+00:00
file_e3f11b73be192b16,asset_2117e8b585c0bc87,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090306_881\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090306_881\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:35.414284+00:00,2026-07-14T12:53:35.896340+00:00
file_8bd6e958d40d0a1b,asset_3911db3a08d8407c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090311_972\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090311_972\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:00.097238+00:00,2026-07-14T12:55:00.268174+00:00
file_67b6becbf74cb4f1,asset_da86db81efb2b312,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090317_809\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090317_809\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:44.354487+00:00,2026-07-14T12:54:44.502581+00:00
file_c3c020f092590994,asset_3603e8e8712294aa,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090335_921\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090335_921\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:35.916443+00:00,2026-07-14T12:53:36.444707+00:00
file_ce79f73ed3186b0d,asset_49afee44f4eb1fa6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090340_942\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090340_942\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:09.575689+00:00,2026-07-14T12:56:04.445712+00:00
file_eb313578ce0e8ad1,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090346_734\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090346_734\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:44.543576+00:00,2026-07-14T12:54:44.674042+00:00
file_1aef1805ac019b89,asset_6245704c040830e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090404_778\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090404_778\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:29.886662+00:00,2026-07-14T12:53:30.609097+00:00
file_f9f17c7bbbe70566,asset_28ce3027c4b3f3b5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090409_815\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090409_815\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:07.742966+00:00,2026-07-14T12:55:07.913387+00:00
file_a6dcd08b6131a096,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092236_610\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092236_610\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:46.992812+00:00,2026-07-14T13:05:47.104386+00:00
file_05ef3bfa3c39ee51,asset_eaa49f6694344ff9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092259_291\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092259_291\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:31.162521+00:00,2026-07-14T12:53:32.226187+00:00
file_a0e42b51ed07b933,asset_b4c1b399a527bf19,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092304_232\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092304_232\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:05.699256+00:00,2026-07-14T12:55:05.832762+00:00
file_acd7a48387f3eb34,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092310_697\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092310_697\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:47.145395+00:00,2026-07-14T13:05:47.341725+00:00
file_399bc34ef8ddbc74,asset_ea6642c3c3ac92c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092328_718\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092328_718\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:33.541945+00:00,2026-07-14T12:53:34.187862+00:00
file_8d4e790d85b34365,asset_122938791c6b146a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092333_686\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092333_686\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:03.350829+00:00,2026-07-14T12:55:03.516029+00:00
file_299fc7f5bf0cc61f,asset_f969550042dd8a5c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092340_435\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092340_435\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:47.892353+00:00,2026-07-14T13:05:47.974919+00:00
file_ad7e4eb378125644,asset_507e8cbb255ddbba,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092358_638\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092358_638\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:27.259050+00:00,2026-07-14T12:53:27.972746+00:00
file_92496cc044399074,asset_ff4135452321c27d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092403_554\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092403_554\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:00.895228+00:00,2026-07-14T12:55:01.053280+00:00
file_5037ba8f8428854c,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092410_770\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092410_770\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:45.750188+00:00,2026-07-14T13:05:45.967780+00:00
file_ef5e65b9f913f3ba,asset_e18d2d36b4462d42,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092428_852\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092428_852\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:53.354893+00:00,2026-07-14T12:53:54.025910+00:00
file_6baeafdbf1505b34,asset_42640b7956e1a5af,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092433_793\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092433_793\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:57.596303+00:00,2026-07-14T12:54:57.779274+00:00
file_ab90d0a0298a6948,asset_cd28afeb00146427,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092440_855\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092440_855\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:42.065872+00:00,2026-07-14T13:05:44.053240+00:00
file_87d9500c65b6a4f2,asset_30c8ee229aa044f4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092459_030\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092459_030\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:26.641964+00:00,2026-07-14T12:53:27.238392+00:00
file_84a8d2e130401c22,asset_d66a3b4c3a54e582,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092504_003\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092504_003\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:58.120675+00:00,2026-07-14T12:54:58.327139+00:00
file_42bf27b449a4c57a,asset_cd28afeb00146427,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092511_425\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092511_425\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:44.102274+00:00,2026-07-14T13:05:44.704803+00:00
file_e1121a57558fb4d8,asset_6cc55a7b44c3cff4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092529_928\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092529_928\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:49:50.018148+00:00,2026-07-14T12:50:01.881050+00:00
file_3606147f537f0ca8,asset_cd7bd45565e944d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092534_935\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092534_935\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:57.801740+00:00,2026-07-14T12:54:58.089857+00:00
file_910704808a5e9385,asset_6335f512afc499b7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092617_850\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092617_850\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:37.035486+00:00,2026-07-14T12:53:37.977844+00:00
file_8162960727650f5f,asset_6555ba34f68fbad7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092623_009\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092623_009\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T13:00:33.460762+00:00,2026-07-14T13:00:34.032944+00:00
file_7355bcb1bf51b0e6,asset_98c24948b203b45b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092637_056\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092637_056\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:24.315406+00:00,2026-07-14T12:53:25.030550+00:00
file_aaef03b0d97202b8,asset_9e1fb426ba026819,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092646_757\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092646_757\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:34.209320+00:00,2026-07-14T12:53:34.873518+00:00
file_e3d10cbaef88c1de,asset_5d48d448576b133c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092651_933\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092651_933\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T13:00:35.029673+00:00,2026-07-14T13:00:35.467897+00:00
file_91d2283860b96df5,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092817_744\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092817_744\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:44.715109+00:00,2026-07-14T12:54:44.860089+00:00
file_32bf64afd9c4411a,asset_dfe2e766e76863a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092835_996\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092835_996\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T13:00:48.953815+00:00,2026-07-14T13:01:00.675869+00:00
file_d86e984d901f001c,asset_054e2d14776c7eaa,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092841_138\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092841_138\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:07.342706+00:00,2026-07-14T12:55:07.517787+00:00
file_98b7978876377b57,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092847_103\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092847_103\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:44.900879+00:00,2026-07-14T12:54:45.069814+00:00
file_5112e13caf63a384,asset_36e63d1e55168e8f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092905_503\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092905_503\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:36.468431+00:00,2026-07-14T12:53:37.008621+00:00
file_5127788b0383ad92,asset_ab19bac3e1d1fc80,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092910_536\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092910_536\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:08.117273+00:00,2026-07-14T12:55:08.297945+00:00
file_17c41195373d39df,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092916_449\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092916_449\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:45.113653+00:00,2026-07-14T12:54:45.284314+00:00
file_0b95398e6c4be8d8,asset_90ce48e4e47a01c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092934_813\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092934_813\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:50:08.103202+00:00,2026-07-14T12:50:12.601681+00:00
file_fbaa02f8549aa9f7,asset_fe628b894f9e9d17,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092939_863\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092939_863\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:58.794852+00:00,2026-07-14T12:54:59.001378+00:00
file_3f18d06520b7ad61,asset_da86db81efb2b312,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092945_822\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092945_822\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:45.325571+00:00,2026-07-14T12:54:45.480840+00:00
file_8206cc5578bc22ba,asset_7a4697aa90795534,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093004_075\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093004_075\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:53:22.360330+00:00,2026-07-14T12:53:23.058889+00:00
file_4170949ace142843,asset_9e94bd7f0e647f3d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093009_136\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093009_136\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:00.285340+00:00,2026-07-14T12:55:00.472517+00:00
file_28f5c856364afeff,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093014_935\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093014_935\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:45.529860+00:00,2026-07-14T12:54:45.678532+00:00
file_2d90d832b7fe97b8,asset_6610b5dfb445dd5f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093033_128\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093033_128\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:52:50.740498+00:00,2026-07-14T12:52:56.394116+00:00
file_a2e7dd396ff48987,asset_f6644fda6fd59f54,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093038_210\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093038_210\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:07.931685+00:00,2026-07-14T12:55:08.090201+00:00
file_ee09c70dd73a299b,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_094810_782\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_094810_782\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:47.394789+00:00,2026-07-14T13:05:47.481080+00:00
file_ee0387d4d77b785c,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_094919_639\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_094919_639\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T12:54:22.804397+00:00,2026-07-14T12:54:23.272946+00:00
file_f9a4d13ef3124789,asset_97db52526fea1d31,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_094928_844\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_094928_844\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:06.223347+00:00,2026-07-14T12:55:06.405065+00:00
file_3c1dd248079e27eb,asset_22931ff7d50a4007,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095042_528\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095042_528\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:18.640413+00:00,2026-07-14T13:06:19.476240+00:00
file_11d37ff21c14074b,asset_cbed584f4a7a79fc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095051_741\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095051_741\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:02.502692+00:00,2026-07-14T12:55:02.658887+00:00
file_58f0089e63510c13,asset_f969550042dd8a5c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095100_859\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095100_859\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:48.015644+00:00,2026-07-14T13:05:48.797635+00:00
file_8b0c0a1b8dcc6487,asset_7c2cc704821e7c64,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095207_013\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095207_013\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:07:03.617661+00:00,2026-07-14T13:07:04.382593+00:00
file_a067bd798a422f13,asset_183568ccccf9b17c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095216_081\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095216_081\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:56.436547+00:00,2026-07-14T12:54:56.822318+00:00
file_b0c70fd401f60b33,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:46.033055+00:00,2026-07-14T13:05:46.158817+00:00
file_bf5064b3c751fece,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095331_314\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095331_314\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:38.576522+00:00,2026-07-14T13:06:39.615313+00:00
file_313025013de0d9bf,asset_3d50df392fb8fb02,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095340_430\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095340_430\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:49.128984+00:00,2026-07-14T12:54:55.026331+00:00
