instance_id,content_id,original_path,relative_path,vision_domain,asset_type,representation,label,screen_state,candidate_label,sample_role,sub_role,class_name,class_purpose,review_status,has_no_target,note,created_at,updated_at
file_8f616bffa0adc112,asset_c2591aec431cb618,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\001582_score_0.899_x304_y220_w23_h23_log__20260711_102525_74772_afk_20260711_102332_em3_廣告時間沙漏_task__000015_20260711_102904_before_tap_924_33.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\001582_score_0.899_x304_y220_w23_h23_log__20260711_102525_74772_afk_20260711_102332_em3_廣告時間沙漏_task__000015_20260711_102904_before_tap_924_33.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:38:53.148557+00:00,2026-07-12T09:38:53.672515+00:00
file_ecadd4ff39147aaf,asset_443b49b62be7e011,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\001584_score_0.899_x737_y305_w42_h40_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000062_20260711_112219_before_tap_590_477.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\001584_score_0.899_x737_y305_w42_h40_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000062_20260711_112219_before_tap_590_477.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:38:53.702650+00:00,2026-07-12T09:38:54.256660+00:00
file_3b66baf8b85d2b4f,asset_a530bc5f48522270,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\001715_score_0.894_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000018_20260711_014254_after_tap_301_350.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\reject_candidates\001715_score_0.894_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000018_20260711_014254_after_tap_301_350.png.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:38:54.280177+00:00,2026-07-12T09:38:54.818651+00:00
file_bbab78425fc0bbba,asset_2d689bc589500b1a,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\samples\000638_20260711_151211_after_tap_661_29.png,ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\samples\000638_20260711_151211_after_tap_661_29.png,ads,crop,raw,positive,uncertain,action_target,action_target,,,,reviewed,0,,2026-07-12T09:38:54.879946+00:00,2026-07-12T13:50:52.716234+00:00
file_35041385451e4482,asset_d7e63da6bce07de7,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\samples\current入口_20260711_082942.png,ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\samples\current入口_20260711_082942.png,ads,crop,raw,positive,uncertain,action_target,action_target,,,,reviewed,0,,2026-07-12T09:38:55.401508+00:00,2026-07-12T09:44:59.754428+00:00
file_14f43c54b2db8901,asset_29bcd6fb08dff1a4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\x_line_calibration_sheet.png,ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\x_line_calibration_sheet.png,unknown,sheet,raw,positive,uncertain,uncertain,uncertain,,,,reviewed,0,,2026-07-12T09:44:59.863822+00:00,2026-07-12T14:24:36.778012+00:00
file_f0553fe7be1754c7,asset_ea24d8592c1bff02,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\x_template_contact_sheet.png,ads2\assets\review_crops\close_glyph_candidates\sample\x_rule_calibration\x_template_contact_sheet.png,unknown,sheet,raw,positive,uncertain,uncertain,uncertain,,,,reviewed,0,,2026-07-12T09:45:23.853640+00:00,2026-07-12T14:24:38.290129+00:00
file_a8ef77787c394646,asset_090d5bc35ae37e50,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_baseline_twostroke\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_baseline_twostroke\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:45:26.515958+00:00,2026-07-12T14:24:40.306861+00:00
file_4289c4e45d3ea373,asset_e17aa9614e41fdf4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_baseline_twostroke\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_baseline_twostroke\hits_top100.png,unknown,crop,raw,positive,uncertain,action_target,action_target,,,,reviewed,0,,2026-07-12T09:46:02.104085+00:00,2026-07-13T03:35:55.745349+00:00
file_4a5b088b896a74fb,asset_7133ff284e182bc6,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_candidate_twostroke_filtered_v3\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_candidate_twostroke_filtered_v3\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:03.770137+00:00,2026-07-12T14:24:54.234082+00:00
file_5c033dc3bd5136ba,asset_3ccb02a4a7e79f41,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_candidate_twostroke_filtered_v3\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_candidate_twostroke_filtered_v3\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:04.565179+00:00,2026-07-12T14:24:55.970688+00:00
file_b539dc308603bd92,asset_a7f0632ac44a70d4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:05.178185+00:00,2026-07-12T14:24:57.627134+00:00
file_7a4a8fc3733b4a58,asset_f677a6b0772b2d90,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:06.711170+00:00,2026-07-12T14:24:59.585536+00:00
file_decce46858469ca5,asset_996e9091b87bfe91,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v2\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v2\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:07.455917+00:00,2026-07-12T14:25:00.306758+00:00
file_3a950fe163845b90,asset_204a97f539443405,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v2\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v2\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:08.829506+00:00,2026-07-12T14:25:00.986889+00:00
file_fe5e165dcddd7352,asset_bb249d3ba15e82b3,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v3\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v3\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:09.556199+00:00,2026-07-12T14:25:03.218570+00:00
file_dd864289d8743a40,asset_1344f265a75f820d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v3\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_positive_twostroke_filtered_v3\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:10.350744+00:00,2026-07-12T14:25:04.001815+00:00
file_d48930819477bf43,asset_50943c4abbf4dfa4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_reject_baseline_twostroke\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_reject_baseline_twostroke\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:11.172774+00:00,2026-07-12T14:25:04.738433+00:00
file_87be3c01961f3b2a,asset_0c5f6c4d3bddb6d4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_reject_baseline_twostroke\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_reject_baseline_twostroke\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:12.822919+00:00,2026-07-12T14:25:05.499346+00:00
file_4b060f1aa57bff03,asset_4a156f926f00f080,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_reject_twostroke_filtered\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_reject_twostroke_filtered\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:13.583364+00:00,2026-07-12T14:25:06.884333+00:00
file_78b4b65349efe7ce,asset_4390c6dab15c5d2e,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_reject_twostroke_filtered\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_reject_twostroke_filtered\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:15.511856+00:00,2026-07-12T14:25:07.706535+00:00
file_efd0886ac58b8c36,asset_b3cbb3c7006963ff,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_test_candidate_twostroke\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_test_candidate_twostroke\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:16.342966+00:00,2026-07-12T14:25:08.290399+00:00
file_c90a6fb2649198d9,asset_0dd7ae05c02024f7,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_test_candidate_twostroke\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_test_candidate_twostroke\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:17.221398+00:00,2026-07-12T14:25:08.835550+00:00
file_23dd50b3833eecda,asset_1a346533147fc890,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_test_positive_twostroke\hits_debug_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_test_positive_twostroke\hits_debug_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:18.254585+00:00,2026-07-12T09:46:18.874284+00:00
file_645424f09de2cac1,asset_001ec8700d46fbf9,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample_test_positive_twostroke\hits_top100.png,ads2\assets\review_crops\close_glyph_candidates\sample_test_positive_twostroke\hits_top100.png,unknown,crop,raw,positive,uncertain,uncertain,reference_only,,,,reviewed,0,,2026-07-12T09:46:18.908250+00:00,2026-07-12T09:46:20.194144+00:00
file_9b39636008a345dd,asset_4eee8ae3f9d4ce6c,D:\Projects\adb_vl\ads2\assets\review_crops\manual_check2_20260605_103009_roi_0.png,ads2\assets\review_crops\manual_check2_20260605_103009_roi_0.png,game,crop,raw,positive,uncertain,action_target,action_target,異界奇聞,,,reviewed,0,,2026-07-12T09:46:20.209820+00:00,2026-07-12T09:46:55.114775+00:00
file_43ee522ebb4f035a,asset_410d7f09bbc0e3a0,D:\Projects\adb_vl\ads2\assets\review_crops\manual_check_20260605_102938_roi_1.png,ads2\assets\review_crops\manual_check_20260605_102938_roi_1.png,game,crop,raw,positive,uncertain,action_target,action_target,王國事件,,,reviewed,0,,2026-07-12T09:46:55.222341+00:00,2026-07-12T09:47:08.518471+00:00
file_426686bab3f9b1df,asset_45968d6db941cf70,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000001.png,close_x_classifier\data\review_batch_001\patches\cand_000001.png,ads,crop,raw,positive,uncertain,action_target,action_target,,,,reviewed,0,,2026-07-12T09:47:08.532406+00:00,2026-07-12T09:47:18.106749+00:00
file_242665a580c1c459,asset_f5d74856aa0fca1b,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000002.png,close_x_classifier\data\review_batch_001\patches\cand_000002.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:18.296093+00:00,2026-07-12T09:47:20.700536+00:00
file_f5c41969fe4a8bd2,asset_46d33340a95faf89,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000003.png,close_x_classifier\data\review_batch_001\patches\cand_000003.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:20.751088+00:00,2026-07-12T09:47:29.042491+00:00
file_2ee07b86a8ff3d0a,asset_ce298c4b8cdadbd5,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000004.png,close_x_classifier\data\review_batch_001\patches\cand_000004.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:29.067922+00:00,2026-07-12T09:47:30.842845+00:00
file_d25c1c8033a4a1bd,asset_25ab26e5f3e28b7a,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000007.png,close_x_classifier\data\review_batch_001\patches\cand_000007.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:30.993290+00:00,2026-07-12T09:47:31.483026+00:00
file_0288000a5034b7da,asset_02ef524c795ef9e6,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000009.png,close_x_classifier\data\review_batch_001\patches\cand_000009.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:31.725343+00:00,2026-07-12T09:47:32.218569+00:00
file_04f7b62d0d1c7541,asset_53eadcad63159a9e,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000010.png,close_x_classifier\data\review_batch_001\patches\cand_000010.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:32.419779+00:00,2026-07-12T09:47:33.042546+00:00
file_1940ca6a92fdfd08,asset_9181230632ec3bda,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000011.png,close_x_classifier\data\review_batch_001\patches\cand_000011.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:33.203696+00:00,2026-07-12T09:47:33.802002+00:00
file_5e6cb74da7f0a456,asset_38be62f98ccc823f,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000012.png,close_x_classifier\data\review_batch_001\patches\cand_000012.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:33.824828+00:00,2026-07-12T09:47:34.226626+00:00
file_ec2134dd9b538aa0,asset_243cc7545167d4b9,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000013.png,close_x_classifier\data\review_batch_001\patches\cand_000013.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:34.248358+00:00,2026-07-12T09:47:34.555303+00:00
file_6ba3dcfc2d4f8635,asset_95226a64515df17e,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000014.png,close_x_classifier\data\review_batch_001\patches\cand_000014.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:34.593626+00:00,2026-07-12T09:47:34.883620+00:00
file_a2b07aff240894e1,asset_cb6c317a8bd02222,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000016.png,close_x_classifier\data\review_batch_001\patches\cand_000016.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:35.025299+00:00,2026-07-12T09:47:35.218720+00:00
file_c7428694cb13dba5,asset_57551126a57fcf65,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000017.png,close_x_classifier\data\review_batch_001\patches\cand_000017.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:35.499043+00:00,2026-07-12T09:47:35.617802+00:00
file_1ca4f1e295448ba6,asset_5247f22c27c68f19,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000019.png,close_x_classifier\data\review_batch_001\patches\cand_000019.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:35.739886+00:00,2026-07-12T09:47:36.019315+00:00
file_a0e2fd69a749e7c4,asset_05ae6e0843c1cb19,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000020.png,close_x_classifier\data\review_batch_001\patches\cand_000020.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:36.042798+00:00,2026-07-12T09:47:36.706637+00:00
file_0c273f8c23b60467,asset_16c54b17c7276938,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000021.png,close_x_classifier\data\review_batch_001\patches\cand_000021.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:36.732959+00:00,2026-07-12T09:47:37.138005+00:00
file_313a9d0e033c455d,asset_a1b3a224df4f0c51,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000022.png,close_x_classifier\data\review_batch_001\patches\cand_000022.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:37.381530+00:00,2026-07-12T09:47:37.578485+00:00
file_73c76ed3aa8018b0,asset_a5b9f062e210eb9b,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000023.png,close_x_classifier\data\review_batch_001\patches\cand_000023.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:37.606236+00:00,2026-07-12T09:47:37.922209+00:00
file_73270a782006c16c,asset_e30f318d3630b190,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000024.png,close_x_classifier\data\review_batch_001\patches\cand_000024.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:38.113868+00:00,2026-07-12T09:47:38.210698+00:00
file_6e04e9755bbf22a4,asset_c4ab2a6cfd83db19,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000025.png,close_x_classifier\data\review_batch_001\patches\cand_000025.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:38.292800+00:00,2026-07-12T09:47:38.547295+00:00
file_c6bc4dc413cade9a,asset_9f9652c31a5ab0d7,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000026.png,close_x_classifier\data\review_batch_001\patches\cand_000026.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:38.601960+00:00,2026-07-12T09:47:38.818415+00:00
file_3be02bb4c97d5f7c,asset_766213a4706f6512,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000027.png,close_x_classifier\data\review_batch_001\patches\cand_000027.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:39.081583+00:00,2026-07-12T09:47:39.232539+00:00
file_80d38d4ef041548f,asset_304c42213805e3ee,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000028.png,close_x_classifier\data\review_batch_001\patches\cand_000028.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:39.365456+00:00,2026-07-12T09:47:40.370869+00:00
file_cdb5cade75b08fb9,asset_d7d1d7e479f0c922,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000029.png,close_x_classifier\data\review_batch_001\patches\cand_000029.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:40.585232+00:00,2026-07-12T09:47:41.842877+00:00
file_f4ee12a007f6f514,asset_a618d16b03785160,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000030.png,close_x_classifier\data\review_batch_001\patches\cand_000030.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:41.947557+00:00,2026-07-12T09:47:45.332694+00:00
file_aae4d087f89ebd2c,asset_69ff352d302c1a15,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000031.png,close_x_classifier\data\review_batch_001\patches\cand_000031.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:45.367502+00:00,2026-07-12T09:47:46.067041+00:00
file_17bd5f91f9e0a128,asset_410fdaa511847b3f,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000032.png,close_x_classifier\data\review_batch_001\patches\cand_000032.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:46.133554+00:00,2026-07-12T09:47:46.322613+00:00
file_836837a2375e4997,asset_7ab3f8515347d9d0,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000033.png,close_x_classifier\data\review_batch_001\patches\cand_000033.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:46.420377+00:00,2026-07-12T09:47:46.602425+00:00
file_f2595e88262457b2,asset_236138ca90eca109,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000034.png,close_x_classifier\data\review_batch_001\patches\cand_000034.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:46.851154+00:00,2026-07-12T09:47:47.238624+00:00
file_3a746847dec51b89,asset_212e7bfc26cbbafc,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000035.png,close_x_classifier\data\review_batch_001\patches\cand_000035.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:47.417023+00:00,2026-07-12T09:47:47.485964+00:00
file_540a565e62a903bf,asset_51c6fc7eb601d595,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000036.png,close_x_classifier\data\review_batch_001\patches\cand_000036.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:47.507580+00:00,2026-07-12T09:47:47.715830+00:00
file_64e322e909a380a3,asset_8fc9feafb2e8fdbd,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000037.png,close_x_classifier\data\review_batch_001\patches\cand_000037.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:47.737215+00:00,2026-07-12T09:47:47.954663+00:00
file_0196aeeff80c634f,asset_7f1142a90bc11b36,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000038.png,close_x_classifier\data\review_batch_001\patches\cand_000038.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:47.981933+00:00,2026-07-12T09:47:48.195051+00:00
file_2306203acc556ff3,asset_cd09cc044423a29b,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000039.png,close_x_classifier\data\review_batch_001\patches\cand_000039.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:48.218192+00:00,2026-07-12T09:47:48.434915+00:00
file_c579e9c38a0dd8da,asset_cf7d7ec3dfa1bc6b,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000042.png,close_x_classifier\data\review_batch_001\patches\cand_000042.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:48.461780+00:00,2026-07-12T09:47:48.715628+00:00
file_3076bdc2718ed45b,asset_ecb016283fbb78e7,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000043.png,close_x_classifier\data\review_batch_001\patches\cand_000043.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:48.837880+00:00,2026-07-12T09:47:48.932201+00:00
file_9d46f939141bdce8,asset_66cf1a5138755224,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000044.png,close_x_classifier\data\review_batch_001\patches\cand_000044.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:49.132463+00:00,2026-07-12T09:47:49.212407+00:00
file_4a78339a693724df,asset_649eac88c9285fb0,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000047.png,close_x_classifier\data\review_batch_001\patches\cand_000047.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:49.240135+00:00,2026-07-12T09:47:49.355329+00:00
file_53c1933913e77fd6,asset_3ff30ec14961a04f,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000048.png,close_x_classifier\data\review_batch_001\patches\cand_000048.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:49.374226+00:00,2026-07-12T09:47:49.538748+00:00
file_e463e16f588d77b9,asset_7737e1d175d17877,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000049.png,close_x_classifier\data\review_batch_001\patches\cand_000049.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:49.557430+00:00,2026-07-12T09:47:49.722468+00:00
file_8ad8cb9f8c801929,asset_4f97656cd84e717e,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000051.png,close_x_classifier\data\review_batch_001\patches\cand_000051.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:49.886336+00:00,2026-07-12T09:47:50.082092+00:00
file_e02603a9932668c1,asset_0617e092e34e98e0,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000052.png,close_x_classifier\data\review_batch_001\patches\cand_000052.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:50.268588+00:00,2026-07-12T09:47:50.414624+00:00
file_839ad12fb197cd33,asset_3032498fab095886,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000053.png,close_x_classifier\data\review_batch_001\patches\cand_000053.png,ads,crop,raw,positive,uncertain,not_action_target,non_action_target,,,,reviewed,0,,2026-07-12T09:47:50.581903+00:00,2026-07-12T09:47:50.640969+00:00
