bbox_id,instance_id,content_id,original_path,relative_path,x,y,w,h,vision_domain,asset_type,representation,screen_state,candidate_label,sample_role,sub_role,class_name,class_purpose,label,note,created_at,updated_at
543,file_799cf070ce9bd522,asset_c2c655c76bf5fa35,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100052_051\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100052_051\pre_click.png,22.325581395348838,19.348837209302324,87.81395348837209,43.16279069767442,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:44:49.950775+00:00,2026-07-18T08:44:49.950775+00:00
626,file_79cb056f543f4b7c,asset_f80e06223f1aaa37,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100202_021\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100202_021\pre_click.png,409.6,139.52,140.79999999999995,34.56,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-21T10:04:07.896064+00:00,2026-07-21T10:04:07.896064+00:00
659,file_7a774993b4416db0,asset_f6d315160a8d6a9f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_110026_161\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110026_161\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:32.008507+00:00,2026-07-21T10:04:32.008507+00:00
66,file_7b1e49249bd69d55,asset_8cc868336d8add69,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260608_082319_edit.png,ads2\assets\2_communication\manual_rescue_20260608_082319_edit.png,911.4114572864319,25.93447236180904,29.639396984924588,18.524623115577885,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:36:14.843960+00:00,2026-07-12T07:36:14.843960+00:00
537,file_7b76e46ce585b9fb,asset_5f484ae591b6aad8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100449_098\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100449_098\pre_click.png,904.9302325581396,20.837209302325583,50.604651162790674,38.69767441860465,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:44:02.655688+00:00,2026-07-18T08:44:06.587446+00:00
45,file_7bf7eaa14bb5cddc,asset_979a7f289e8b2244,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_154252_original.png,ads2\assets\2_communication\manual_rescue_20260607_154252_original.png,908.1407035175879,24.120603015075375,34.9748743718593,20.50251256281407,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:32:00.855761+00:00,2026-07-12T07:32:00.855761+00:00
366,file_7bfd435a242da298,asset_dc4b1b7bf5d22ce1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:31:45.964787+00:00,2026-07-18T08:31:45.964787+00:00
649,file_7cf52d89d358fbc8,asset_d8a5bcf060eb6a40,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095626_251\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095626_251\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:28.955410+00:00,2026-07-21T10:04:28.955410+00:00
166,file_7d456315cf4c9b23,asset_b5eba0c407852304,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_113909_original.png,ads2\assets\2_communication\manual_rescue_20260703_113909_original.png,26.532663316582912,30.15075376884422,31.356783919597987,27.73869346733668,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:02:38.871303+00:00,2026-07-12T09:02:38.871303+00:00
433,file_7e8902cd4577e0de,asset_12a14646541be994,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,692.0930232558139,348.27906976744185,81.8604651162791,32.74418604651163,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:35:52.066291+00:00,2026-07-18T08:35:52.066291+00:00
434,file_7e8902cd4577e0de,asset_12a14646541be994,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,558.1395348837209,349.7674418604651,74.41860465116281,29.767441860465112,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:35:52.082809+00:00,2026-07-18T08:35:52.082809+00:00
18,file_7e8dc83206c303ea,asset_cdbc112f29c50c6a,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_084044_original.png,ads2\assets\2_communication\manual_rescue_20260607_084044_original.png,428.1407035175879,143.51758793969847,97.6884422110553,31.356783919598,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:24:16.237076+00:00,2026-07-12T07:24:16.237076+00:00
560,file_7e979075738f4fd1,asset_6a5a49477f9ac51d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101447_640\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101447_640\pre_click.png,16.372093023255815,23.813953488372093,47.627906976744185,41.674418604651166,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:46:12.666413+00:00,2026-07-18T08:46:12.666413+00:00
449,file_7e9d94fe9b2ce9bc,asset_fe810ef990123a8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094347_650\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094347_650\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:43.311115+00:00,2026-07-18T08:36:43.311115+00:00
350,file_7eaf2c2abbcc016e,asset_4f4f5e5e18b46918,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104508_392\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_104508_392\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:29:11.961677+00:00,2026-07-18T08:29:11.961677+00:00
380,file_7f2cb3a1abc98d63,asset_c2114016ebec6d27,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103222_590\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_103222_590\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:31:58.056920+00:00,2026-07-18T08:31:58.056920+00:00
657,file_7f621fffad7cde1c,asset_718f29eb1a88bba6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085715_383\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085715_383\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:31.524345+00:00,2026-07-21T10:04:31.524345+00:00
455,file_7f7cc2a752c290de,asset_92b6b8dcae627956,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101422_067\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101422_067\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:48.741741+00:00,2026-07-18T08:36:48.741741+00:00
85,file_7f8ff5b6a7200fb8,asset_989c6569acc7af32,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260610_153906_original.png,ads2\assets\2_communication\manual_rescue_20260610_153906_original.png,406.43216080402,401.60804020100494,49.44723618090461,26.532663316582898,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:39:38.793190+00:00,2026-07-12T07:39:38.793190+00:00
669,file_7f999df8a6b95b89,asset_ace2cac3a67c33b4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_100952_060\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_100952_060\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:36.515088+00:00,2026-07-21T10:04:36.515088+00:00
108,file_80a71757ba9b2849,asset_09e2530be65c8860,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152827_original.png,ads2\assets\2_communication\manual_rescue_20260613_152827_original.png,906.9346733668341,21.708542713567837,39.798994974874404,21.708542713567837,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:42:29.778213+00:00,2026-07-12T07:42:29.778213+00:00
479,file_8240b4625453bcd5,asset_e01fefad9cdb2ffd,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,906.4186046511628,11.906976744186046,38.697674418604606,40.18604651162791,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:37:26.641011+00:00,2026-07-18T08:37:26.641011+00:00
540,file_82931277e30e6366,asset_b491c092e60ab7ec,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104031_618\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_104031_618\pre_click.png,904.9302325581396,20.837209302325583,50.604651162790674,38.69767441860465,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:44:10.818129+00:00,2026-07-18T08:44:10.818129+00:00
425,file_834076543c2ee80e,asset_7c12bfe480a6f4ea,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,692.0930232558139,348.27906976744185,81.8604651162791,32.74418604651163,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:35:33.833909+00:00,2026-07-18T08:35:33.833909+00:00
34,file_836b44de324f1b1a,asset_88d4e00731bb83a4,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_145608_original.png,ads2\assets\2_communication\manual_rescue_20260607_145608_original.png,916.5829145728642,24.120603015075375,20.261306532663298,18.33165829145728,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:31:25.313186+00:00,2026-07-12T07:31:25.313186+00:00
414,file_83db19d2f3f8e426,asset_c5ad53230f43a74c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110434_595\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110434_595\pre_click.png,907.9069767441861,16.372093023255815,41.67441860465112,37.20930232558139,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:33:55.038149+00:00,2026-07-18T08:33:55.038149+00:00
483,file_845b4e90e4ecb54a,asset_9f183babb0c335e7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110503_183\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110503_183\pre_click.png,906.4186046511628,11.906976744186046,38.697674418604606,40.18604651162791,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:37:28.358628+00:00,2026-07-18T08:37:28.358628+00:00
343,file_84b0f8705ee74563,asset_b7224094a3303f19,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094313_482\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094313_482\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:29:06.827386+00:00,2026-07-18T08:29:06.827386+00:00
704,file_84e859fe54d6a13d,asset_6cc19fafb7da55d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_100742_015\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_100742_015\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:48.122182+00:00,2026-07-21T10:04:48.122182+00:00
387,file_85659bafe8adda57,asset_7d42d9fa97ee34fa,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105820_651\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105820_651\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:32:01.672218+00:00,2026-07-18T08:32:01.672218+00:00
174,file_8696a161a6854f90,asset_85f122e867a85630,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_083559_edit.png,ads2\assets\2_communication\manual_rescue_20260711_083559_edit.png,908.1407035175879,15.678391959798994,33.768844221105496,34.97487437185929,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:04:00.808125+00:00,2026-07-12T09:04:00.808125+00:00
630,file_86b907df4693bedb,asset_c3aeb0f60eae7fc4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_182905_434\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_182905_434\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:22.991398+00:00,2026-07-21T10:04:22.991398+00:00
194,file_86f1aa108b00df27,asset_00f4379729c9ed23,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_044653.png,ads2\assets\3_reference_screens\ad_issue_20260606_044653.png,484.4152431011827,249.77660972404732,26.49145860709592,25.229960578186592,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:06:46.897468+00:00,2026-07-12T09:06:46.897468+00:00
172,file_871a1eaf8b898e17,asset_dffe72d06cbfb9bc,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260708_161712_original.png,ads2\assets\2_communication\manual_rescue_20260708_161712_original.png,912.9648241206029,24.120603015075375,24.120603015075403,22.914572864321606,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:03:40.933716+00:00,2026-07-12T09:03:40.933716+00:00
661,file_876769b2a50f83aa,asset_8db39e1d95c89358,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_110503_846\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110503_846\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:33.300495+00:00,2026-07-21T10:04:33.300495+00:00
16,file_884882948f49225e,asset_db91c1f09cec9eb8,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082949_original.png,ads2\assets\2_communication\manual_rescue_20260607_082949_original.png,428.1407035175879,143.51758793969847,97.6884422110553,31.356783919598,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:24:06.823256+00:00,2026-07-12T07:24:06.823256+00:00
101,file_88fcbdea1d5d9255,asset_a5f588e5f344bd43,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_145759_edit.png,ads2\assets\2_communication\manual_rescue_20260613_145759_edit.png,908.1407035175879,21.708542713567837,34.9748743718593,21.708542713567837,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:41:46.995310+00:00,2026-07-12T07:41:46.995310+00:00
86,file_89900fa83979cda8,asset_333319d3f78eed9a,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260610_153949_edit.png,ads2\assets\2_communication\manual_rescue_20260610_153949_edit.png,406.43216080402,401.60804020100494,49.44723618090461,26.532663316582898,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:39:40.624074+00:00,2026-07-12T07:39:40.624074+00:00
37,file_8a31e0f727b3b9cb,asset_36bc47380f8b1aa2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_150759_edit.png,ads2\assets\2_communication\manual_rescue_20260607_150759_edit.png,916.5829145728642,24.120603015075375,20.261306532663298,18.33165829145728,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:31:32.316947+00:00,2026-07-12T07:31:32.316947+00:00
115,file_8b220e19790c2298,asset_4cc22374792bd870,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260614_150919_edit.png,ads2\assets\2_communication\manual_rescue_20260614_150919_edit.png,908.3240201005023,24.699497487437178,35.19678391959792,18.52462311557788,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T08:48:44.220349+00:00,2026-07-12T08:48:44.220349+00:00
367,file_8c1c921e7249c73c,asset_afe0216a1d510d32,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:31:47.287382+00:00,2026-07-18T08:31:47.287382+00:00
710,file_8c38c065681f0486,asset_230be5ed63d27e05,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081934_414\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081934_414\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:49.610868+00:00,2026-07-21T10:04:49.610868+00:00
163,file_8c53b93384b1195f,asset_48ba55a2b871b08b,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_095054_edit.png,ads2\assets\2_communication\manual_rescue_20260703_095054_edit.png,94.61235216819973,18.922470433639948,36.58344283837057,30.275952693823914,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:02:02.520533+00:00,2026-07-12T09:02:02.520533+00:00
259,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,902.110552763819,31.356783919597987,37.38693467336691,37.38693467336684,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:27:45.812597+00:00,2026-07-12T09:27:45.812597+00:00
260,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,85.62814070351757,108.54271356783919,48.24120603015075,38.592964824120614,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:27:45.829048+00:00,2026-07-12T09:27:45.829048+00:00
261,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,21.708542713567837,174.87437185929647,44.623115577889436,36.18090452261305,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:27:58.277833+00:00,2026-07-12T09:27:58.405700+00:00
262,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,441.40703517587934,390.7537688442211,100.10050251256285,51.85929648241205,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:28:09.526047+00:00,2026-07-12T09:28:09.631762+00:00
263,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,417.286432160804,499.29648241206024,107.3366834170854,25.32663316582915,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:28:16.118723+00:00,2026-07-12T09:28:16.223093+00:00
264,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,669.3467336683417,494.4723618090452,72.3618090452261,31.356783919598,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:28:19.901887+00:00,2026-07-12T09:28:20.019634+00:00
265,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,212.2613065326633,500.50251256281405,73.5678391959799,26.53266331658284,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:28:24.038578+00:00,2026-07-12T09:28:24.059414+00:00
266,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,44.62311557788944,504.12060301507535,79.59798994974872,25.32663316582915,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:28:28.493682+00:00,2026-07-12T09:28:28.515902+00:00
267,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,794.7738693467336,378.6934673366834,75.9798994974874,86.83417085427135,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:28:35.352550+00:00,2026-07-12T09:28:35.457829+00:00
268,file_8c7ca52b2fdac367,asset_03b4e6a7a4a0570c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\manual_check_20260605_102938.png,ads2\assets\3_reference_screens\manual_check_20260605_102938.png,828.5427135678391,161.608040201005,47.035175879397,48.24120603015075,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:28:49.902683+00:00,2026-07-12T09:28:50.004201+00:00
697,file_8cbd8a1357817b03,asset_24a94dbe38265bcc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_130853_791\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_130853_791\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:45.276881+00:00,2026-07-21T10:04:45.276881+00:00
696,file_8cce3327abed6c81,asset_3c097933ff436050,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_105916_754\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_105916_754\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:45.015755+00:00,2026-07-21T10:04:45.015755+00:00
383,file_8cd0c36154528798,asset_e050dd8726171b15,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105202_851\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105202_851\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:31:59.332823+00:00,2026-07-18T08:31:59.332823+00:00
680,file_8dd4564f797e6cd3,asset_8c132622d8aa14cc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115653_777\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_115653_777\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:40.168742+00:00,2026-07-21T10:04:40.168742+00:00
472,file_9051449ea9acf342,asset_691999083f0599dd,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105745_988\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105745_988\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:56.051791+00:00,2026-07-18T08:36:56.051791+00:00
638,file_9073989a9effc8b2,asset_7292b78d71243588,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085745_144\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085745_144\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:25.964479+00:00,2026-07-21T10:04:25.964479+00:00
403,file_908ed2a06166f668,asset_c979a67015df8131,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100251_508\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100251_508\pre_click.png,476.84625492772665,27.752956636005255,32.79894875164263,30.275952693823914,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:32:59.934193+00:00,2026-07-18T08:33:06.430017+00:00
