candidate_id,parent_screen_id,parent_screen_path,source_screen_path,source_session,timestamp,creative_id_or_group,bbox,bbox_x,bbox_y,bbox_w,bbox_h,raw_bbox_crop_path,context_crop_path,canonical_crop_path,overlay_path,proposal_sources,proposal_types,proposal_scores,proposal_score_max,raw_proposal_ids,nms_group_id,raw_proposal_count,overflow,review_status,visual_families,is_holdout,split_group,classifier_x_mark,classifier_play_triangle,classifier_google_play,classifier_next,classifier_free,classifier_got,classifier_arrow
cxp_s0017_002,screen_0017,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0017.png,vision_platform\ads\collections\input_preclick_latest30_20260720\017_click_success_20260720_131035_745_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[911,25,40,35]",911,25,40,35,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0017_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0017_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0017_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0017_overlay.png,close_template,template_match,0.986557|0.845493|0.834911|0.822970|0.822718,0.986557,raw_s0017_0002|raw_s0017_0001|raw_s0017_0005|raw_s0017_0003|raw_s0017_0004,nms_s0017_002,5,0,pending,,0,input_preclick_latest30_20260720:screen_0017,0.48964,0.00347,0.01173,0.02192,0.05419,0.00914,0.78615
cxp_s0017_003,screen_0017,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0017.png,vision_platform\ads\collections\input_preclick_latest30_20260720\017_click_success_20260720_131035_745_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[843,33,20,20]",843,33,20,20,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0017_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0017_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0017_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0017_overlay.png,geometry_x,x_geometry,0.890293,0.890293,raw_s0017_0007,nms_s0017_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0017,0.11393,0.00202,0.00809,0.01487,0.18558,0.00285,0.11278
cxp_s0018_001,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[512,147,28,27]",512,147,28,27,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0018_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0018_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0018_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0018_overlay.png,geometry_x,x_geometry,0.904237,0.904237,raw_s0018_0001,nms_s0018_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0018,0.30915,0.00043,0.00062,0.04356,0.01306,0.00318,0.1723
cxp_s0018_002,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[496,66,10,11]",496,66,10,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0018_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0018_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0018_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0018_overlay.png,geometry_x,x_geometry,0.881577,0.881577,raw_s0018_0002,nms_s0018_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0018,0.09366,0.00195,0.0014,0.01462,0.0454,0.02348,0.02845
cxp_s0018_003,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[913,222,10,11]",913,222,10,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0018_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0018_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0018_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0018_overlay.png,geometry_x,x_geometry,0.842426,0.842426,raw_s0018_0003,nms_s0018_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0018,0.40687,0.16757,0.22734,0.56805,0.28296,0.43031,0.1767
cxp_s0018_004,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[868,101,9,11]",868,101,9,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0018_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0018_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0018_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0018_overlay.png,geometry_x,x_geometry,0.789566,0.789566,raw_s0018_0004,nms_s0018_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0018,0.41836,0.18912,0.20331,0.49203,0.32757,0.14684,0.14383
cxp_s0018_005,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[586,223,13,9]",586,223,13,9,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0018_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0018_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0018_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0018_overlay.png,geometry_x,x_geometry,0.785832,0.785832,raw_s0018_0005,nms_s0018_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0018,0.23358,0.27311,0.29749,0.46521,0.22117,0.23562,0.15944
cxp_s0018_006,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[19,161,15,10]",19,161,15,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0018_006_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0018_006_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0018_006_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0018_overlay.png,geometry_x,x_geometry,0.715768,0.715768,raw_s0018_0006,nms_s0018_006,1,0,pending,,0,input_preclick_latest30_20260720:screen_0018,0.57597,0.18099,0.14064,0.20304,0.38564,0.03619,0.23321
cxp_s0018_007,screen_0018,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0018.png,vision_platform\ads\collections\input_preclick_latest30_20260720\018_click_success_20260720_131006_464_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[288,228,14,15]",288,228,14,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0018_007_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0018_007_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0018_007_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0018_overlay.png,geometry_x,x_geometry,0.638913,0.638913,raw_s0018_0007,nms_s0018_007,1,0,pending,,0,input_preclick_latest30_20260720:screen_0018,0.52594,0.35562,0.34096,0.54451,0.3077,0.26955,0.27967
cxp_s0019_001,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[923,32,20,20]",923,32,20,20,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0019_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0019_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0019_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0019_overlay.png,geometry_x,x_geometry,1.000000,1.0,raw_s0019_0006,nms_s0019_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0019,0.85223,0.07432,0.06671,0.06225,0.04037,0.08914,0.77885
cxp_s0019_002,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[911,25,40,35]",911,25,40,35,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0019_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0019_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0019_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0019_overlay.png,close_template,template_match,0.986557|0.845493|0.834911|0.822970|0.822724,0.986557,raw_s0019_0002|raw_s0019_0001|raw_s0019_0005|raw_s0019_0003|raw_s0019_0004,nms_s0019_002,5,0,pending,,0,input_preclick_latest30_20260720:screen_0019,0.48982,0.00347,0.01171,0.02189,0.05417,0.00912,0.78601
cxp_s0019_003,screen_0019,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0019.png,vision_platform\ads\collections\input_preclick_latest30_20260720\019_click_success_20260720_130959_556_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[843,33,20,20]",843,33,20,20,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0019_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0019_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0019_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0019_overlay.png,geometry_x,x_geometry,0.890293,0.890293,raw_s0019_0007,nms_s0019_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0019,0.11393,0.00202,0.00809,0.01487,0.18558,0.00285,0.11278
cxp_s0020_001,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[913,221,10,12]",913,221,10,12,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0020_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0020_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0020_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0020_overlay.png,geometry_x,x_geometry,0.891163,0.891163,raw_s0020_0001,nms_s0020_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0020,0.02235,0.00524,0.00373,0.01814,0.01072,0.02268,0.01262
cxp_s0020_002,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[762,235,10,8]",762,235,10,8,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0020_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0020_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0020_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0020_overlay.png,geometry_x,x_geometry,0.834565,0.834565,raw_s0020_0002,nms_s0020_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0020,0.02097,0.0007,0.00122,0.03438,0.03787,0.00277,0.04015
cxp_s0020_003,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[612,209,10,10]",612,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0020_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0020_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0020_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0020_overlay.png,geometry_x,x_geometry,0.808575,0.808575,raw_s0020_0003,nms_s0020_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0020,0.08274,0.00162,0.00301,0.0411,0.42177,0.07425,0.25272
cxp_s0020_004,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[586,223,12,9]",586,223,12,9,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0020_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0020_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0020_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0020_overlay.png,geometry_x,x_geometry,0.778523,0.778523,raw_s0020_0004,nms_s0020_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0020,0.06087,0.00196,0.02078,0.12429,0.10867,0.00534,0.25317
cxp_s0020_005,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[473,209,10,10]",473,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0020_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0020_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0020_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0020_overlay.png,geometry_x,x_geometry,0.773351,0.773351,raw_s0020_0005,nms_s0020_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0020,0.2092,0.0028,0.0063,0.0502,0.46907,0.09039,0.32658
cxp_s0020_006,screen_0020,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0020.png,vision_platform\ads\collections\input_preclick_latest30_20260720\020_click_success_20260720_130939_268_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[287,228,15,15]",287,228,15,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0020_006_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0020_006_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0020_006_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0020_overlay.png,geometry_x,x_geometry,0.751292,0.751292,raw_s0020_0006,nms_s0020_006,1,0,pending,,0,input_preclick_latest30_20260720:screen_0020,0.87336,0.08052,0.0072,0.0143,0.03232,0.00144,0.74512
cxp_s0021_001,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[512,147,28,27]",512,147,28,27,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.901446,0.901446,raw_s0021_0001,nms_s0021_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.30808,0.00036,0.00037,0.02914,0.00802,0.00167,0.09702
cxp_s0021_002,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[497,208,10,11]",497,208,10,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.856936,0.856936,raw_s0021_0002,nms_s0021_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.28807,0.10158,0.05012,0.36363,0.22043,0.09608,0.12927
cxp_s0021_003,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[913,222,10,11]",913,222,10,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.842426,0.842426,raw_s0021_0003,nms_s0021_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.40687,0.16757,0.22734,0.56805,0.28296,0.43031,0.1767
cxp_s0021_004,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[413,211,9,8]",413,211,9,8,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.800146,0.800146,raw_s0021_0004,nms_s0021_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.22435,0.07212,0.11688,0.3258,0.17581,0.13806,0.07945
cxp_s0021_005,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[868,101,9,11]",868,101,9,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.789566,0.789566,raw_s0021_0005,nms_s0021_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.41836,0.18912,0.20331,0.49203,0.32757,0.14684,0.14383
cxp_s0021_006,screen_0021,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0021.png,vision_platform\ads\collections\input_preclick_latest30_20260720\021_click_success_20260720_130930_231_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[589,209,9,10]",589,209,9,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0021_006_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0021_006_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0021_006_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0021_overlay.png,geometry_x,x_geometry,0.785598,0.785598,raw_s0021_0006,nms_s0021_006,1,0,pending,,0,input_preclick_latest30_20260720:screen_0021,0.30089,0.16428,0.26915,0.47716,0.19537,0.29161,0.14319
