screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,legacy_screen_state,asset_type,representation,source_root,source_session,width,height,dataset_role,annotation_completeness,proposal_source,template_name,event_json,event_id,timestamp,screen_change_score,positive_bbox_count,split_group,split,annotation_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label_kind,label_source,legacy_bbox_class,legacy_bbox_label
vis_det_v2_000347,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000347.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105157_911\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105157_911\pre_click.png,file_4d905d34a600dd2f,asset_ed94795b4d045d53,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105157_911:pre_click,val,v2_ann_000391,570,884.093,29.767,72.930,29.767,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000348,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000348.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105202_851\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105202_851\pre_click.png,file_8cd0c36154528798,asset_e050dd8726171b15,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105202_851:pre_click,train,v2_ann_000392,383,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000349,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000349.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105209_090\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105209_090\pre_click.png,file_2114edf9c5eae20b,asset_ca3f0fd5dfd906d4,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105209_090:pre_click,train,v2_ann_000393,471,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000350,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000350.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105226_844\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105226_844\pre_click.png,file_fe3c153bd2345be4,asset_8e0ca4346ff5797d,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105226_844:pre_click,train,v2_ann_000394,572,16.372,23.814,96.744,43.163,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000351,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000351.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105240_391\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105240_391\pre_click.png,file_c1740867a943f5e3,asset_769e356f9c6eb2fe,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105240_391:pre_click,train,v2_ann_000395,542,22.326,19.349,87.814,43.163,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000352,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000352.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105245_223\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105245_223\pre_click.png,file_4fbaf2ba4e7ee4bb,asset_5c345f72ebb72ad1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105245_223:pre_click,train,v2_ann_000396,384,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000353,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000353.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105251_401\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105251_401\pre_click.png,file_2d1edfb11f98fee2,asset_861331d5aad2dab5,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105251_401:pre_click,test,v2_ann_000397,462,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000354,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000354.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105309_318\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105309_318\pre_click.png,file_fa5492e3bc87991d,asset_08eebe7108e5b5d9,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105309_318:pre_click,train,v2_ann_000398,583,890.047,23.814,61.023,41.674,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000355,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000355.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105314_861\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105314_861\pre_click.png,file_97c6b6820916c085,asset_07ba0e2cf9e2d681,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105314_861:pre_click,train,v2_ann_000399,385,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000356,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000356.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105338_772\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105338_772\pre_click.png,file_f008d697aadd67b7,asset_8179703a100b9e12,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105338_772:pre_click,train,v2_ann_000400,573,16.372,23.814,96.744,43.163,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000357,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000357.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105355_433\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105355_433\pre_click.png,file_bd5d7442e6ac5817,asset_259be3afda4887e3,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105355_433:pre_click,test,v2_ann_000401,545,22.326,19.349,87.814,43.163,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000358,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000358.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105400_555\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105400_555\pre_click.png,file_b4abfdbfbd364e4e,asset_38e536c33ef8c958,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105400_555:pre_click,train,v2_ann_000402,386,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000359,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000359.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105406_821\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105406_821\pre_click.png,file_556f31a88706451b,asset_436dd4201776d052,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105406_821:pre_click,test,v2_ann_000403,468,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000360,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000360.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105437_944\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105437_944\pre_click.png,file_62b389c398b0573e,asset_5e08214de4503d4b,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105437_944:pre_click,train,v2_ann_000404,469,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000361,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000361.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105509_202\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105509_202\pre_click.png,file_101f6ee53a1779d3,asset_e5b57ad112f91be0,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105509_202:pre_click,train,v2_ann_000405,465,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000362,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000362.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105557_589\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105557_589\pre_click.png,file_390a3f6b2f92ac6f,asset_6a696dcfd7734dc6,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105557_589:pre_click,train,v2_ann_000406,574,16.372,23.814,96.744,43.163,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000363,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000363.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105614_870\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105614_870\pre_click.png,file_e6e8dd2d4ac5ae47,asset_4b3324fd93fa27ac,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105614_870:pre_click,train,v2_ann_000407,546,22.326,19.349,87.814,43.163,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000364,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000364.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105619_821\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105619_821\pre_click.png,file_9a9d085b7e6bc03c,asset_ec023aeb11d9c4a1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105619_821:pre_click,val,v2_ann_000408,374,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000365,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000365.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105745_988\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105745_988\pre_click.png,file_9051449ea9acf342,asset_691999083f0599dd,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105745_988:pre_click,train,v2_ann_000409,472,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000366,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000366.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105807_641\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105807_641\pre_click.png,file_c98c54dbe8db6a97,asset_06f5554f0c2c53ef,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105807_641:pre_click,train,v2_ann_000410,604,890.047,154.791,49.116,47.628,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000367,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000367.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105815_433\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105815_433\pre_click.png,file_5e3338b564fbeaad,asset_c39788ad13048456,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105815_433:pre_click,train,v2_ann_000411,339,899.241,16.709,47.089,42.532,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000368,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000368.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105820_651\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105820_651\pre_click.png,file_85659bafe8adda57,asset_7d42d9fa97ee34fa,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105820_651:pre_click,test,v2_ann_000412,387,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000369,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000369.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105826_469\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105826_469\pre_click.png,file_b0779ea5b2962054,asset_84829a188efd056a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105826_469:pre_click,train,v2_ann_000413,474,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000370,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000370.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105856_683\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105856_683\pre_click.png,file_53ff9c1b4ced5df3,asset_1c21ba94a6f3f2b4,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105856_683:pre_click,train,v2_ann_000414,596,19.349,19.349,47.628,46.140,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000371,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000371.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105901_684\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105901_684\pre_click.png,file_46f9cf79e87cca8f,asset_8a105686d62d0afe,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105901_684:pre_click,train,v2_ann_000415,388,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000372,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000372.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105933_635\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105933_635\pre_click.png,file_6e9b490b89a95760,asset_7a3643f48f8676ff,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105933_635:pre_click,val,v2_ann_000416,594,19.349,19.349,47.628,46.140,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000373,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000373.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105938_563\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105938_563\pre_click.png,file_118ccccd700b3f80,asset_c289a1a1431e6f2c,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105938_563:pre_click,train,v2_ann_000417,389,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000374,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000374.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105945_054\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105945_054\pre_click.png,file_b31adb46af07f477,asset_7217adfd3f655754,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_105945_054:pre_click,val,v2_ann_000418,463,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000375,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000375.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110018_584\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110018_584\pre_click.png,file_d63a1e8ca24ef92a,asset_19bbc349541cbdd7,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,540,960,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110018_584:pre_click,test,v2_ann_000419,549,17.661,21.445,54.244,45.414,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000376,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000376.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110026_247\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110026_247\pre_click.png,file_9a2c24f6fb1e42af,asset_99a9b81e66b3c18e,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,540,960,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110026_247:pre_click,train,v2_ann_000420,556,23.968,21.445,30.276,26.491,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000377,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000377.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110032_813\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110032_813\pre_click.png,file_7564eb45cf9c8528,asset_b7cd20a5945beb9f,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,540,960,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110032_813:pre_click,train,v2_ann_000421,412,476.846,26.491,31.537,26.491,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000378,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000378.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110038_072\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110038_072\pre_click.png,file_dee9e1c4961009d7,asset_5c23620cad7b6430,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110038_072:pre_click,train,v2_ann_000422,390,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000379,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000379.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110044_256\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110044_256\pre_click.png,file_b75fd60209dcab2f,asset_3689572352d168b4,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110044_256:pre_click,train,v2_ann_000423,466,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000380,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000380.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110114_573\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110114_573\pre_click.png,file_1b48c02f71399e8f,asset_eae065bae3dae185,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110114_573:pre_click,train,v2_ann_000424,595,19.349,19.349,47.628,46.140,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000381,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000381.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110119_442\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110119_442\pre_click.png,file_7557169e920e7e8c,asset_c2e7d538874140e7,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110119_442:pre_click,train,v2_ann_000425,375,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000382,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000382.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110319_841\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110319_841\pre_click.png,file_d1d97a90eae690d7,asset_a69fe5f84a766564,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110319_841:pre_click,train,v2_ann_000426,475,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000383,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000383.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110337_701\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110337_701\pre_click.png,file_0573961976a03050,asset_3eeb22b551675460,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110337_701:pre_click,train,v2_ann_000427,530,903.442,19.349,41.674,34.233,visual_candidate,manual_positive,manual_bbox,action_target,positive
vis_det_v2_000384,vision_platform\ads\datasets\detector\visual_candidate_v2_20260722_after_click_review\images\vis_det_v2_000384.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110342_704\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110342_704\pre_click.png,file_71fb755338f3f257,asset_d5d4b83c327b5c49,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,,960,540,manual_positive,partial_annotation,,,,,,,1,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_110342_704:pre_click,train,v2_ann_000428,391,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,action_target,positive
