annotation_id,screen_id,image_path,instance_id,content_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label,source_class,screen_state,split_group,split
ann_000210,ads_det_000202,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000202.png,file_9fec6bc95a16a7b0,asset_091ff4bb92b5b4cb,421,900.465,11.907,44.651,47.628,action_candidate,positive,action_target,actionable,content:asset_091ff4bb92b5b4cb,
ann_000211,ads_det_000203,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000203.png,file_92925bd4085f2744,asset_a1357ef799a42b3d,344,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_a1357ef799a42b3d,
ann_000212,ads_det_000204,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000204.png,file_7e9d94fe9b2ce9bc,asset_fe810ef990123a8c,449,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_fe810ef990123a8c,
ann_000213,ads_det_000205,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000205.png,file_ace991fd54c0b7a0,asset_a4f70e645255b736,401,903.442,17.860,41.674,32.744,action_candidate,positive,action_target,actionable,content:asset_a4f70e645255b736,
ann_000214,ads_det_000206,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000206.png,file_0a2b0d3c8161ca42,asset_3a47bef8e6d22863,353,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_3a47bef8e6d22863,
ann_000215,ads_det_000207,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000207.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,506,413.767,351.256,86.326,29.767,action_candidate,positive,action_target,actionable,content:asset_d14a5b401c8cc8d8,
ann_000216,ads_det_000207,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000207.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,507,555.163,352.744,80.372,26.791,action_candidate,positive,action_target,actionable,content:asset_d14a5b401c8cc8d8,
ann_000217,ads_det_000207,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000207.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,508,693.581,349.767,83.349,31.256,action_candidate,positive,action_target,actionable,content:asset_d14a5b401c8cc8d8,
ann_000218,ads_det_000207,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000207.png,file_7425ec2717bf6fd9,asset_d14a5b401c8cc8d8,509,832.000,351.256,89.302,29.767,action_candidate,positive,action_target,actionable,content:asset_d14a5b401c8cc8d8,
ann_000219,ads_det_000208,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000208.png,file_799cf070ce9bd522,asset_c2c655c76bf5fa35,543,22.326,19.349,87.814,43.163,action_candidate,positive,action_target,actionable,content:asset_c2c655c76bf5fa35,
ann_000220,ads_det_000209,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000209.png,file_d00fbee264bb9183,asset_fc58310606b96368,579,17.860,17.860,92.279,50.605,action_candidate,positive,action_target,actionable,content:asset_fc58310606b96368,
ann_000221,ads_det_000210,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000210.png,file_c42db945d1111021,asset_3b7265a5d524f911,381,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_3b7265a5d524f911,
ann_000222,ads_det_000211,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000211.png,file_e4d0be55b4e306a0,asset_35670afc3d0e9829,502,413.767,351.256,86.326,29.767,action_candidate,positive,action_target,actionable,content:asset_35670afc3d0e9829,
ann_000223,ads_det_000211,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000211.png,file_e4d0be55b4e306a0,asset_35670afc3d0e9829,503,555.163,352.744,80.372,26.791,action_candidate,positive,action_target,actionable,content:asset_35670afc3d0e9829,
ann_000224,ads_det_000211,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000211.png,file_e4d0be55b4e306a0,asset_35670afc3d0e9829,504,693.581,349.767,83.349,31.256,action_candidate,positive,action_target,actionable,content:asset_35670afc3d0e9829,
ann_000225,ads_det_000211,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000211.png,file_e4d0be55b4e306a0,asset_35670afc3d0e9829,505,832.000,351.256,89.302,29.767,action_candidate,positive,action_target,actionable,content:asset_35670afc3d0e9829,
ann_000226,ads_det_000212,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000212.png,file_6756a406d9a364fc,asset_0141960b21ce0c77,554,11.907,16.372,99.721,44.651,action_candidate,positive,action_target,actionable,content:asset_0141960b21ce0c77,
ann_000227,ads_det_000213,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000213.png,file_2ebce35188188b1d,asset_7a3695d5a343e001,601,17.860,20.837,90.791,40.186,action_candidate,positive,action_target,actionable,content:asset_7a3695d5a343e001,
ann_000228,ads_det_000214,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000214.png,file_f64d2b622dae519b,asset_113c734a8adfaa2e,370,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_113c734a8adfaa2e,
ann_000229,ads_det_000215,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000215.png,file_afea09ba9f9e5bb2,asset_753f965a3797b8da,435,692.093,348.279,81.860,32.744,action_candidate,positive,action_target,actionable,content:asset_753f965a3797b8da,
ann_000230,ads_det_000215,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000215.png,file_afea09ba9f9e5bb2,asset_753f965a3797b8da,436,558.140,349.767,74.419,29.767,action_candidate,positive,action_target,actionable,content:asset_753f965a3797b8da,
ann_000231,ads_det_000215,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000215.png,file_afea09ba9f9e5bb2,asset_753f965a3797b8da,437,416.744,351.256,78.884,29.767,action_candidate,positive,action_target,actionable,content:asset_753f965a3797b8da,
ann_000232,ads_det_000216,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000216.png,file_c5cc00eb3b91ce65,asset_d17ff2e53658bea2,564,22.707,13.876,81.997,39.106,action_candidate,positive,action_target,actionable,content:asset_d17ff2e53658bea2,
ann_000233,ads_det_000217,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000217.png,file_5617e66e00e37e98,asset_7a6ade96a6aea532,599,17.661,16.399,140.026,29.014,action_candidate,positive,action_target,actionable,content:asset_7a6ade96a6aea532,
ann_000234,ads_det_000218,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000218.png,file_908ed2a06166f668,asset_c979a67015df8131,403,476.846,27.753,32.799,30.276,action_candidate,positive,action_target,actionable,content:asset_c979a67015df8131,
ann_000235,ads_det_000219,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000219.png,file_15ea449a75832a30,asset_3c829e9e6ac64fb0,371,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_3c829e9e6ac64fb0,
ann_000236,ads_det_000220,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000220.png,file_d092fcfcf9271b71,asset_15e68c0b3c823056,431,692.093,348.279,81.860,32.744,action_candidate,positive,action_target,actionable,content:asset_15e68c0b3c823056,
ann_000237,ads_det_000220,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000220.png,file_d092fcfcf9271b71,asset_15e68c0b3c823056,432,558.140,349.767,74.419,29.767,action_candidate,positive,action_target,actionable,content:asset_15e68c0b3c823056,
ann_000238,ads_det_000221,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000221.png,file_09faf2cefbf35bfe,asset_ca0de173c996fb3c,585,11.907,20.837,61.023,41.674,action_candidate,positive,action_target,actionable,content:asset_ca0de173c996fb3c,
ann_000239,ads_det_000222,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000222.png,file_b623b70c7593f5b5,asset_731332d71f455c01,580,17.860,17.860,92.279,50.605,action_candidate,positive,action_target,actionable,content:asset_731332d71f455c01,
ann_000240,ads_det_000223,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000223.png,file_277e6511c8653fa7,asset_6d7842beb0c44196,368,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_6d7842beb0c44196,
ann_000241,ads_det_000224,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000224.png,file_c3f867aec741da1f,asset_9eb840bb4a6e9aa3,423,692.093,348.279,81.860,32.744,action_candidate,positive,action_target,actionable,content:asset_9eb840bb4a6e9aa3,
ann_000242,ads_det_000225,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000225.png,file_b720896dda0cc515,asset_29f109f1f74e4650,558,16.372,23.814,47.628,41.674,action_candidate,positive,action_target,actionable,content:asset_29f109f1f74e4650,
ann_000243,ads_det_000226,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000226.png,file_6d79b8e21dbd1766,asset_4d59e91b4341b883,369,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_4d59e91b4341b883,
ann_000244,ads_det_000227,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000227.png,file_1512a496da3ac94d,asset_5c79abe051e20b85,424,692.093,348.279,81.860,32.744,action_candidate,positive,action_target,actionable,content:asset_5c79abe051e20b85,
ann_000245,ads_det_000228,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000228.png,file_7b76e46ce585b9fb,asset_5f484ae591b6aad8,537,904.930,20.837,50.605,38.698,action_candidate,positive,action_target,actionable,content:asset_5f484ae591b6aad8,
ann_000246,ads_det_000229,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000229.png,file_a8cfb17cb53c698c,asset_b68a2e3cb320d985,361,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_b68a2e3cb320d985,
ann_000247,ads_det_000230,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000230.png,file_6b9efd2ddbf14bc1,asset_30eb5ea53b507213,454,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_30eb5ea53b507213,
ann_000248,ads_det_000231,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000231.png,file_16c75175160f6cd9,asset_87a7688bd140cc86,559,16.372,23.814,47.628,41.674,action_candidate,positive,action_target,actionable,content:asset_87a7688bd140cc86,
ann_000249,ads_det_000232,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000232.png,file_28e0578f76ab9490,asset_ce1685538fba37c1,345,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_ce1685538fba37c1,
ann_000250,ads_det_000233,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000233.png,file_7f7cc2a752c290de,asset_92b6b8dcae627956,455,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_92b6b8dcae627956,
ann_000251,ads_det_000234,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000234.png,file_7e979075738f4fd1,asset_6a5a49477f9ac51d,560,16.372,23.814,47.628,41.674,action_candidate,positive,action_target,actionable,content:asset_6a5a49477f9ac51d,
ann_000252,ads_det_000235,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000235.png,file_202369c2ba18b8a8,asset_666fa9941dbf43c8,346,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_666fa9941dbf43c8,
ann_000253,ads_det_000236,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000236.png,file_0b84730eb8e78244,asset_0d460d22bdf818b9,450,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_0d460d22bdf818b9,
ann_000254,ads_det_000237,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000237.png,file_dce70e83cdd80ace,asset_316e782d3954179d,598,17.661,16.399,140.026,29.014,action_candidate,positive,action_target,actionable,content:asset_316e782d3954179d,
ann_000255,ads_det_000238,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000238.png,file_cafad58633c716cd,asset_956196dfbce26c56,347,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_956196dfbce26c56,
ann_000256,ads_det_000239,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000239.png,file_469d0e4deeb1bbe4,asset_3a36920dc4d847ff,456,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_3a36920dc4d847ff,
ann_000257,ads_det_000240,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000240.png,file_60024493be57d7bb,asset_6f31431a8fa2bde1,561,16.372,23.814,47.628,41.674,action_candidate,positive,action_target,actionable,content:asset_6f31431a8fa2bde1,
ann_000258,ads_det_000241,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000241.png,file_eef385cd6da742db,asset_fdf0da1c4dd216a9,348,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_fdf0da1c4dd216a9,
ann_000259,ads_det_000242,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000242.png,file_0d813f9f799e61f1,asset_6b4c19cb5f3c16b9,457,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_6b4c19cb5f3c16b9,
ann_000260,ads_det_000243,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000243.png,file_dd7c86b4469cb911,asset_c1212285bd9bd946,562,16.372,23.814,47.628,41.674,action_candidate,positive,action_target,actionable,content:asset_c1212285bd9bd946,
ann_000261,ads_det_000244,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000244.png,file_5957661e271df6d6,asset_250fdaa293a2a2c4,354,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_250fdaa293a2a2c4,
ann_000262,ads_det_000245,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000245.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,522,413.767,351.256,86.326,29.767,action_candidate,positive,action_target,actionable,content:asset_c214e16bf65e4d9c,
ann_000263,ads_det_000245,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000245.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,523,555.163,352.744,80.372,26.791,action_candidate,positive,action_target,actionable,content:asset_c214e16bf65e4d9c,
ann_000264,ads_det_000245,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000245.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,524,693.581,349.767,83.349,31.256,action_candidate,positive,action_target,actionable,content:asset_c214e16bf65e4d9c,
ann_000265,ads_det_000245,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000245.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,525,833.488,351.256,89.302,29.767,action_candidate,positive,action_target,actionable,content:asset_c214e16bf65e4d9c,
ann_000266,ads_det_000246,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000246.png,file_36fa3db47d9aa077,asset_23c11ca252a79917,605,882.605,14.884,49.116,47.628,action_candidate,positive,action_target,actionable,content:asset_23c11ca252a79917,
ann_000267,ads_det_000247,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000247.png,file_7f2cb3a1abc98d63,asset_c2114016ebec6d27,380,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_c2114016ebec6d27,
ann_000268,ads_det_000248,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000248.png,file_9784c0b9af38fd53,asset_698441abe6868c44,518,413.767,351.256,86.326,29.767,action_candidate,positive,action_target,actionable,content:asset_698441abe6868c44,
ann_000269,ads_det_000248,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000248.png,file_9784c0b9af38fd53,asset_698441abe6868c44,519,555.163,352.744,80.372,26.791,action_candidate,positive,action_target,actionable,content:asset_698441abe6868c44,
ann_000270,ads_det_000248,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000248.png,file_9784c0b9af38fd53,asset_698441abe6868c44,520,693.581,349.767,83.349,31.256,action_candidate,positive,action_target,actionable,content:asset_698441abe6868c44,
ann_000271,ads_det_000248,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000248.png,file_9784c0b9af38fd53,asset_698441abe6868c44,521,832.000,351.256,89.302,29.767,action_candidate,positive,action_target,actionable,content:asset_698441abe6868c44,
ann_000272,ads_det_000249,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000249.png,file_71187a594ac62775,asset_8f12b42d0ca2b4d8,378,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_8f12b42d0ca2b4d8,
ann_000273,ads_det_000250,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000250.png,file_59713b03f8596456,asset_0708cb1550a35190,499,413.767,351.256,86.326,29.767,action_candidate,positive,action_target,actionable,content:asset_0708cb1550a35190,
ann_000274,ads_det_000250,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000250.png,file_59713b03f8596456,asset_0708cb1550a35190,500,555.163,352.744,80.372,26.791,action_candidate,positive,action_target,actionable,content:asset_0708cb1550a35190,
ann_000275,ads_det_000250,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000250.png,file_59713b03f8596456,asset_0708cb1550a35190,501,693.581,349.767,83.349,31.256,action_candidate,positive,action_target,actionable,content:asset_0708cb1550a35190,
ann_000276,ads_det_000251,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000251.png,file_112e4d98d4d3187e,asset_a22015a39ceeea98,538,904.930,20.837,50.605,38.698,action_candidate,positive,action_target,actionable,content:asset_a22015a39ceeea98,
ann_000277,ads_det_000252,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000252.png,file_e8283bd2fd1937ff,asset_9bec455be1a9ff9f,365,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_9bec455be1a9ff9f,
ann_000278,ads_det_000253,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000253.png,file_0b66694597b54f68,asset_1a8f1057dabc1298,444,692.093,348.279,81.860,32.744,action_candidate,positive,action_target,actionable,content:asset_1a8f1057dabc1298,
ann_000279,ads_det_000253,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000253.png,file_0b66694597b54f68,asset_1a8f1057dabc1298,445,558.140,349.767,74.419,29.767,action_candidate,positive,action_target,actionable,content:asset_1a8f1057dabc1298,
ann_000280,ads_det_000254,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000254.png,file_e6f7ba990a948524,asset_88fa02004a9414b1,539,904.930,20.837,50.605,38.698,action_candidate,positive,action_target,actionable,content:asset_88fa02004a9414b1,
ann_000281,ads_det_000255,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000255.png,file_db49bf887e265597,asset_ea9db94b7ce859c8,362,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_ea9db94b7ce859c8,
ann_000282,ads_det_000256,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000256.png,file_ce25688a8105327b,asset_034c95ebeeafb59d,429,692.093,348.279,81.860,32.744,action_candidate,positive,action_target,actionable,content:asset_034c95ebeeafb59d,
ann_000283,ads_det_000257,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000257.png,file_da864522afdb89d0,asset_a8c046362b7c3a83,533,20.837,23.814,87.814,40.186,action_candidate,positive,action_target,actionable,content:asset_a8c046362b7c3a83,
ann_000284,ads_det_000258,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000258.png,file_34b9a227728e3bfe,asset_bd867d8ca4f950a1,544,22.326,19.349,87.814,43.163,action_candidate,positive,action_target,actionable,content:asset_bd867d8ca4f950a1,
ann_000285,ads_det_000259,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000259.png,file_e84f6ed9eb694b4b,asset_bee02848004e407e,363,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_bee02848004e407e,
ann_000286,ads_det_000260,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000260.png,file_d6a5e9c6056c107f,asset_4591e916a09ac92d,430,692.093,348.279,81.860,32.744,action_candidate,positive,action_target,actionable,content:asset_4591e916a09ac92d,
ann_000287,ads_det_000261,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000261.png,file_478199b7bd4b56ef,asset_933867506167748c,553,11.907,16.372,99.721,44.651,action_candidate,positive,action_target,actionable,content:asset_933867506167748c,
ann_000288,ads_det_000262,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000262.png,file_0da279b51f55bf02,asset_8703752af0de26e6,578,17.860,17.860,92.279,50.605,action_candidate,positive,action_target,actionable,content:asset_8703752af0de26e6,
ann_000289,ads_det_000263,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000263.png,file_2c535b6ebeb60a97,asset_f87c9cf0e4be2b5b,360,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_f87c9cf0e4be2b5b,
ann_000290,ads_det_000264,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000264.png,file_71268df46f057ffe,asset_3440be3489100fea,587,361.674,279.814,56.558,31.256,action_candidate,positive,action_target,actionable,content:asset_3440be3489100fea,
ann_000291,ads_det_000264,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000264.png,file_71268df46f057ffe,asset_3440be3489100fea,588,683.163,281.302,92.279,28.279,action_candidate,positive,action_target,actionable,content:asset_3440be3489100fea,
ann_000292,ads_det_000265,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000265.png,file_6375cb39f73c5d55,asset_dfb5d8eada9b27a8,419,415.256,136.930,130.977,41.674,action_candidate,positive,action_target,actionable,content:asset_dfb5d8eada9b27a8,
ann_000293,ads_det_000266,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000266.png,file_edc2165d62ffd5b5,asset_472f8329bd8f7465,592,361.674,279.814,56.558,31.256,action_candidate,positive,action_target,actionable,content:asset_472f8329bd8f7465,
ann_000294,ads_det_000267,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000267.png,file_f2f2f157be6ee788,asset_2be1fd5f1bc9db7b,602,17.860,20.837,90.791,40.186,action_candidate,positive,action_target,actionable,content:asset_2be1fd5f1bc9db7b,
ann_000295,ads_det_000268,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000268.png,file_0a532226a5de6f69,asset_6452ed8c706702e0,547,22.326,19.349,87.814,43.163,action_candidate,positive,action_target,actionable,content:asset_6452ed8c706702e0,
ann_000296,ads_det_000269,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000269.png,file_dab1f9d4381f3139,asset_c58141b127eeafdf,418,415.256,136.930,130.977,41.674,action_candidate,positive,action_target,actionable,content:asset_c58141b127eeafdf,
ann_000297,ads_det_000270,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000270.png,file_6e2fe645f066194d,asset_76a6f491f73ac113,589,361.674,279.814,56.558,31.256,action_candidate,positive,action_target,actionable,content:asset_76a6f491f73ac113,
ann_000298,ads_det_000271,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000271.png,file_f4499d909a31b0ec,asset_a1ac0b11becd6602,534,20.837,23.814,87.814,40.186,action_candidate,positive,action_target,actionable,content:asset_a1ac0b11becd6602,
ann_000299,ads_det_000272,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000272.png,file_b31abbba4adde4f4,asset_ed03a706db99167f,581,17.860,17.860,92.279,50.605,action_candidate,positive,action_target,actionable,content:asset_ed03a706db99167f,
ann_000300,ads_det_000273,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000273.png,file_ccd7c4d5f49243cc,asset_4ee16d56c58dd272,416,415.256,136.930,130.977,41.674,action_candidate,positive,action_target,actionable,content:asset_4ee16d56c58dd272,
ann_000301,ads_det_000274,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000274.png,file_00a3f38cbba0c899,asset_c8294af90676c7fb,591,361.674,279.814,56.558,31.256,action_candidate,positive,action_target,actionable,content:asset_c8294af90676c7fb,
ann_000302,ads_det_000275,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000275.png,file_82931277e30e6366,asset_b491c092e60ab7ec,540,904.930,20.837,50.605,38.698,action_candidate,positive,action_target,actionable,content:asset_b491c092e60ab7ec,
ann_000303,ads_det_000276,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000276.png,file_99b7399d75e76bac,asset_e29e070478769a5a,417,415.256,136.930,130.977,41.674,action_candidate,positive,action_target,actionable,content:asset_e29e070478769a5a,
ann_000304,ads_det_000277,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000277.png,file_d124ee512901cd21,asset_7d85c00dfbdaffb0,458,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_7d85c00dfbdaffb0,
ann_000305,ads_det_000278,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000278.png,file_6b4de3af61b1471d,asset_d8c0172a5dccbe94,566,884.093,29.767,72.930,29.767,action_candidate,positive,action_target,actionable,content:asset_d8c0172a5dccbe94,
ann_000306,ads_det_000279,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000279.png,file_f589bf3adae9de18,asset_c9a7e51749cf8f15,349,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_c9a7e51749cf8f15,
ann_000307,ads_det_000280,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000280.png,file_000c5c9bc35e5571,asset_af4ac045fe361ae2,459,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_af4ac045fe361ae2,
ann_000308,ads_det_000281,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000281.png,file_eeab19a2bde74ac3,asset_2897a5436052bf8d,567,884.093,29.767,72.930,29.767,action_candidate,positive,action_target,actionable,content:asset_2897a5436052bf8d,
ann_000309,ads_det_000282,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000282.png,file_7eaf2c2abbcc016e,asset_4f4f5e5e18b46918,350,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_4f4f5e5e18b46918,
ann_000310,ads_det_000283,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000283.png,file_e2dc0a76dedfbec4,asset_2a51e0578cf9c84a,584,890.047,23.814,61.023,41.674,action_candidate,positive,action_target,actionable,content:asset_2a51e0578cf9c84a,
ann_000311,ads_det_000284,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000284.png,file_df9043a63c73eca2,asset_6159aee26fde0e86,351,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_6159aee26fde0e86,
ann_000312,ads_det_000285,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000285.png,file_4e3c0706642b8383,asset_af652761d35e3973,460,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_af652761d35e3973,
ann_000313,ads_det_000286,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000286.png,file_a1c320a4d8aaf2c1,asset_5e7585d8c6982b8e,568,884.093,29.767,72.930,29.767,action_candidate,positive,action_target,actionable,content:asset_5e7585d8c6982b8e,
