screen_id,image_path,original_path,relative_path,instance_id,content_id,vision_domain,screen_state,asset_type,representation,source_root,width,height,positive_bbox_count,split_group,split
ads_det_000137,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000137.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_close_20260605_071601.png,ads2\assets\3_reference_screens\ad_close_20260605_071601.png,file_64d49b0439134d8f,asset_65fa0038dcac2a45,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_65fa0038dcac2a45,test
ads_det_000138,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000138.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_043419.png,ads2\assets\3_reference_screens\ad_issue_20260606_043419.png,file_b13dca0c57485599,asset_85c958d4396513c0,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_85c958d4396513c0,val
ads_det_000139,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000139.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_043707.png,ads2\assets\3_reference_screens\ad_issue_20260606_043707.png,file_699fcbfcfde8ea45,asset_3cb349642d8b0030,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_3cb349642d8b0030,val
ads_det_000140,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000140.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_044156.png,ads2\assets\3_reference_screens\ad_issue_20260606_044156.png,file_00512e8371693dcd,asset_6c4e9a403f6ca6a4,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_6c4e9a403f6ca6a4,train
ads_det_000141,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000141.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_045316.png,ads2\assets\3_reference_screens\ad_issue_20260606_045316.png,file_2a37f7231e6a6bf5,asset_3975333343c205ac,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_3975333343c205ac,train
ads_det_000142,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000142.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_052002.png,ads2\assets\3_reference_screens\ad_issue_20260606_052002.png,file_f18bc550dcd0d70a,asset_76a00d0efc67ebcb,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_76a00d0efc67ebcb,val
ads_det_000143,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000143.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_052302.png,ads2\assets\3_reference_screens\ad_issue_20260606_052302.png,file_91fa657ccf5a9a56,asset_f507b80628bdf057,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_f507b80628bdf057,test
ads_det_000144,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000144.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_081633.png,ads2\assets\3_reference_screens\ad_issue_20260606_081633.png,file_d607dd2f6dff78e1,asset_47acfc5551fde842,shared,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_47acfc5551fde842,train
ads_det_000145,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000145.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_083314.png,ads2\assets\3_reference_screens\ad_issue_20260606_083314.png,file_20310899d33cdbc9,asset_30d7092e08e623bc,shared,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_30d7092e08e623bc,train
ads_det_000146,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000146.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\check_back_20260605_075109.png,ads2\assets\3_reference_screens\check_back_20260605_075109.png,file_6bec458b59aed4c0,asset_b6014544ab445589,shared,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,2,content:asset_b6014544ab445589,test
ads_det_000147,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000147.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\debug_end_20260605_081007.png,ads2\assets\3_reference_screens\debug_end_20260605_081007.png,file_1eb21421ca9b9649,asset_2867e99380860ce4,shared,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,1,content:asset_2867e99380860ce4,train
ads_det_000148,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000148.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1799.PNG,ads2\assets\3_reference_screens\IMG_1799.PNG,file_d9135d08548fb694,asset_d3bc43a0f9246323,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,2266,1488,1,content:asset_d3bc43a0f9246323,val
ads_det_000149,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000149.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1800.PNG,ads2\assets\3_reference_screens\IMG_1800.PNG,file_33bed67dff2f586f,asset_316d342ae711a0b1,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,2266,1488,1,content:asset_316d342ae711a0b1,train
ads_det_000150,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000150.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1801.PNG,ads2\assets\3_reference_screens\IMG_1801.PNG,file_d7480ce048ad1fd0,asset_b05ffad0e7888d8a,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,2266,1488,1,content:asset_b05ffad0e7888d8a,train
ads_det_000151,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000151.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1802.PNG,ads2\assets\3_reference_screens\IMG_1802.PNG,file_d2f2c3c9d31bbd28,asset_6c2a6cdcae5d8129,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,2266,1488,1,content:asset_6c2a6cdcae5d8129,train
ads_det_000152,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000152.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1803.PNG,ads2\assets\3_reference_screens\IMG_1803.PNG,file_cc3184659bcf4150,asset_1eca1c1dfbe494c1,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,2266,1488,1,content:asset_1eca1c1dfbe494c1,train
ads_det_000153,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000153.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1804.PNG,ads2\assets\3_reference_screens\IMG_1804.PNG,file_cd5c16a151b63323,asset_3694f10981683fb0,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,2266,1488,1,content:asset_3694f10981683fb0,val
ads_det_000154,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000154.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1805.PNG,ads2\assets\3_reference_screens\IMG_1805.PNG,file_ba764025c2b5abbf,asset_9d7bae47fd97200a,ads,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,2266,1488,1,content:asset_9d7bae47fd97200a,test
ads_det_000155,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000155.png,D:\Projects\adb_vl\ads2\assets\3_reference_screens\test_screen_20260605_071116.png,ads2\assets\3_reference_screens\test_screen_20260605_071116.png,file_62915857d2a83403,asset_13f76287fd75d905,shared,actionable,clean_fullscreen,raw,ads2\assets\3_reference_screens,960,540,2,content:asset_13f76287fd75d905,val
ads_det_000156,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000156.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085017_085\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085017_085\pre_click.png,file_a669b1e30509f098,asset_0da9172d7e75e61e,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,4,content:asset_0da9172d7e75e61e,val
ads_det_000157,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000157.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085034_878\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085034_878\pre_click.png,file_65c9e5dd20cb3371,asset_d1e9fdf45e469caf,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_d1e9fdf45e469caf,train
ads_det_000158,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000158.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085039_658\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085039_658\pre_click.png,file_99efc798e930d2d1,asset_bb2b366ff1d4b2a7,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_bb2b366ff1d4b2a7,train
ads_det_000159,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000159.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085045_813\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085045_813\pre_click.png,file_979e903430aea95d,asset_865c30d9c720318e,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,4,content:asset_865c30d9c720318e,train
ads_det_000160,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000160.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085103_455\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085103_455\pre_click.png,file_2ee23ae8fe9fb845,asset_0df138cceee42d63,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_0df138cceee42d63,test
ads_det_000161,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000161.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085108_150\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085108_150\pre_click.png,file_e9f738737fd54164,asset_40dba9d42050a660,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_40dba9d42050a660,test
ads_det_000162,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000162.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085114_247\pre_click.png,file_a38c48abbc580962,asset_866a5672b0fbfcde,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,3,content:asset_866a5672b0fbfcde,train
ads_det_000163,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000163.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085131_891\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085131_891\pre_click.png,file_17701a062d36f771,asset_ec83c2c1ebe46b39,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_ec83c2c1ebe46b39,test
ads_det_000164,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000164.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085136_565\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085136_565\pre_click.png,file_2331f03018ffb667,asset_2bb3ab150b2c17f7,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_2bb3ab150b2c17f7,train
ads_det_000165,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000165.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,file_ce136e80c7a4a03b,asset_bc10d756a9a35133,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,2,content:asset_bc10d756a9a35133,train
ads_det_000166,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000166.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085200_606\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085200_606\pre_click.png,file_7898ceb77f7b53fe,asset_a4f70e645255b736,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_a4f70e645255b736,train
ads_det_000167,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000167.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085205_267\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085205_267\pre_click.png,file_31d3607b1f791aa3,asset_184fc9696695ed9d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_184fc9696695ed9d,train
ads_det_000168,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000168.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085211_732\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085211_732\pre_click.png,file_3bf5dc03ed9523fe,asset_643995342e434bf3,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_643995342e434bf3,train
ads_det_000169,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000169.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085229_340\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085229_340\pre_click.png,file_257fe523aaf5236a,asset_0df138cceee42d63,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_0df138cceee42d63,test
ads_det_000170,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000170.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085234_000\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085234_000\pre_click.png,file_31c6dff008c6bb23,asset_097a4a7e35bdc8ee,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_097a4a7e35bdc8ee,train
ads_det_000171,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000171.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085240_431\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085240_431\pre_click.png,file_2a5e82f1e41448c4,asset_1fa44ff49fff3e1f,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_1fa44ff49fff3e1f,train
ads_det_000172,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000172.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085258_029\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085258_029\pre_click.png,file_e3e00140adbfb7e8,asset_a4f70e645255b736,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_a4f70e645255b736,train
ads_det_000173,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000173.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085302_739\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085302_739\pre_click.png,file_95ac70506f25773f,asset_014ab628e18c4c01,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_014ab628e18c4c01,val
ads_det_000174,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000174.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093030_932\pre_click.png,file_ac4db561d708b23f,asset_097638c34948d535,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,4,content:asset_097638c34948d535,train
ads_det_000175,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000175.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093048_823\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093048_823\pre_click.png,file_da90c5d798c0ce8d,asset_f5bbb90ad870ee0e,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_f5bbb90ad870ee0e,train
ads_det_000176,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000176.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093053_539\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093053_539\pre_click.png,file_08b2ef9c872ccb12,asset_e389f72eb8ee6040,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_e389f72eb8ee6040,train
ads_det_000177,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000177.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093059_764\pre_click.png,file_54f8ea80cc90182d,asset_62806bba2098a21d,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,4,content:asset_62806bba2098a21d,train
ads_det_000178,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000178.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093117_690\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093117_690\pre_click.png,file_521f6b69e6174454,asset_e01fefad9cdb2ffd,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_e01fefad9cdb2ffd,train
ads_det_000179,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000179.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093122_460\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093122_460\pre_click.png,file_42c147ccb223f75b,asset_6bd9b14cefddc57a,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_6bd9b14cefddc57a,train
ads_det_000180,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000180.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,3,content:asset_3ec4003efc44a2e5,train
ads_det_000181,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000181.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093146_786\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093146_786\pre_click.png,file_b2dd403da41cbff9,asset_a4f70e645255b736,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_a4f70e645255b736,train
ads_det_000182,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000182.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093151_468\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093151_468\pre_click.png,file_52f4b37a8e32a437,asset_69031b1601035f95,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_69031b1601035f95,test
ads_det_000183,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000183.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093157_905\pre_click.png,file_7e8902cd4577e0de,asset_12a14646541be994,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,2,content:asset_12a14646541be994,train
ads_det_000184,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000184.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093215_710\pre_click.png,file_8240b4625453bcd5,asset_e01fefad9cdb2ffd,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_e01fefad9cdb2ffd,train
ads_det_000185,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000185.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093220_419\pre_click.png,file_7bfd435a242da298,asset_dc4b1b7bf5d22ce1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_dc4b1b7bf5d22ce1,test
ads_det_000186,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000186.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093227_071\pre_click.png,file_834076543c2ee80e,asset_7c12bfe480a6f4ea,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_7c12bfe480a6f4ea,train
ads_det_000187,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000187.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093244_687\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093244_687\pre_click.png,file_a7b328df0a36c449,asset_0169178cafbbd91c,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_0169178cafbbd91c,val
ads_det_000188,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000188.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093249_317\pre_click.png,file_8c1c921e7249c73c,asset_afe0216a1d510d32,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_afe0216a1d510d32,train
ads_det_000189,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000189.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093255_727\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093255_727\pre_click.png,file_f6cee44f7ec069b4,asset_d3e2135e12ffec32,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_d3e2135e12ffec32,train
ads_det_000190,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000190.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,file_c697918680fd5079,asset_e8d240395ba90ae2,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_e8d240395ba90ae2,test
ads_det_000191,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000191.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093318_020\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093318_020\pre_click.png,file_24f3497a74974825,asset_ea84c9dcd907ccf2,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_ea84c9dcd907ccf2,train
ads_det_000192,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000192.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094154_736\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094154_736\pre_click.png,file_f3e3e568b2bd34ea,asset_d2c814015cac2c78,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_d2c814015cac2c78,val
ads_det_000193,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000193.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094212_661\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094212_661\pre_click.png,file_486db7597242f93e,asset_9f183babb0c335e7,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_9f183babb0c335e7,train
ads_det_000194,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000194.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094217_391\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094217_391\pre_click.png,file_5f093f01bf0f2aa4,asset_1c8b502573b77743,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_1c8b502573b77743,train
ads_det_000195,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000195.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094222_830\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094222_830\pre_click.png,file_da1872a5c9194db2,asset_5cb13174e6daffbf,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_5cb13174e6daffbf,val
ads_det_000196,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000196.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094240_503\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094240_503\pre_click.png,file_768e520fda85378f,asset_2347bcbf66834439,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_2347bcbf66834439,test
ads_det_000197,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000197.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,file_ba33a39f3a4df742,asset_54de5b34a3e4f909,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_54de5b34a3e4f909,train
ads_det_000198,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000198.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094250_745\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094250_745\pre_click.png,file_65c6b2d42b51cdfb,asset_e8dc77cf749dcee1,shared,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_e8dc77cf749dcee1,train
ads_det_000199,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000199.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094308_494\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094308_494\pre_click.png,file_285dc209cbead215,asset_1c5e9734edbfc31e,ads,actionable,clean_fullscreen,raw,vision_platform\ads\runtime_collection,960,540,1,content:asset_1c5e9734edbfc31e,train
