image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00933_negative_asset_cdedc803c18eff1b.png,negative,0,0,0,0,0,0,0,train,content:asset_cdedc803c18eff1b,file_b5a0473816e4ae76,asset_cdedc803c18eff1b,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000395.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00934_negative_asset_ad3a27eb626340b0.png,negative,0,0,0,0,0,0,0,train,content:asset_ad3a27eb626340b0,file_83dfe84222bbfe49,asset_ad3a27eb626340b0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000396.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00935_negative_asset_8909b9d12e2f12af.png,negative,0,0,0,0,0,0,0,val,content:asset_8909b9d12e2f12af,file_4c77db217c500eba,asset_8909b9d12e2f12af,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000397.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00936_negative_asset_9067c8369fda01b3.png,negative,0,0,0,0,0,0,0,test,content:asset_9067c8369fda01b3,file_4d4e4b68b758adfd,asset_9067c8369fda01b3,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000398.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00937_negative_asset_e2094db78e0d8415.png,negative,0,0,0,0,0,0,0,train,content:asset_e2094db78e0d8415,file_4a761cb8214f685d,asset_e2094db78e0d8415,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000399.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00938_negative_asset_e234de39a1dacdf2.png,negative,0,0,0,0,0,0,0,val,content:asset_e234de39a1dacdf2,file_387c5c53c9e19ca2,asset_e234de39a1dacdf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000400.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00939_negative_asset_8c8e1f5975ad4e61.png,negative,0,0,0,0,0,0,0,val,content:asset_8c8e1f5975ad4e61,file_dd88a1d29373f3b7,asset_8c8e1f5975ad4e61,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000401.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00940_negative_asset_cdedc803c18eff1b.png,negative,0,0,0,0,0,0,0,train,content:asset_cdedc803c18eff1b,file_c2799272b7b7ca0e,asset_cdedc803c18eff1b,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000402.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00941_negative_asset_ad3a27eb626340b0.png,negative,0,0,0,0,0,0,0,train,content:asset_ad3a27eb626340b0,file_5143aefed4d8eee6,asset_ad3a27eb626340b0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000403.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00942_negative_asset_8909b9d12e2f12af.png,negative,0,0,0,0,0,0,0,val,content:asset_8909b9d12e2f12af,file_4954754fa9167339,asset_8909b9d12e2f12af,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000404.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00943_negative_asset_9067c8369fda01b3.png,negative,0,0,0,0,0,0,0,test,content:asset_9067c8369fda01b3,file_1993c388e7497a40,asset_9067c8369fda01b3,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000405.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00944_negative_asset_e2094db78e0d8415.png,negative,0,0,0,0,0,0,0,train,content:asset_e2094db78e0d8415,file_04e00753c464f27f,asset_e2094db78e0d8415,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000406.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00945_negative_asset_e234de39a1dacdf2.png,negative,0,0,0,0,0,0,0,val,content:asset_e234de39a1dacdf2,file_18c633c9c7187575,asset_e234de39a1dacdf2,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000407.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00946_negative_asset_d8c7a2cae4db60f1.png,negative,0,0,0,0,0,0,0,train,content:asset_d8c7a2cae4db60f1,file_381d983473a9ccfd,asset_d8c7a2cae4db60f1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000408.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00947_negative_asset_a7eb90b90ec44f28.png,negative,0,0,0,0,0,0,0,test,content:asset_a7eb90b90ec44f28,file_b030e63c8e034663,asset_a7eb90b90ec44f28,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000409.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00948_negative_asset_a1dec426b151cd0c.png,negative,0,0,0,0,0,0,0,val,content:asset_a1dec426b151cd0c,file_23783aeac83ec68a,asset_a1dec426b151cd0c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000410.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00949_negative_asset_d8c7a2cae4db60f1.png,negative,0,0,0,0,0,0,0,train,content:asset_d8c7a2cae4db60f1,file_e58575fdb2072574,asset_d8c7a2cae4db60f1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000411.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00950_negative_asset_a7eb90b90ec44f28.png,negative,0,0,0,0,0,0,0,test,content:asset_a7eb90b90ec44f28,file_da663e61e8b915bb,asset_a7eb90b90ec44f28,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000412.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00951_negative_asset_a1dec426b151cd0c.png,negative,0,0,0,0,0,0,0,val,content:asset_a1dec426b151cd0c,file_ee04089407ece7b7,asset_a1dec426b151cd0c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000413.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00952_negative_asset_98a96f5633e7b417.png,negative,0,0,0,0,0,0,0,train,content:asset_98a96f5633e7b417,file_ad2a0ed2dd8dcc7d,asset_98a96f5633e7b417,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000414.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00953_negative_asset_1f9bb92b70cdd5e9.png,negative,0,0,0,0,0,0,0,train,content:asset_1f9bb92b70cdd5e9,file_8e9d7f424debdd27,asset_1f9bb92b70cdd5e9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000415.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00954_negative_asset_51f31492518a613c.png,negative,0,0,0,0,0,0,0,train,content:asset_51f31492518a613c,file_cb96778ce2637d1d,asset_51f31492518a613c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000416.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00955_negative_asset_17a648c454f69753.png,negative,0,0,0,0,0,0,0,test,content:asset_17a648c454f69753,file_37c927539f69d7db,asset_17a648c454f69753,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000418.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00956_negative_asset_881d5f55b1fd4cb8.png,negative,0,0,0,0,0,0,0,train,content:asset_881d5f55b1fd4cb8,file_3a3858f7caa3e03f,asset_881d5f55b1fd4cb8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000419.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00957_negative_asset_569cd673359f917f.png,negative,0,0,0,0,0,0,0,train,content:asset_569cd673359f917f,file_c71981d6643cb2cc,asset_569cd673359f917f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000420.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00958_negative_asset_121c1c77088daf4c.png,negative,0,0,0,0,0,0,0,train,content:asset_121c1c77088daf4c,file_2711495718f99287,asset_121c1c77088daf4c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000421.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00959_negative_asset_98a96f5633e7b417.png,negative,0,0,0,0,0,0,0,train,content:asset_98a96f5633e7b417,file_c3af6d60583e9080,asset_98a96f5633e7b417,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000422.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00960_negative_asset_1f9bb92b70cdd5e9.png,negative,0,0,0,0,0,0,0,train,content:asset_1f9bb92b70cdd5e9,file_4bd0b9b0302c4245,asset_1f9bb92b70cdd5e9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000423.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00961_negative_asset_51f31492518a613c.png,negative,0,0,0,0,0,0,0,train,content:asset_51f31492518a613c,file_0496ebe45cd2e78c,asset_51f31492518a613c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000424.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00962_negative_asset_881d5f55b1fd4cb8.png,negative,0,0,0,0,0,0,0,train,content:asset_881d5f55b1fd4cb8,file_59fd6a786fe4430c,asset_881d5f55b1fd4cb8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000427.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00963_negative_asset_569cd673359f917f.png,negative,0,0,0,0,0,0,0,train,content:asset_569cd673359f917f,file_5675368f70bf7113,asset_569cd673359f917f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000428.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00964_negative_asset_121c1c77088daf4c.png,negative,0,0,0,0,0,0,0,train,content:asset_121c1c77088daf4c,file_00c193eaf92669b2,asset_121c1c77088daf4c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000429.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00965_negative_asset_9bc381ef0c68bbc3.png,negative,0,0,0,0,0,0,0,train,content:asset_9bc381ef0c68bbc3,file_0218449f42edbaf3,asset_9bc381ef0c68bbc3,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000430.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00966_negative_asset_1f525b1c7216f47a.png,negative,0,0,0,0,0,0,0,val,content:asset_1f525b1c7216f47a,file_802a9c08b7af6ba6,asset_1f525b1c7216f47a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000431.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00967_negative_asset_3e0413b5fa5c216f.png,negative,0,0,0,0,0,0,0,test,content:asset_3e0413b5fa5c216f,file_6e20fb04dd1eddca,asset_3e0413b5fa5c216f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000432.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00968_negative_asset_b12f92fba3bdb0f0.png,negative,0,0,0,0,0,0,0,train,content:asset_b12f92fba3bdb0f0,file_61f231736fa8f453,asset_b12f92fba3bdb0f0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000433.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00969_negative_asset_b3d0e849e8d93f80.png,negative,0,0,0,0,0,0,0,train,content:asset_b3d0e849e8d93f80,file_aad3a8dd24fa7ebf,asset_b3d0e849e8d93f80,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000434.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00970_negative_asset_5474a52ae2e93b2f.png,negative,0,0,0,0,0,0,0,train,content:asset_5474a52ae2e93b2f,file_6192565f7b4042fd,asset_5474a52ae2e93b2f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000435.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00971_negative_asset_d73a88ad80afa725.png,negative,0,0,0,0,0,0,0,train,content:asset_d73a88ad80afa725,file_cdae1b6587215de1,asset_d73a88ad80afa725,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000436.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00972_negative_asset_db58b7734b7a237e.png,negative,0,0,0,0,0,0,0,train,content:asset_db58b7734b7a237e,file_aba9c46c1e8362cf,asset_db58b7734b7a237e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000437.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00973_negative_asset_467a52c34a17caa3.png,negative,0,0,0,0,0,0,0,train,content:asset_467a52c34a17caa3,file_344aa24cfd8f52fe,asset_467a52c34a17caa3,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000438.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00974_negative_asset_a50b8ded84cef065.png,negative,0,0,0,0,0,0,0,train,content:asset_a50b8ded84cef065,file_176d5b104e56a3b7,asset_a50b8ded84cef065,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000439.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00975_negative_asset_a0dcb07dc2f5b905.png,negative,0,0,0,0,0,0,0,train,content:asset_a0dcb07dc2f5b905,file_6ad738d9b178e236,asset_a0dcb07dc2f5b905,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000440.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00976_negative_asset_7df6f950bddd88f9.png,negative,0,0,0,0,0,0,0,val,content:asset_7df6f950bddd88f9,file_0a817ead256eb13a,asset_7df6f950bddd88f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000441.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00977_negative_asset_729342d62d8d49fa.png,negative,0,0,0,0,0,0,0,train,content:asset_729342d62d8d49fa,file_1a85fa2991aa93f7,asset_729342d62d8d49fa,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000442.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00978_negative_asset_98927a24f1a19ae5.png,negative,0,0,0,0,0,0,0,train,content:asset_98927a24f1a19ae5,file_7938583d7fed3975,asset_98927a24f1a19ae5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000443.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00979_negative_asset_ad9c86e09b91f3cb.png,negative,0,0,0,0,0,0,0,train,content:asset_ad9c86e09b91f3cb,file_80e18effbb1172ed,asset_ad9c86e09b91f3cb,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000444.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00980_negative_asset_e4ec6fe1e73c8fab.png,negative,0,0,0,0,0,0,0,train,content:asset_e4ec6fe1e73c8fab,file_9a4a696e9b4656f8,asset_e4ec6fe1e73c8fab,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000445.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00981_negative_asset_307e5b02106e11f1.png,negative,0,0,0,0,0,0,0,train,content:asset_307e5b02106e11f1,file_2cc5a4ddf15183f1,asset_307e5b02106e11f1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000446.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00982_negative_asset_467a52c34a17caa3.png,negative,0,0,0,0,0,0,0,train,content:asset_467a52c34a17caa3,file_44548adfaee5a5bd,asset_467a52c34a17caa3,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000447.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00983_negative_asset_a50b8ded84cef065.png,negative,0,0,0,0,0,0,0,train,content:asset_a50b8ded84cef065,file_cd29cdea7125144b,asset_a50b8ded84cef065,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000448.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00984_negative_asset_a0dcb07dc2f5b905.png,negative,0,0,0,0,0,0,0,train,content:asset_a0dcb07dc2f5b905,file_de5dbeea00344e22,asset_a0dcb07dc2f5b905,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000449.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00985_negative_asset_7df6f950bddd88f9.png,negative,0,0,0,0,0,0,0,val,content:asset_7df6f950bddd88f9,file_9270bd26b1805973,asset_7df6f950bddd88f9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000450.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00986_negative_asset_729342d62d8d49fa.png,negative,0,0,0,0,0,0,0,train,content:asset_729342d62d8d49fa,file_d1217f281df00709,asset_729342d62d8d49fa,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000451.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00987_negative_asset_98927a24f1a19ae5.png,negative,0,0,0,0,0,0,0,train,content:asset_98927a24f1a19ae5,file_e588c77fd84d3ca8,asset_98927a24f1a19ae5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000452.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00988_negative_asset_ad9c86e09b91f3cb.png,negative,0,0,0,0,0,0,0,train,content:asset_ad9c86e09b91f3cb,file_a199e1a5f77190e7,asset_ad9c86e09b91f3cb,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000453.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00989_negative_asset_e4ec6fe1e73c8fab.png,negative,0,0,0,0,0,0,0,train,content:asset_e4ec6fe1e73c8fab,file_59796d6bf9b338f9,asset_e4ec6fe1e73c8fab,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000454.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00990_negative_asset_307e5b02106e11f1.png,negative,0,0,0,0,0,0,0,train,content:asset_307e5b02106e11f1,file_87c626cf3e42b73a,asset_307e5b02106e11f1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000455.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00991_negative_asset_1b00effb5b4f59d7.png,negative,0,0,0,0,0,0,0,train,content:asset_1b00effb5b4f59d7,file_b802e76e37a4a3e0,asset_1b00effb5b4f59d7,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000456.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00992_negative_asset_95f3c8776d31be18.png,negative,0,0,0,0,0,0,0,train,content:asset_95f3c8776d31be18,file_276a28d3463b5cd1,asset_95f3c8776d31be18,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000457.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00993_negative_asset_0d9906356f208687.png,negative,0,0,0,0,0,0,0,train,content:asset_0d9906356f208687,file_f45f37c18153c82f,asset_0d9906356f208687,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000458.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00994_negative_asset_45179bd4f2e585ba.png,negative,0,0,0,0,0,0,0,train,content:asset_45179bd4f2e585ba,file_0f08b035eb6652b0,asset_45179bd4f2e585ba,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000459.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00995_negative_asset_95f3c8776d31be18.png,negative,0,0,0,0,0,0,0,train,content:asset_95f3c8776d31be18,file_426ef8c26be634e5,asset_95f3c8776d31be18,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000460.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00996_negative_asset_0d9906356f208687.png,negative,0,0,0,0,0,0,0,train,content:asset_0d9906356f208687,file_7fbcbc970bab12d6,asset_0d9906356f208687,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000461.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00997_negative_asset_45179bd4f2e585ba.png,negative,0,0,0,0,0,0,0,train,content:asset_45179bd4f2e585ba,file_b34522e8af0adc7c,asset_45179bd4f2e585ba,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000462.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00998_negative_asset_07e1c3cf78b4b917.png,negative,0,0,0,0,0,0,0,train,content:asset_07e1c3cf78b4b917,file_bb81ca257c30b5fa,asset_07e1c3cf78b4b917,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000463.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00999_negative_asset_0456bb695cc0e6b1.png,negative,0,0,0,0,0,0,0,train,content:asset_0456bb695cc0e6b1,file_7fb1e4a6a45e728a,asset_0456bb695cc0e6b1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000464.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01000_negative_asset_fb7c62ad9232883c.png,negative,0,0,0,0,0,0,0,train,content:asset_fb7c62ad9232883c,file_8aa4dadeeec02720,asset_fb7c62ad9232883c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000465.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01001_negative_asset_4368d3023586bce9.png,negative,0,0,0,0,0,0,0,train,content:asset_4368d3023586bce9,file_a3352dc74c5f11eb,asset_4368d3023586bce9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000466.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01002_negative_asset_973d7f536645eaf0.png,negative,0,0,0,0,0,0,0,val,content:asset_973d7f536645eaf0,file_8d1899996bb47db4,asset_973d7f536645eaf0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000467.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01003_negative_asset_c925c1cbebe902d8.png,negative,0,0,0,0,0,0,0,test,content:asset_c925c1cbebe902d8,file_52352db16febab53,asset_c925c1cbebe902d8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000468.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01004_negative_asset_37a8095027de793b.png,negative,0,0,0,0,0,0,0,val,content:asset_37a8095027de793b,file_3ada7e051e3adc5b,asset_37a8095027de793b,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000469.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01005_negative_asset_0eb7001fb90c7ab5.png,negative,0,0,0,0,0,0,0,train,content:asset_0eb7001fb90c7ab5,file_2196711fbe063a08,asset_0eb7001fb90c7ab5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000470.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01006_negative_asset_e81029be4d5f2f38.png,negative,0,0,0,0,0,0,0,train,content:asset_e81029be4d5f2f38,file_a11dbc89164cb5d9,asset_e81029be4d5f2f38,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000471.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01007_negative_asset_0b590b370863f8c6.png,negative,0,0,0,0,0,0,0,train,content:asset_0b590b370863f8c6,file_3fb23508805b4005,asset_0b590b370863f8c6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000472.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01008_negative_asset_07e1c3cf78b4b917.png,negative,0,0,0,0,0,0,0,train,content:asset_07e1c3cf78b4b917,file_24159310c6ee980f,asset_07e1c3cf78b4b917,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000473.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01009_negative_asset_0456bb695cc0e6b1.png,negative,0,0,0,0,0,0,0,train,content:asset_0456bb695cc0e6b1,file_ecea4baaac531b28,asset_0456bb695cc0e6b1,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000474.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01010_negative_asset_fb7c62ad9232883c.png,negative,0,0,0,0,0,0,0,train,content:asset_fb7c62ad9232883c,file_20e4899f9a0949b3,asset_fb7c62ad9232883c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000475.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01011_negative_asset_4368d3023586bce9.png,negative,0,0,0,0,0,0,0,train,content:asset_4368d3023586bce9,file_7d257c53c984c767,asset_4368d3023586bce9,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000476.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01012_negative_asset_973d7f536645eaf0.png,negative,0,0,0,0,0,0,0,val,content:asset_973d7f536645eaf0,file_77f4da6c43badf8b,asset_973d7f536645eaf0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000477.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01013_negative_asset_c925c1cbebe902d8.png,negative,0,0,0,0,0,0,0,test,content:asset_c925c1cbebe902d8,file_3cbf464078475f46,asset_c925c1cbebe902d8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000478.png,0
